Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
HCL Technologies Ltd.,HCLTECH,350.0,Information Technology,IT - Software,Large Cap,1481.0,0.01,20016850.0,1.15,0.49,0.5,6205850.0,3135650.0,0.51,-0.04,NewLong,"HCLTECH,",60.82,2024-07-03,0.0176
Sun TV Network Ltd.,SUNTV,1500.0,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,795.6,1.47,6024000.0,1.13,0.89,0.6,3400500.0,1494000.0,0.44,0.01,NewLong,"SUNTV,",32.19,2024-07-03,0.0431
Tata Chemicals Ltd.,TATACHEM,550.0,Chemicals,Chemicals,Mid Cap,1103.45,0.74,9862050.0,1.09,0.75,0.75,7586700.0,4351600.0,0.57,-0.03,NewLong,"TATACHEM,",44.77,2024-07-03,0.051500000000000004
Eicher Motors Ltd.,EICHERMOT,175.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,4692.3,1.44,3480050.0,1.07,0.26,0.18,1027950.0,622125.0,0.61,-0.01,NewLong,"EICHERMOT,",44.64,2024-07-03,0.017
Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,625.0,Finance,Finance - NBFC,Large Cap,1435.3,2.5,8281875.0,1.05,0.54,0.49,1680000.0,1214375.0,0.72,-0.1,NewLong,"CHOLAFIN,",42.92,2024-07-03,0.009399999999999999
SBI Cards And Payment Services Ltd.,SBICARD,800.0,Finance,Finance - NBFC,Large Cap,715.25,0.58,18693600.0,1.05,0.41,0.34,7382400.0,5746400.0,0.78,-0.03,NewLong,"SBICARD,",50.74,2024-07-03,0.062400000000000004
Sun Pharmaceutical Industries Ltd.,SUNPHARMA,350.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1533.95,0.65,17508750.0,1.05,0.45,0.32,4627000.0,1758750.0,0.38,-0.03,NewLong,"SUNPHARMA,",44.52,2024-07-03,0.0095
L&T Finance Ltd.,LTF,4462.0,Finance,Finance - NBFC,Mid Cap,188.7,0.79,72262090.0,1.0,0.64,0.65,23719992.0,15599152.0,0.66,0.0,NewLong,"LTF,",47.01,2024-07-03,0.030299999999999997
Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,400.0,Logistics,Port,Large Cap,1510.65,2.43,28782400.0,-0.99,0.71,0.61,10240400.0,8318800.0,0.81,0.01,ShortCover,"ADANIPORTS,",51.98,2024-07-03,0.0274
Berger Paints India Ltd.,BERGEPAINT,1320.0,Chemicals,Paints,Large Cap,510.7,0.5,20297640.0,0.99,2.26,1.57,4851000.0,2222880.0,0.46,-0.06,AggressiveNewLong,"BERGEPAINT,",40.47,2024-07-03,0.045899999999999996
Nestle India Ltd.,NESTLEIND,200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,2551.5,0.28,6119000.0,0.96,0.39,0.36,721400.0,375200.0,0.52,0.01,NewLong,"NESTLEIND,",54.42,2024-07-03,0.0137
L&T Technology Services Ltd.,LTTS,100.0,Information Technology,IT - Software,Mid Cap,5038.35,0.26,1202600.0,-0.94,0.44,0.45,435600.0,333700.0,0.77,0.04,ShortCover,"LTTS,",41.83,2024-07-03,0.0536
Colgate-Palmolive (India) Ltd.,COLPAL,350.0,Fast Moving Consumer Goods,Household & Personal Products,Mid Cap,2878.55,0.26,2847950.0,0.93,0.45,0.46,474950.0,303450.0,0.64,0.04,NewLong,"COLPAL,",63.63,2024-07-03,0.006
Asian Paints Ltd.,ASIANPAINT,200.0,Chemicals,Paints,Large Cap,2925.55,0.0,12511000.0,0.88,0.78,0.75,3499800.0,2092400.0,0.6,-0.05,NewShort,"ASIANPAINT,",54.89,2024-07-03,0.0296
Info Edge (India) Ltd.,NAUKRI,150.0,Information Technology,BPO/ITeS,Mid Cap,6811.6,0.96,1114050.0,-0.87,0.62,0.63,423300.0,263100.0,0.62,-0.03,ShortCover,"NAUKRI,",56.73,2024-07-03,0.0101
Laurus Labs Ltd.,LAURUSLABS,1700.0,Healthcare,Pharmaceuticals & Drugs,Small Cap,436.9,-0.19,16979600.0,0.86,1.46,1.02,6740500.0,2565300.0,0.38,-0.01,AggressiveNewShort,"LAURUSLABS,",34.05,2024-07-03,0.039900000000000005
Coforge Ltd.,COFORGE,150.0,Information Technology,IT - Software,Mid Cap,5680.9,0.48,2127450.0,-0.83,0.58,0.6,972300.0,785700.0,0.81,0.06,ShortCover,"COFORGE,",35.19,2024-07-03,0.0489
Alkem Laboratories Ltd.,ALKEM,100.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,4970.75,1.04,1466000.0,-0.82,0.3,0.21,284100.0,121500.0,0.43,-0.21,ShortCover,"ALKEM,",46.89,2024-07-03,0.0075
Bosch Ltd.,BOSCHLTD,25.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,34546.45,-0.28,302325.0,0.81,0.44,0.43,45150.0,21425.0,0.47,-0.04,NewShort,"BOSCHLTD,",39.52,2024-07-03,0.0179
Larsen & Toubro Ltd.,LT,150.0,Infrastructure,Engineering - Construction,Large Cap,3614.35,-0.34,16891500.0,-0.8,0.5,0.42,6281700.0,2759250.0,0.44,0.0,LongCover,"LT,",55.14,2024-07-03,0.020499999999999997
ACC Ltd.,ACC,300.0,Construction Materials,Cement & Construction Materials,Mid Cap,2767.6,-0.17,5178600.0,0.78,0.4,0.37,2283300.0,1136400.0,0.5,-0.02,NewShort,"ACC,",30.64,2024-07-03,0.015300000000000001
Adani Enterprises Ltd.,ADANIENT,300.0,Trading,Trading,Large Cap,3190.95,1.2,16679100.0,0.76,0.55,0.52,6669000.0,5004600.0,0.75,-0.06,NewLong,"ADANIENT,",51.03,2024-07-03,0.044000000000000004
Bharat Petroleum Corporation Ltd.,BPCL,1800.0,Crude Oil,Refineries,Large Cap,306.6,0.72,65100600.0,0.72,0.55,0.54,22424400.0,15517800.0,0.69,-0.03,NewLong,"BPCL,",46.58,2024-07-03,0.0323
Torrent Pharmaceuticals Ltd.,TORNTPHARM,250.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,2837.5,0.63,1373500.0,-0.72,0.79,0.85,134000.0,122500.0,0.91,0.1,ShortCover,"TORNTPHARM,",70.24,2024-07-03,0.0073
Cipla Ltd.,CIPLA,650.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1483.75,-0.33,10779600.0,0.69,0.57,0.43,4097600.0,1888900.0,0.46,-0.04,NewShort,"CIPLA,",48.69,2024-07-03,0.0169
Cummins India Ltd.,CUMMINSIND,300.0,Automobile & Ancillaries,Diesel Engines,Mid Cap,3957.95,0.56,4218600.0,0.69,0.46,0.4,814200.0,534300.0,0.66,0.02,NewLong,"CUMMINSIND,",52.86,2024-07-03,0.0134
Marico Ltd.,MARICO,1200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,607.5,0.72,15380400.0,0.64,0.59,0.54,4129200.0,2658000.0,0.64,0.05,NewLong,"MARICO,",56.29,2024-07-03,0.0166
Canara Bank,CANBK,6750.0,Banking,Bank - Public,Large Cap,117.05,0.69,258963750.0,-0.6,0.58,0.5,83072250.0,59082750.0,0.71,-0.03,ShortCover,"CANBK,",41.23,2024-07-03,0.0323
DLF Ltd.,DLF,825.0,Realty,Construction - Real Estate,Large Cap,841.15,1.29,45806475.0,-0.58,0.47,0.36,12333750.0,8283825.0,0.67,0.0,ShortCover,"DLF,",46.0,2024-07-03,0.044500000000000005
Coromandel International Ltd.,COROMANDEL,700.0,Chemicals,Fertilizers,Mid Cap,1583.6,0.84,3978100.0,-0.56,0.38,0.34,1514800.0,643300.0,0.42,-0.02,ShortCover,"COROMANDEL,",36.3,2024-07-03,0.044800000000000006
Hindustan Petroleum Corporation Ltd.,HINDPETRO,2025.0,Crude Oil,Refineries,Mid Cap,329.75,0.44,48636450.0,0.55,0.88,0.82,12850650.0,7553250.0,0.59,0.03,NewLong,"HINDPETRO,",46.04,2024-07-03,0.0472
Mahindra & Mahindra Ltd.,M&M,350.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,2877.95,0.45,14156800.0,0.52,0.32,0.29,4575200.0,2562000.0,0.56,-0.01,NewLong,"M&M,",56.94,2024-07-03,0.0143
Abbott India Ltd.,ABBOTINDIA,20.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,27598.15,-0.06,159520.0,-0.5,0.26,0.23,36720.0,12300.0,0.33,-0.04,LongCover,"ABBOTINDIA,",39.62,2024-07-03,0.0069
HDFC Bank Ltd.,HDFCBANK,550.0,Banking,Bank - Private,Large Cap,1768.65,2.2,140827500.0,-0.45,3.14,3.59,51774800.0,30650400.0,0.59,-0.02,AggressiveShortCover,"HDFCBANK,",62.81,2024-07-03,0.023799999999999998
ITC Ltd.,ITC,1600.0,Fast Moving Consumer Goods,Cigarettes/Tobacco,Large Cap,428.3,0.66,112417600.0,-0.44,0.4,0.4,58387200.0,31414400.0,0.54,-0.03,ShortCover,"ITC,",62.86,2024-07-03,0.0318
Hero MotoCorp Ltd.,HEROMOTOCO,150.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Mid Cap,5579.75,0.23,4222200.0,-0.42,0.47,0.47,1527300.0,708000.0,0.46,0.02,ShortCover,"HEROMOTOCO,",49.98,2024-07-03,0.023799999999999998
LTIMindtree Ltd.,LTIM,150.0,Information Technology,IT - Software,Large Cap,5466.4,-0.14,3623100.0,0.42,0.34,0.32,682950.0,530100.0,0.78,0.0,NewShort,"LTIM,",49.01,2024-07-03,0.022799999999999997
Samvardhana Motherson International Ltd.,MOTHERSON,7100.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,205.58,1.29,120252700.0,-0.41,0.76,0.77,43799900.0,48251600.0,1.1,0.06,ShortCover,"MOTHERSON,",45.49,2024-07-03,0.0538
Reliance Industries Ltd.,RELIANCE,250.0,Crude Oil,Refineries,Large Cap,3104.85,-0.81,35716000.0,0.41,0.48,0.53,19249000.0,12717250.0,0.66,-0.11,NewShort,"RELIANCE,",53.68,2024-07-03,0.1779
Astral Ltd.,ASTRAL,367.0,Plastic Products,Plastic Products,Mid Cap,2400.1,-0.69,2939670.0,0.4,0.57,0.54,1453687.0,559675.0,0.39,0.03,NewShort,"ASTRAL,",36.11,2024-07-03,0.0207
Dr. Lal Pathlabs Ltd.,LALPATHLAB,300.0,Healthcare,Hospital & Healthcare Services,Small Cap,2821.05,1.46,1109100.0,-0.4,1.27,1.93,415500.0,156000.0,0.38,-0.01,AggressiveShortCover,"LALPATHLAB,",59.17,2024-07-03,0.0179
Indraprastha Gas Ltd.,IGL,1375.0,Gas Transmission,Gas Transmission/Marketing,Mid Cap,517.45,-0.41,14249125.0,-0.39,0.21,0.18,7790750.0,5680125.0,0.73,-0.05,LongCover,"IGL,",32.35,2024-07-03,0.034
Bajaj Finserv Ltd.,BAJAJFINSV,500.0,Finance,Finance - Investment,Large Cap,1594.15,0.91,13043500.0,0.38,0.41,0.36,4894000.0,2493000.0,0.51,0.0,NewLong,"BAJAJFINSV,",53.16,2024-07-03,0.0218
Oil & Natural Gas Corporation Ltd.,ONGC,1925.0,Crude Oil,Oil Exploration,Large Cap,274.7,-0.05,76665050.0,-0.34,0.51,0.51,41060250.0,15151675.0,0.37,-0.07,LongCover,"ONGC,",53.12,2024-07-03,0.052300000000000006
Siemens Ltd.,SIEMENS,150.0,Capital Goods,Electric Equipment,Large Cap,7803.05,0.4,1893000.0,0.33,0.55,0.39,663000.0,350850.0,0.53,0.06,NewLong,"SIEMENS,",39.47,2024-07-03,0.037000000000000005
Crompton Greaves Consumer Electricals Ltd.,CROMPTON,1800.0,Consumer Durables,Consumer Durables - Domestic Appliances,Small Cap,411.2,-0.38,21598200.0,0.31,0.26,0.17,4453200.0,2188800.0,0.49,0.01,NewShort,"CROMPTON,",37.11,2024-07-03,0.014199999999999999
Oberoi Realty Ltd.,OBEROIRLTY,700.0,Realty,Construction - Real Estate,Mid Cap,1797.95,-0.29,7968800.0,0.26,0.48,0.42,1624700.0,823900.0,0.51,-0.02,NewShort,"OBEROIRLTY,",51.89,2024-07-03,0.0143
Grasim Industries Ltd.,GRASIM,250.0,Construction Materials,Cement & Construction Materials,Large Cap,2742.35,-0.02,7881500.0,0.24,0.27,0.32,2269750.0,2270000.0,1.0,0.06,NewShort,"GRASIM,",57.1,2024-07-03,0.17379999999999998
National Aluminium Company Ltd.,NATIONALUM,3750.0,Non - Ferrous Metals,Aluminium & Aluminium Products,Small Cap,193.74,0.52,68178750.0,-0.24,0.53,0.5,16230000.0,12161250.0,0.75,-0.01,ShortCover,"NATIONALUM,",39.54,2024-07-03,0.0364
HDFC Life Insurance Company Ltd.,HDFCLIFE,1100.0,Finance,Insurance,Large Cap,596.15,1.08,36339600.0,0.21,0.49,0.43,13163700.0,6015900.0,0.46,-0.05,NewLong,"HDFCLIFE,",43.74,2024-07-03,0.025699999999999997
UPL Ltd.,UPL,1300.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,572.15,0.97,36043800.0,0.21,0.97,0.88,9276800.0,6243900.0,0.67,0.04,NewLong,"UPL,",42.12,2024-07-03,0.034300000000000004
IDFC Ltd.,IDFC,5000.0,Finance,Finance - NBFC,Small Cap,120.26,2.8,110330000.0,0.19,0.78,0.58,18240000.0,14485000.0,0.79,0.05,NewLong,"IDFC,",43.22,2024-07-03,0.051399999999999994
Ambuja Cements Ltd.,AMBUJACEM,900.0,Construction Materials,Cement & Construction Materials,Large Cap,692.7,0.05,36847800.0,0.17,0.25,0.24,7856100.0,7938900.0,1.01,0.04,NewLong,"AMBUJACEM,",39.27,2024-07-03,0.013500000000000002
ICICI Prudential Life Insurance Company Ltd.,ICICIPRULI,1500.0,Finance,Insurance,Large Cap,634.4,2.26,11866500.0,0.15,1.05,0.64,3645000.0,2563500.0,0.7,0.11,NewLong,"ICICIPRULI,",32.48,2024-07-03,0.0139
Interglobe Aviation Ltd.,INDIGO,300.0,Aviation,Airlines,Large Cap,4279.0,0.7,8605500.0,-0.15,0.52,0.47,2468400.0,1595400.0,0.65,0.01,ShortCover,"INDIGO,",63.19,2024-07-03,0.0256
Godrej Properties Ltd.,GODREJPROP,225.0,Realty,Construction - Real Estate,Mid Cap,3330.65,0.9,3465900.0,0.13,0.72,0.98,1518975.0,878175.0,0.58,0.02,NewLong,"GODREJPROP,",46.39,2024-07-03,0.0393
GMR Airports Infrastructure Ltd.,GMRINFRA,11250.0,Aviation,Airport Management Services,Mid Cap,96.54,0.7,222446250.0,0.1,0.26,0.34,108360000.0,66048750.0,0.61,-0.01,NewLong,"GMRINFRA,",44.54,2024-07-03,0.029500000000000002
Dabur India Ltd.,DABUR,1250.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,609.7,1.14,18323750.0,0.09,0.7,0.68,8153750.0,4855000.0,0.6,0.08,NewLong,"DABUR,",54.7,2024-07-03,0.0176
Manappuram Finance Ltd.,MANAPPURAM,3000.0,Finance,Finance - NBFC,Small Cap,208.35,1.03,46212000.0,0.06,0.2,0.28,12408000.0,8799000.0,0.71,0.0,NewLong,"MANAPPURAM,",37.44,2024-07-03,0.0217
Polycab India Ltd.,POLYCAB,125.0,Electricals,Cable,Large Cap,6711.7,1.26,3815875.0,0.06,0.28,0.31,1781250.0,1324125.0,0.74,-0.03,NewLong,"POLYCAB,",45.82,2024-07-03,0.0304
Navin Fluorine International Ltd.,NAVINFLUOR,175.0,Chemicals,Chemicals,Small Cap,3624.3,0.55,1607375.0,0.04,0.63,0.85,730275.0,239050.0,0.33,-0.02,NewLong,"NAVINFLUOR,",64.97,2024-07-03,0.0275
SBI Life Insurance Company Ltd.,SBILIFE,375.0,Finance,Insurance,Large Cap,1496.35,0.1,9607875.0,-0.03,0.44,0.52,2597250.0,984000.0,0.38,-0.15,ShortCover,"SBILIFE,",63.45,2024-07-03,0.0049
Wipro Ltd.,WIPRO,1500.0,Information Technology,IT - Software,Large Cap,539.0,0.15,59754000.0,0.01,0.58,0.58,20502000.0,19674000.0,0.96,-0.07,NewLong,"WIPRO,",40.55,2024-07-03,0.039900000000000005
