Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
ICICI Lombard General Insurance Company Ltd.,ICICIGI,500.0,Finance,Insurance,Large Cap,1730.9,4.1,3850000.0,7.23,15.78,14.31,2171000.0,1232000.0,0.57,-0.09,AggressiveNewLong,"ICICIGI,",54.42,2024-06-14,0.030600000000000002
Titan Company Ltd.,TITAN,175.0,Diamond & Jewellery,Diamond  &  Jewellery,Large Cap,3530.05,1.67,7743050.0,-7.05,1.36,1.48,2822400.0,2098425.0,0.74,0.08,AggressiveShortCover,"TITAN,",66.15,2024-06-14,0.054900000000000004
Muthoot Finance Ltd.,MUTHOOTFIN,550.0,Finance,Finance - NBFC,Mid Cap,1770.0,-1.27,4215750.0,6.98,0.77,0.75,2050950.0,974050.0,0.47,-0.05,NewShort,"MUTHOOTFIN,",55.78,2024-06-14,0.051500000000000004
Shriram Finance Ltd.,SHRIRAMFIN,300.0,Finance,Finance - NBFC,Large Cap,2732.15,1.78,5458800.0,-6.94,2.86,3.61,1840500.0,1380300.0,0.75,0.03,AggressiveShortCover,"SHRIRAMFIN,",-,2024-06-14,0.026000000000000002
Havells India Ltd.,HAVELLS,500.0,Capital Goods,Electric Equipment,Large Cap,1839.5,0.05,6647500.0,6.68,2.55,2.54,3879500.0,1719500.0,0.44,-0.04,AggressiveNewLong,"HAVELLS,",64.52,2024-06-14,0.0287
Hindustan Aeronautics Ltd.,HAL,300.0,Other,Defence,Large Cap,5200.55,1.98,13484400.0,6.62,1.91,1.93,12503100.0,7109700.0,0.57,-0.03,AggressiveNewLong,"HAL,",31.74,2024-06-14,0.1152
ICICI Bank Ltd.,ICICIBANK,700.0,Banking,Bank - Private,Large Cap,1105.65,-0.15,76701100.0,6.4,0.83,0.85,40075700.0,14217000.0,0.35,-0.02,NewShort,"ICICIBANK,",55.62,2024-06-14,0.057699999999999994
Adani Enterprises Ltd.,ADANIENT,300.0,Trading,Trading,Large Cap,3261.75,1.15,14894400.0,6.33,1.05,1.14,13518300.0,7925700.0,0.59,0.0,AggressiveNewLong,"ADANIENT,",55.9,2024-06-14,0.12029999999999999
Gujarat Gas Ltd.,GUJGASLTD,1250.0,Gas Transmission,Gas Transmission/Marketing,Mid Cap,632.05,-0.65,8996250.0,6.32,0.84,0.68,7096250.0,4626250.0,0.65,-0.1,NewShort,"GUJGASLTD,",24.41,2024-06-14,0.1605
L&T Finance Ltd.,LTF,4462.0,Finance,Finance - NBFC,Mid Cap,181.87,3.41,55266332.0,5.57,2.06,2.14,30363910.0,20623364.0,0.68,0.15,AggressiveNewLong,"LTF,",44.06,2024-06-14,0.0703
HDFC Life Insurance Company Ltd.,HDFCLIFE,1100.0,Finance,Insurance,Large Cap,598.35,0.82,37943400.0,-5.47,0.86,0.96,19684500.0,10487400.0,0.53,0.03,ShortCover,"HDFCLIFE,",63.16,2024-06-14,0.0542
Dalmia Bharat Ltd.,DALBHARAT,250.0,Construction Materials,Cement & Construction Materials,Mid Cap,1882.35,-1.02,3400025.0,5.45,0.58,0.35,1120225.0,667550.0,0.6,-0.07,NewShort,"DALBHARAT,",-,2024-06-14,0.0793
Ambuja Cements Ltd.,AMBUJACEM,900.0,Construction Materials,Cement & Construction Materials,Large Cap,677.2,1.91,37116000.0,-5.37,3.35,2.52,18396900.0,13813200.0,0.75,-0.07,AggressiveShortCover,"AMBUJACEM,",34.16,2024-06-14,0.040999999999999995
Grasim Industries Ltd.,GRASIM,477.0,Construction Materials,Cement & Construction Materials,Large Cap,2471.2,0.53,7890929.0,5.34,2.61,1.98,3872795.0,2082410.0,0.54,-0.06,AggressiveNewLong,"GRASIM,",30.72,2024-06-14,0.022099999999999998
Container Corporation Of India Ltd.,CONCOR,1000.0,Logistics,Logistics,Mid Cap,1139.85,-0.04,9538000.0,5.31,0.65,0.79,7855000.0,5151000.0,0.66,-0.05,NewShort,"CONCOR,",55.21,2024-06-14,0.12240000000000001
Apollo Tyres Ltd.,APOLLOTYRE,1700.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,476.45,-0.05,18626900.0,5.17,0.77,0.78,12770400.0,5924500.0,0.46,-0.04,NewShort,"APOLLOTYRE,",51.79,2024-06-14,0.10830000000000001
United Spirits Ltd.,UNITDSPR,700.0,Alcohol,Breweries & Distilleries,Large Cap,1269.0,-0.51,9757300.0,5.11,1.62,1.63,2601200.0,1780800.0,0.68,-0.02,AggressiveNewShort,"UNITDSPR,",71.22,2024-06-14,0.0348
Cummins India Ltd.,CUMMINSIND,300.0,Automobile & Ancillaries,Diesel Engines,Mid Cap,3825.6,3.05,4344900.0,4.9,1.64,1.81,1836300.0,1001100.0,0.55,0.01,AggressiveNewLong,"CUMMINSIND,",53.3,2024-06-14,0.0311
Mphasis Ltd.,MPHASIS,275.0,Information Technology,IT - Software,Mid Cap,2408.85,-1.94,5048450.0,4.87,0.16,0.1,3085500.0,1778700.0,0.58,-0.02,NewShort,"MPHASIS,",53.01,2024-06-14,0.10830000000000001
Coforge Ltd.,COFORGE,150.0,Information Technology,IT - Software,Mid Cap,5201.75,-1.36,2369100.0,4.71,0.51,0.5,2216250.0,1042650.0,0.47,-0.05,NewShort,"COFORGE,",40.44,2024-06-14,0.0983
Cipla Ltd.,CIPLA,650.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1564.75,1.31,10186150.0,-4.7,1.01,1.42,6340750.0,5320900.0,0.84,0.15,AggressiveShortCover,"CIPLA,",69.0,2024-06-14,0.0265
Vodafone Idea Ltd.,IDEA,40000.0,Telecom,Telecommunication - Service  Provider,Mid Cap,16.73,4.11,3921040000.0,4.52,1.04,0.94,1173760000.0,774480000.0,0.66,0.04,NewLong,"IDEA,",28.55,2024-06-14,0.2089
Bosch Ltd.,BOSCHLTD,25.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,32327.8,-0.32,292575.0,-4.36,1.95,2.84,74950.0,49975.0,0.67,-0.13,AggressiveLongCover,"BOSCHLTD,",50.17,2024-06-14,0.0321
Dixon Technologies (India) Ltd.,DIXON,100.0,Consumer Durables,Consumer Durables - Electronics,Mid Cap,11242.85,3.57,1743600.0,4.33,2.88,2.15,1811400.0,1698100.0,0.94,-0.27,AggressiveNewLong,"DIXON,",20.5,2024-06-14,0.0611
RBL Bank Ltd.,RBLBANK,2500.0,Banking,Bank - Private,Small Cap,257.63,-0.85,58607500.0,4.31,0.74,0.92,14632500.0,8817500.0,0.6,-0.03,NewShort,"RBLBANK,",36.88,2024-06-14,0.026600000000000002
Marico Ltd.,MARICO,1200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,619.35,1.33,17215200.0,-4.28,0.56,0.55,10947600.0,5059200.0,0.46,0.03,ShortCover,"MARICO,",53.08,2024-06-14,0.0337
Birlasoft Ltd.,BSOFT,1000.0,Information Technology,IT - Software,Small Cap,677.95,-0.78,15005000.0,4.08,0.52,0.44,9773000.0,4866000.0,0.5,-0.05,NewShort,"BSOFT,",26.78,2024-06-14,0.1134
PVR Inox Ltd.,PVRINOX,407.0,Media & Entertainment,"Film Production, Distribution & Entertainment",Small Cap,1390.3,-0.1,4676837.0,4.01,0.54,0.52,3006916.0,1318273.0,0.44,-0.03,NewShort,"PVRINOX,",44.94,2024-06-14,0.1186
Power Finance Corporation Ltd.,PFC,3875.0,Finance,Finance Term Lending,Large Cap,510.05,1.29,58211775.0,-3.93,0.54,0.49,68811525.0,43693250.0,0.63,0.0,ShortCover,"PFC,",36.85,2024-06-14,0.0872
Polycab India Ltd.,POLYCAB,100.0,Electricals,Cable,Large Cap,7079.9,0.46,1714575.0,3.89,1.06,0.8,872025.0,493850.0,0.57,-0.02,NewLong,"POLYCAB,",32.34,2024-06-14,0.07690000000000001
Deepak Nitrite Ltd.,DEEPAKNTR,300.0,Chemicals,Chemicals,Mid Cap,2413.7,0.11,2132700.0,-3.83,1.44,2.18,1166400.0,870000.0,0.75,-0.03,AggressiveShortCover,"DEEPAKNTR,",64.16,2024-06-14,0.06570000000000001
Hindustan Petroleum Corporation Ltd.,HINDPETRO,1350.0,Crude Oil,Refineries,Mid Cap,536.3,1.5,35174250.0,3.79,1.14,1.23,21358350.0,11781450.0,0.55,-0.03,AggressiveNewLong,"HINDPETRO,",39.59,2024-06-14,0.0617
Tata Chemicals Ltd.,TATACHEM,550.0,Chemicals,Chemicals,Mid Cap,1105.85,-0.94,7970600.0,3.68,0.39,0.71,7182450.0,4572700.0,0.64,-0.03,NewShort,"TATACHEM,",47.32,2024-06-14,0.1231
Escorts Kubota Ltd.,ESCORTS,275.0,Automobile & Ancillaries,Automobiles-Tractors,Mid Cap,4292.1,1.05,1239425.0,-3.61,1.02,1.31,813725.0,742775.0,0.91,0.02,AggressiveShortCover,"ESCORTS,",36.83,2024-06-14,0.035699999999999996
Tata Power Company Ltd.,TATAPOWER,3375.0,Power,Power Generation/Distribution,Large Cap,448.65,-0.72,88501275.0,3.46,0.61,0.79,65741625.0,33976125.0,0.52,-0.01,NewShort,"TATAPOWER,",51.38,2024-06-14,0.0747
The India Cements Ltd.,INDIACEM,2900.0,Construction Materials,Cement & Construction Materials,Small Cap,221.42,1.23,26326200.0,-3.26,1.15,1.6,8163500.0,5359200.0,0.66,0.02,AggressiveShortCover,"INDIACEM,",38.86,2024-06-14,0.09539999999999998
TVS Motor Company Ltd.,TVSMOTOR,350.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,2503.85,2.55,7227850.0,3.19,0.85,0.51,2280600.0,1839950.0,0.81,-0.01,NewLong,"TVSMOTOR,",36.75,2024-06-14,0.0408
IDFC First Bank Ltd.,IDFCFIRSTB,7500.0,Banking,Bank - Private,Mid Cap,78.0,0.7,373965000.0,3.08,1.37,1.65,175905000.0,90780000.0,0.52,-0.03,AggressiveNewLong,"IDFCFIRSTB,",44.41,2024-06-14,0.1276
Ashok Leyland Ltd.,ASHOKLEY,5000.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Mid Cap,239.84,1.29,83005000.0,-3.04,1.29,1.38,54540000.0,38415000.0,0.7,0.04,AggressiveShortCover,"ASHOKLEY,",38.5,2024-06-14,0.066
LTIMindtree Ltd.,LTIM,150.0,Information Technology,IT - Software,Large Cap,5032.55,-0.29,4125300.0,3.01,0.44,0.52,1929150.0,900450.0,0.47,0.01,NewShort,"LTIM,",50.5,2024-06-14,0.0779
Dr. Reddy's Laboratories Ltd.,DRREDDY,125.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,6085.25,-0.17,2793125.0,2.75,0.73,0.79,1569250.0,882750.0,0.56,-0.05,NewShort,"DRREDDY,",66.14,2024-06-14,0.06709999999999999
Lupin Ltd.,LUPIN,425.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1604.1,-0.08,7341875.0,2.71,0.96,1.02,4563650.0,2263975.0,0.5,0.01,NewShort,"LUPIN,",49.63,2024-06-14,0.0571
Pidilite Industries Ltd.,PIDILITIND,250.0,Chemicals,Chemicals,Large Cap,3109.8,1.01,2303250.0,-2.68,0.66,0.62,1088750.0,522500.0,0.48,0.02,ShortCover,"PIDILITIND,",60.19,2024-06-14,0.0537
Max Financial Services Ltd.,MFSL,800.0,Finance,Finance - Others,Mid Cap,993.5,0.58,5343200.0,-2.65,0.82,0.89,2529600.0,1006400.0,0.4,-0.13,ShortCover,"MFSL,",63.36,2024-06-14,0.023700000000000002
Ipca Laboratories Ltd.,IPCALAB,650.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1181.35,-1.54,2946450.0,2.63,0.47,0.38,1872650.0,908050.0,0.48,0.02,NewShort,"IPCALAB,",50.39,2024-06-14,0.0613
Laurus Labs Ltd.,LAURUSLABS,1700.0,Healthcare,Pharmaceuticals & Drugs,Small Cap,434.9,-1.05,17282200.0,2.62,0.76,1.24,7763900.0,2927400.0,0.38,0.0,NewShort,"LAURUSLABS,",62.01,2024-06-14,0.0753
Divi's Laboratories Ltd.,DIVISLAB,200.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,4588.6,-0.11,2412000.0,-2.6,0.52,0.53,1517000.0,939000.0,0.62,-0.05,LongCover,"DIVISLAB,",50.49,2024-06-14,0.0441
Chambal Fertilisers and Chemicals Ltd.,CHAMBLFERT,1900.0,Chemicals,Fertilizers,Small Cap,426.7,-1.87,11149200.0,2.57,0.44,0.61,8342900.0,4225600.0,0.51,-0.05,NewShort,"CHAMBLFERT,",37.57,2024-06-14,0.0695
Trent Ltd.,TRENT,200.0,Retailing,Retailing,Large Cap,5245.55,4.41,3195600.0,2.56,2.15,1.48,1233200.0,1137200.0,0.92,0.13,AggressiveNewLong,"TRENT,",31.22,2024-06-14,0.0391
Persistent Systems Ltd.,PERSISTENT,200.0,Information Technology,IT - Software,Mid Cap,3772.8,-0.47,2620200.0,2.55,0.68,0.64,1167200.0,674800.0,0.58,-0.01,NewShort,"PERSISTENT,",47.23,2024-06-14,0.0601
Steel Authority Of India Ltd.,SAIL,4000.0,Iron & Steel,Steel & Iron Products,Mid Cap,153.63,2.67,167236000.0,-2.48,1.24,1.51,47520000.0,31564000.0,0.66,0.03,AggressiveShortCover,"SAIL,",41.46,2024-06-14,0.0673
Torrent Pharmaceuticals Ltd.,TORNTPHARM,250.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,2882.1,0.25,1364500.0,-2.48,0.54,0.47,339750.0,221750.0,0.65,-0.06,ShortCover,"TORNTPHARM,",43.15,2024-06-14,0.0147
Oberoi Realty Ltd.,OBEROIRLTY,700.0,Realty,Construction - Real Estate,Mid Cap,1907.8,-1.4,5941600.0,-2.45,0.63,0.61,2209200.0,1512700.0,0.68,-0.08,LongCover,"OBEROIRLTY,",52.66,2024-06-14,0.0167
Samvardhana Motherson International Ltd.,MOTHERSON,7100.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,174.62,3.47,110078400.0,2.32,0.95,0.91,39284300.0,37708100.0,0.96,0.07,NewLong,"MOTHERSON,",38.04,2024-06-14,0.0588
Kotak Mahindra Bank Ltd.,KOTAKBANK,400.0,Banking,Bank - Private,Large Cap,1717.2,-0.53,40202000.0,2.21,0.62,0.54,12585200.0,7118000.0,0.57,-0.01,NewShort,"KOTAKBANK,",57.49,2024-06-14,0.0434
SBI Cards And Payment Services Ltd.,SBICARD,800.0,Finance,Finance - NBFC,Large Cap,728.35,0.18,18052800.0,2.21,0.89,0.94,8587200.0,6136000.0,0.71,-0.05,NewLong,"SBICARD,",52.65,2024-06-14,0.1274
DLF Ltd.,DLF,825.0,Realty,Construction - Real Estate,Large Cap,878.6,0.52,39612375.0,-2.18,0.82,0.93,15350775.0,9915675.0,0.65,0.02,ShortCover,"DLF,",55.98,2024-06-14,0.0364
Syngene International Ltd.,SYNGENE,1000.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,707.05,1.5,5327000.0,-2.17,0.86,0.91,2606000.0,1946000.0,0.75,-0.04,ShortCover,"SYNGENE,",52.5,2024-06-14,0.0603
Indian Energy Exchange Ltd.,IEX,3750.0,Power,Power Generation/Distribution,Small Cap,179.67,0.8,74940000.0,2.16,0.72,0.67,43856250.0,32595000.0,0.74,-0.01,NewLong,"IEX,",27.98,2024-06-14,0.11320000000000001
Aarti Industries Ltd.,AARTIIND,1000.0,Chemicals,Chemicals,Small Cap,675.75,0.07,11184000.0,-2.15,0.63,0.79,6262000.0,3206000.0,0.51,-0.05,ShortCover,"AARTIIND,",47.8,2024-06-14,0.0658
Piramal Enterprises Ltd.,PEL,750.0,Finance,Finance - NBFC,Mid Cap,882.5,0.22,13625250.0,2.15,0.81,0.73,3731250.0,3465000.0,0.93,-0.08,NewLong,"PEL,",39.24,2024-06-14,0.08449999999999999
Godrej Properties Ltd.,GODREJPROP,475.0,Realty,Construction - Real Estate,Mid Cap,2998.5,-1.06,3652575.0,-2.09,0.88,0.79,2433725.0,1658075.0,0.68,-0.03,LongCover,"GODREJPROP,",30.24,2024-06-14,0.043
State Bank Of India,SBIN,750.0,Banking,Bank - Public,Large Cap,839.2,-0.56,90089250.0,2.08,0.77,0.7,86403000.0,44379000.0,0.51,-0.03,NewShort,"SBIN,",34.08,2024-06-14,0.0758
Infosys Ltd.,INFY,400.0,Information Technology,IT - Software,Large Cap,1488.9,-0.34,48348400.0,2.07,0.4,0.36,26126800.0,11196400.0,0.43,0.0,NewShort,"INFY,",59.19,2024-06-14,0.0616
Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,400.0,Logistics,Port,Large Cap,1430.7,1.87,34151600.0,2.04,1.35,1.39,26273200.0,15237600.0,0.58,0.03,AggressiveNewLong,"ADANIPORTS,",36.47,2024-06-14,0.0728
Oracle Financial Services Software Ltd.,OFSS,100.0,Information Technology,IT - Software,Mid Cap,9510.7,-1.53,1100000.0,2.04,1.06,1.72,1401000.0,957800.0,0.68,-0.18,AggressiveNewShort,"OFSS,",24.45,2024-06-14,0.0779
Metropolis Healthcare Ltd.,METROPOLIS,400.0,Healthcare,Hospital & Healthcare Services,Small Cap,1958.2,-1.61,1846000.0,2.03,0.63,0.64,1279200.0,508800.0,0.4,-0.01,NewShort,"METROPOLIS,",45.33,2024-06-14,0.10439999999999999
Bharti Airtel Ltd.,BHARTIARTL,475.0,Telecom,Telecommunication - Service  Provider,Large Cap,1427.4,0.12,37437600.0,-2.0,0.57,0.54,19655500.0,10464725.0,0.53,-0.03,ShortCover,"BHARTIARTL,",63.54,2024-06-14,0.0203
Britannia Industries Ltd.,BRITANNIA,200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,5393.65,0.26,2349600.0,1.96,0.43,0.44,1839600.0,588800.0,0.32,-0.01,NewLong,"BRITANNIA,",51.28,2024-06-14,0.0298
Indraprastha Gas Ltd.,IGL,1375.0,Gas Transmission,Gas Transmission/Marketing,Mid Cap,482.6,-0.91,17047250.0,-1.95,0.34,0.25,12544125.0,6766375.0,0.54,-0.02,LongCover,"IGL,",38.15,2024-06-14,0.1051
Aditya Birla Capital Ltd.,ABCAPITAL,5400.0,Finance,Finance - NBFC,Mid Cap,239.96,0.37,68806800.0,1.89,0.84,0.79,28668600.0,22464000.0,0.78,0.05,NewLong,"ABCAPITAL,",34.13,2024-06-14,0.077
Alkem Laboratories Ltd.,ALKEM,100.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,5101.95,0.24,1076700.0,1.88,0.59,0.54,301200.0,101700.0,0.34,-0.03,NewLong,"ALKEM,",52.71,2024-06-14,0.0105
Tata Consumer Products Ltd.,TATACONSUM,450.0,Agriculture,Tea/Coffee,Large Cap,1112.45,-0.19,11405250.0,1.87,0.86,0.78,6846750.0,3571200.0,0.52,-0.04,NewShort,"TATACONSUM,",47.2,2024-06-14,0.0364
The Ramco Cements Ltd.,RAMCOCEM,850.0,Construction Materials,Cement & Construction Materials,Mid Cap,869.35,0.36,9946700.0,1.86,0.41,0.39,4282300.0,2688550.0,0.63,0.04,NewLong,"RAMCOCEM,",36.09,2024-06-14,0.061
Canara Bank,CANBK,6750.0,Banking,Bank - Public,Large Cap,120.81,-0.91,225018000.0,1.82,0.73,0.64,126744750.0,76160250.0,0.6,0.02,NewShort,"CANBK,",43.29,2024-06-14,0.0817
MRF Ltd.,MRF,5.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,125580.7,-0.4,55010.0,1.78,0.86,0.77,18490.0,8755.0,0.47,-0.05,NewShort,"MRF,",28.55,2024-06-14,0.07490000000000001
Power Grid Corporation Of India Ltd.,POWERGRID,3600.0,Power,Power Generation/Distribution,Large Cap,321.5,0.02,68216400.0,1.77,0.66,0.64,57016800.0,36756000.0,0.64,-0.04,NewLong,"POWERGRID,",47.68,2024-06-14,0.0547
The Federal Bank Ltd.,FEDERALBNK,5000.0,Banking,Bank - Private,Mid Cap,174.4,1.24,75890000.0,-1.74,0.66,0.82,51425000.0,31985000.0,0.62,-0.04,ShortCover,"FEDERALBNK,",43.92,2024-06-14,0.0726
Hindustan Copper Ltd.,HINDCOPPER,2650.0,Non - Ferrous Metals,Metal - Non Ferrous,Small Cap,336.9,0.3,35480850.0,-1.72,0.64,0.78,16724150.0,10319100.0,0.62,0.0,ShortCover,"HINDCOPPER,",41.7,2024-06-14,0.1467
GAIL (India) Ltd.,GAIL,4575.0,Industrials Gases & Fuels,Industrial  Gases & Fuels,Large Cap,221.83,0.91,137908800.0,-1.69,0.84,0.7,74764650.0,42291300.0,0.57,0.0,ShortCover,"GAIL,",33.1,2024-06-14,0.08560000000000001
Tata Motors Ltd.,TATAMOTORS,1425.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Large Cap,993.4,0.77,79855775.0,-1.69,0.84,0.92,77553775.0,43143900.0,0.56,0.02,ShortCover,"TATAMOTORS,",51.56,2024-06-14,0.08869999999999999
Astral Ltd.,ASTRAL,367.0,Plastic Products,Plastic Products,Mid Cap,2269.45,1.49,2714699.0,1.62,1.03,0.94,1302116.0,637112.0,0.49,0.01,NewLong,"ASTRAL,",42.0,2024-06-14,0.0276
Granules India Ltd.,GRANULES,2000.0,Healthcare,Pharmaceuticals & Drugs,Small Cap,461.75,-0.15,9070000.0,1.61,0.36,0.45,6052000.0,4714000.0,0.78,-0.05,NewShort,"GRANULES,",45.94,2024-06-14,0.050300000000000004
Eicher Motors Ltd.,EICHERMOT,175.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,4935.1,2.78,3951150.0,1.6,0.97,0.62,1352400.0,821800.0,0.61,0.13,NewLong,"EICHERMOT,",38.02,2024-06-14,0.0265
NMDC Ltd.,NMDC,4500.0,Mining,Mining & Minerals,Mid Cap,267.4,0.77,75064500.0,-1.56,0.84,1.06,51147000.0,28098000.0,0.55,0.0,ShortCover,"NMDC,",46.41,2024-06-14,0.0663
Page Industries Ltd.,PAGEIND,15.0,Textile,Textile,Mid Cap,38512.7,-0.82,201120.0,-1.56,1.17,1.04,33345.0,24000.0,0.72,0.0,AggressiveLongCover,"PAGEIND,",39.61,2024-06-14,0.0499
LIC Housing Finance Ltd.,LICHSGFIN,1000.0,Finance,Finance - Housing,Mid Cap,731.65,1.72,27439000.0,-1.54,0.54,0.68,9436000.0,11031000.0,1.17,0.11,ShortCover,"LICHSGFIN,",48.52,2024-06-14,0.030600000000000002
HDFC Asset Management Company Ltd.,HDFCAMC,150.0,Finance,Finance - Asset Management,Mid Cap,4014.4,0.46,2762850.0,-1.53,0.67,0.71,1193700.0,626250.0,0.52,-0.02,ShortCover,"HDFCAMC,",40.16,2024-06-14,0.10189999999999999
Indian Railway Catering And Tourism Corporation Ltd.,IRCTC,875.0,Hospitality,Travel Services,Mid Cap,1018.2,0.06,17633875.0,1.5,0.38,0.5,19301625.0,9107000.0,0.47,-0.02,NewLong,"IRCTC,",42.38,2024-06-14,0.08689999999999999
Tata Consultancy Services Ltd.,TCS,175.0,Information Technology,IT - Software,Large Cap,3832.05,-1.19,19283075.0,1.47,0.79,0.77,10136875.0,4929225.0,0.49,-0.04,NewShort,"TCS,",59.2,2024-06-14,0.0565
Bajaj Finance Ltd.,BAJFINANCE,125.0,Finance,Finance - NBFC,Large Cap,7341.55,0.64,8099500.0,-1.46,0.77,0.93,3698500.0,2347750.0,0.63,0.01,ShortCover,"BAJFINANCE,",59.02,2024-06-14,0.0383
Info Edge (India) Ltd.,NAUKRI,150.0,Information Technology,BPO/ITeS,Mid Cap,6242.95,-0.38,1366500.0,1.46,0.82,0.79,625950.0,368100.0,0.59,-0.01,NewShort,"NAUKRI,",55.68,2024-06-14,0.0184
National Aluminium Company Ltd.,NATIONALUM,3750.0,Non - Ferrous Metals,Aluminium & Aluminium Products,Small Cap,191.91,2.87,70541250.0,-1.44,2.36,1.58,38276250.0,21592500.0,0.56,0.07,AggressiveShortCover,"NATIONALUM,",26.53,2024-06-14,0.0668
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,2000.0,Finance,Finance - NBFC,Mid Cap,298.95,1.93,29984000.0,-1.43,1.32,1.73,10464000.0,6992000.0,0.67,0.02,AggressiveShortCover,"M&MFIN,",68.91,2024-06-14,0.0886
HDFC Bank Ltd.,HDFCBANK,550.0,Banking,Bank - Private,Large Cap,1596.9,1.02,178618000.0,1.41,0.84,0.94,44523600.0,27943300.0,0.63,0.06,NewLong,"HDFCBANK,",61.67,2024-06-14,0.0385
Punjab National Bank,PNB,8000.0,Banking,Bank - Public,Large Cap,128.94,1.87,302392000.0,1.41,1.38,1.53,144744000.0,77040000.0,0.53,0.02,AggressiveNewLong,"PNB,",38.92,2024-06-14,0.0795
