Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
Reliance Industries Ltd.,RELIANCE,250.0,Crude Oil,Refineries,Large Cap,2908.4,-1.32,44218500.0,6.02,3.16,3.25,33817750.0,14312750.0,0.42,-0.05,AggressiveNewShort,"RELIANCE,",53.17,2024-06-21,0.1911
HDFC Life Insurance Company Ltd.,HDFCLIFE,1100.0,Finance,Insurance,Large Cap,580.95,-1.55,41716400.0,5.71,0.77,1.07,20387400.0,11024200.0,0.54,-0.05,NewShort,"HDFCLIFE,",75.06,2024-06-21,0.187
The Ramco Cements Ltd.,RAMCOCEM,850.0,Construction Materials,Cement & Construction Materials,Mid Cap,845.5,-2.58,10580800.0,5.6,0.66,0.64,4595100.0,2142850.0,0.47,-0.01,NewShort,"RAMCOCEM,",39.33,2024-06-21,0.1414
Mphasis Ltd.,MPHASIS,275.0,Information Technology,IT - Software,Mid Cap,2429.75,0.36,5006375.0,-5.55,1.42,1.23,3064050.0,1492425.0,0.49,-0.1,AggressiveShortCover,"MPHASIS,",53.82,2024-06-21,0.2151
United Breweries Ltd.,UBL,400.0,Alcohol,Breweries & Distilleries,Mid Cap,2066.9,-1.12,2355200.0,5.37,0.84,0.79,883200.0,633200.0,0.72,-0.09,NewShort,"UBL,",51.28,2024-06-21,0.1408
Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,400.0,Logistics,Port,Large Cap,1485.5,1.1,33318400.0,-5.26,5.5,10.0,23631600.0,15649600.0,0.66,0.0,AggressiveShortCover,"ADANIPORTS,",70.38,2024-06-21,0.1392
Balrampur Chini Mills Ltd.,BALRAMCHIN,1600.0,Agriculture,Sugar,Small Cap,443.4,0.37,10590400.0,-5.09,0.82,0.83,4633600.0,3614400.0,0.78,0.05,ShortCover,"BALRAMCHIN,",35.83,2024-06-21,0.212
Jubilant FoodWorks Ltd.,JUBLFOOD,1250.0,Fast Moving Consumer Goods,Consumer Food,Mid Cap,551.95,2.47,27150000.0,4.88,2.07,2.27,9382500.0,7381250.0,0.79,0.03,AggressiveNewLong,"JUBLFOOD,",47.61,2024-06-21,0.2535
Axis Bank Ltd.,AXISBANK,625.0,Banking,Bank - Private,Large Cap,1237.45,-0.17,42613125.0,-4.82,3.42,5.34,16593125.0,12597500.0,0.76,-0.01,AggressiveLongCover,"AXISBANK,",78.3,2024-06-21,0.09179999999999999
Biocon Ltd.,BIOCON,2500.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,345.7,0.85,50062500.0,-4.78,1.6,1.47,14842500.0,10315000.0,0.69,0.02,AggressiveShortCover,"BIOCON,",37.53,2024-06-21,0.34130000000000005
Larsen & Toubro Ltd.,LT,150.0,Infrastructure,Engineering - Construction,Large Cap,3535.0,-1.65,16429050.0,4.77,1.85,1.65,12781050.0,4836300.0,0.38,-0.02,AggressiveNewShort,"LT,",49.66,2024-06-21,0.1718
Gujarat Gas Ltd.,GUJGASLTD,1250.0,Gas Transmission,Gas Transmission/Marketing,Mid Cap,599.75,-1.41,11665000.0,4.76,1.0,0.99,7431250.0,4463750.0,0.6,-0.02,NewShort,"GUJGASLTD,",30.08,2024-06-21,0.33840000000000003
NMDC Ltd.,NMDC,4500.0,Mining,Mining & Minerals,Mid Cap,269.7,-1.3,78817500.0,4.75,0.95,1.01,52965000.0,30892500.0,0.58,0.0,NewShort,"NMDC,",40.45,2024-06-21,0.1698
GMR Airports Infrastructure Ltd.,GMRINFRA,11250.0,Aviation,Airport Management Services,Mid Cap,97.97,1.01,234720000.0,4.7,0.64,0.46,123075000.0,94736250.0,0.77,0.07,NewLong,"GMRINFRA,",28.4,2024-06-21,0.28559999999999997
Lupin Ltd.,LUPIN,425.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1561.0,0.34,9078000.0,4.54,1.97,2.04,5247900.0,2485400.0,0.47,0.01,AggressiveNewLong,"LUPIN,",61.31,2024-06-21,0.1679
Ipca Laboratories Ltd.,IPCALAB,650.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1136.4,0.97,3596450.0,4.51,1.43,1.27,2357550.0,883350.0,0.37,-0.05,AggressiveNewLong,"IPCALAB,",56.24,2024-06-21,0.2145
Balkrishna Industries Ltd.,BALKRISIND,300.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,3218.1,-3.14,1953300.0,4.46,1.17,1.23,1387200.0,1101000.0,0.79,0.1,AggressiveNewShort,"BALKRISIND,",51.33,2024-06-21,0.1152
Hindustan Aeronautics Ltd.,HAL,300.0,Other,Defence,Large Cap,5170.55,-2.23,12428400.0,-4.4,0.62,0.96,11661300.0,6989700.0,0.6,0.03,LongCover,"HAL,",40.24,2024-06-21,0.3105
Bajaj Finserv Ltd.,BAJAJFINSV,500.0,Finance,Finance - Investment,Large Cap,1578.9,-0.45,12030000.0,4.38,2.8,2.98,5579500.0,2612000.0,0.47,-0.03,AggressiveNewShort,"BAJAJFINSV,",59.45,2024-06-21,0.1492
Bharat Petroleum Corporation Ltd.,BPCL,1800.0,Crude Oil,Refineries,Large Cap,307.6,-1.76,72073800.0,4.37,1.87,2.68,59758200.0,28058400.0,0.47,0.0,AggressiveNewShort,"BPCL,",48.33,2024-06-21,0.1848
Info Edge (India) Ltd.,NAUKRI,150.0,Information Technology,BPO/ITeS,Mid Cap,6384.7,1.62,1480350.0,4.25,1.46,0.87,780150.0,356850.0,0.46,-0.02,NewLong,"NAUKRI,",34.34,2024-06-21,0.0967
Container Corporation Of India Ltd.,CONCOR,1000.0,Logistics,Logistics,Mid Cap,1090.9,-0.46,11599000.0,4.16,0.92,1.04,9120000.0,4882000.0,0.54,-0.02,NewShort,"CONCOR,",56.29,2024-06-21,0.25
Infosys Ltd.,INFY,400.0,Information Technology,IT - Software,Large Cap,1532.7,1.14,46676800.0,-4.15,2.85,2.29,24737200.0,12949200.0,0.52,0.02,AggressiveShortCover,"INFY,",50.87,2024-06-21,0.1832
Page Industries Ltd.,PAGEIND,15.0,Textile,Textile,Mid Cap,39808.4,0.63,188205.0,-4.15,1.05,1.34,32685.0,31410.0,0.96,0.09,AggressiveShortCover,"PAGEIND,",46.84,2024-06-21,0.1536
Adani Enterprises Ltd.,ADANIENT,300.0,Trading,Trading,Large Cap,3189.3,-2.15,16313400.0,4.11,1.96,2.74,14902500.0,8360400.0,0.56,-0.01,AggressiveNewShort,"ADANIENT,",65.09,2024-06-21,0.2445
Manappuram Finance Ltd.,MANAPPURAM,3000.0,Finance,Finance - NBFC,Small Cap,190.81,-1.06,48990000.0,4.03,0.99,1.34,14058000.0,9957000.0,0.71,-0.03,NewShort,"MANAPPURAM,",54.0,2024-06-21,0.1724
Abbott India Ltd.,ABBOTINDIA,20.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,26850.8,-0.2,165440.0,4.0,2.11,2.36,24040.0,12660.0,0.53,-0.06,AggressiveNewShort,"ABBOTINDIA,",54.24,2024-06-21,0.21059999999999998
The Indian Hotels Company Ltd.,INDHOTEL,1000.0,Hospitality,"Hotel, Resort & Restaurants",Mid Cap,637.5,-0.14,15734000.0,-3.96,1.03,1.26,8186000.0,6549000.0,0.8,0.13,AggressiveLongCover,"INDHOTEL,",57.31,2024-06-21,0.1843
Atul Ltd.,ATUL,75.0,Chemicals,Chemicals,Small Cap,6486.9,-0.31,537700.0,3.83,1.31,1.41,258100.0,117350.0,0.45,0.06,AggressiveNewShort,"ATUL,",42.4,2024-06-21,0.2278
ITC Ltd.,ITC,1600.0,Fast Moving Consumer Goods,Cigarettes/Tobacco,Large Cap,419.6,-0.87,115673600.0,3.82,2.17,1.55,100884800.0,34040000.0,0.34,0.01,AggressiveNewShort,"ITC,",45.4,2024-06-21,0.243
PI Industries Ltd.,PIIND,250.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,3753.7,-0.56,1829500.0,-3.6,1.59,2.34,1068500.0,714000.0,0.67,0.03,AggressiveLongCover,"PIIND,",66.6,2024-06-21,0.1812
Ultratech Cement Ltd.,ULTRACEMCO,100.0,Construction Materials,Cement & Construction Materials,Large Cap,10662.4,-2.21,1880900.0,-3.58,1.26,0.93,1803600.0,846300.0,0.47,-0.13,LongCover,"ULTRACEMCO,",46.24,2024-06-21,0.13140000000000002
Indus Towers Ltd.,INDUSTOWER,3400.0,Telecom,Telecommunication - Service  Provider,Mid Cap,336.45,0.04,187714000.0,-3.33,0.22,0.21,55239800.0,38396200.0,0.7,0.05,ShortCover,"INDUSTOWER,",58.19,2024-06-21,0.5667
City Union Bank Ltd.,CUB,5000.0,Banking,Bank - Private,Small Cap,163.03,-1.94,28625000.0,3.26,0.61,0.85,18895000.0,13135000.0,0.7,0.0,NewShort,"CUB,",42.02,2024-06-21,0.306
Polycab India Ltd.,POLYCAB,100.0,Electricals,Cable,Large Cap,7091.55,1.94,1738675.0,3.22,2.54,1.63,1028050.0,610025.0,0.59,0.02,AggressiveNewLong,"POLYCAB,",27.01,2024-06-21,0.2084
Hero MotoCorp Ltd.,HEROMOTOCO,150.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Mid Cap,5452.0,-0.96,3903000.0,3.2,1.14,0.73,3056100.0,1263300.0,0.41,-0.04,NewShort,"HEROMOTOCO,",34.1,2024-06-21,0.10800000000000001
RBL Bank Ltd.,RBLBANK,2500.0,Banking,Bank - Private,Small Cap,263.62,-1.3,66327500.0,3.2,0.6,0.52,18315000.0,10507500.0,0.57,-0.01,NewShort,"RBLBANK,",30.16,2024-06-21,0.1211
Indraprastha Gas Ltd.,IGL,1375.0,Gas Transmission,Gas Transmission/Marketing,Mid Cap,471.1,-1.2,19514000.0,3.19,1.08,1.18,12243000.0,7140375.0,0.58,-0.01,AggressiveNewShort,"IGL,",52.13,2024-06-21,0.1949
Sun Pharmaceutical Industries Ltd.,SUNPHARMA,350.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1467.25,-0.25,17410400.0,3.19,2.32,2.22,11105850.0,2390150.0,0.22,-0.02,AggressiveNewShort,"SUNPHARMA,",56.91,2024-06-21,0.1149
LTIMindtree Ltd.,LTIM,150.0,Information Technology,IT - Software,Large Cap,5125.45,1.44,4159500.0,3.14,2.95,1.79,2649150.0,1060200.0,0.4,-0.05,AggressiveNewLong,"LTIM,",31.68,2024-06-21,0.1563
Canara Bank,CANBK,6750.0,Banking,Bank - Public,Large Cap,119.12,-1.72,235163250.0,3.09,0.83,0.8,118658250.0,81769500.0,0.69,0.01,NewShort,"CANBK,",50.42,2024-06-21,0.1892
Alkem Laboratories Ltd.,ALKEM,100.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,5129.25,-0.56,1307700.0,-3.0,0.42,0.55,409700.0,148400.0,0.36,0.0,LongCover,"ALKEM,",52.29,2024-06-21,0.055099999999999996
Apollo Tyres Ltd.,APOLLOTYRE,1700.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,502.05,1.62,18091400.0,2.95,1.89,1.73,10706600.0,6696300.0,0.63,0.09,AggressiveNewLong,"APOLLOTYRE,",44.0,2024-06-21,0.24489999999999998
Dr. Reddy's Laboratories Ltd.,DRREDDY,125.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,6011.45,0.68,3062625.0,-2.89,0.84,0.83,1639750.0,802375.0,0.49,-0.06,ShortCover,"DRREDDY,",59.9,2024-06-21,0.2463
JK Cement Ltd.,JKCEMENT,125.0,Construction Materials,Cement & Construction Materials,Mid Cap,4259.9,-1.43,499000.0,2.89,4.36,5.66,333375.0,137250.0,0.41,-0.04,AggressiveNewShort,"JKCEMENT,",66.29,2024-06-21,0.18960000000000002
Astral Ltd.,ASTRAL,367.0,Plastic Products,Plastic Products,Mid Cap,2273.65,2.81,2724241.0,2.8,2.31,1.77,1383590.0,635644.0,0.46,-0.02,AggressiveNewLong,"ASTRAL,",34.37,2024-06-21,0.1195
Power Grid Corporation Of India Ltd.,POWERGRID,3600.0,Power,Power Generation/Distribution,Large Cap,325.95,0.43,62377200.0,-2.79,1.17,0.92,52531200.0,37299600.0,0.71,-0.02,ShortCover,"POWERGRID,",42.29,2024-06-21,0.1604
Hindustan Unilever Ltd.,HINDUNILVR,300.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,2441.3,-1.65,18707700.0,2.78,1.86,1.66,12056700.0,5267700.0,0.44,0.03,AggressiveNewShort,"HINDUNILVR,",52.39,2024-06-21,0.1134
The Federal Bank Ltd.,FEDERALBNK,5000.0,Banking,Bank - Private,Mid Cap,176.52,-1.32,89405000.0,2.71,0.62,0.79,51475000.0,34950000.0,0.68,-0.05,NewShort,"FEDERALBNK,",45.81,2024-06-21,0.17329999999999998
Shriram Finance Ltd.,SHRIRAMFIN,300.0,Finance,Finance - NBFC,Large Cap,2821.65,0.59,5194800.0,-2.69,0.9,1.04,2126700.0,1893900.0,0.89,0.04,ShortCover,"SHRIRAMFIN,",72.37,2024-06-21,0.11939999999999999
Tata Power Company Ltd.,TATAPOWER,3375.0,Power,Power Generation/Distribution,Large Cap,438.7,-1.12,92718675.0,2.66,1.85,2.93,64391625.0,32659200.0,0.51,-0.02,AggressiveNewShort,"TATAPOWER,",67.36,2024-06-21,0.1866
SBI Life Insurance Company Ltd.,SBILIFE,375.0,Finance,Insurance,Large Cap,1464.15,0.59,9209625.0,-2.64,0.8,0.9,3389625.0,1367625.0,0.4,0.01,ShortCover,"SBILIFE,",61.56,2024-06-21,0.0596
Bharat Electronics Ltd.,BEL,2850.0,Capital Goods,Engineering - Industrial Equipments,Large Cap,304.95,-2.23,141254550.0,2.63,0.67,0.91,106307850.0,70338000.0,0.66,-0.02,NewShort,"BEL,",48.37,2024-06-21,0.3061
Muthoot Finance Ltd.,MUTHOOTFIN,550.0,Finance,Finance - NBFC,Mid Cap,1717.35,-1.43,5050100.0,2.49,1.0,1.06,1907400.0,948200.0,0.5,0.01,AggressiveNewShort,"MUTHOOTFIN,",56.86,2024-06-21,0.099
Voltas Ltd.,VOLTAS,600.0,Consumer Durables,Air Conditioners,Mid Cap,1487.2,0.21,8224200.0,2.49,0.94,1.34,5216400.0,2653200.0,0.51,-0.03,NewLong,"VOLTAS,",65.1,2024-06-21,0.14529999999999998
Max Financial Services Ltd.,MFSL,800.0,Finance,Finance - Others,Mid Cap,989.25,0.19,5421600.0,-2.46,0.72,1.05,2394400.0,986400.0,0.41,0.04,ShortCover,"MFSL,",74.43,2024-06-21,0.08539999999999999
MRF Ltd.,MRF,5.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,125289.3,-0.8,57335.0,2.46,1.72,2.61,18625.0,8865.0,0.48,-0.09,AggressiveNewShort,"MRF,",55.8,2024-06-21,0.17420000000000002
Wipro Ltd.,WIPRO,1500.0,Information Technology,IT - Software,Large Cap,490.55,0.03,73042500.0,2.46,5.31,9.05,39735000.0,27733500.0,0.7,0.07,AggressiveNewLong,"WIPRO,",71.15,2024-06-21,0.2368
Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,625.0,Finance,Finance - NBFC,Large Cap,1401.55,-2.58,9553125.0,-2.43,0.65,0.9,2889375.0,2739375.0,0.95,0.01,LongCover,"CHOLAFIN,",64.3,2024-06-21,0.1039
Godrej Properties Ltd.,GODREJPROP,475.0,Realty,Construction - Real Estate,Mid Cap,3007.3,-0.11,3791425.0,2.42,0.41,0.47,2590825.0,1620225.0,0.63,0.01,NewShort,"GODREJPROP,",39.42,2024-06-21,0.1444
Oberoi Realty Ltd.,OBEROIRLTY,700.0,Realty,Construction - Real Estate,Mid Cap,1885.8,-0.21,6507200.0,2.42,0.73,0.84,2253300.0,1562400.0,0.69,0.04,NewShort,"OBEROIRLTY,",66.13,2024-06-21,0.084
REC Ltd.,RECLTD,2000.0,Finance,Finance Term Lending,Large Cap,510.5,0.75,61714000.0,-2.39,1.11,1.29,68470000.0,33086000.0,0.48,0.01,AggressiveShortCover,"RECLTD,",37.68,2024-06-21,0.2916
Tata Consultancy Services Ltd.,TCS,175.0,Information Technology,IT - Software,Large Cap,3810.75,0.62,19912725.0,-2.36,2.34,1.87,10823925.0,5591250.0,0.52,0.0,AggressiveShortCover,"TCS,",48.78,2024-06-21,0.1705
Indian Energy Exchange Ltd.,IEX,3750.0,Power,Power Generation/Distribution,Small Cap,181.76,0.43,75783750.0,2.34,0.53,0.54,48780000.0,32820000.0,0.67,-0.03,NewLong,"IEX,",26.32,2024-06-21,0.2673
Bosch Ltd.,BOSCHLTD,25.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,32606.35,1.09,302425.0,-2.29,0.63,0.78,163650.0,68800.0,0.42,0.08,ShortCover,"BOSCHLTD,",41.59,2024-06-21,0.12369999999999999
Power Finance Corporation Ltd.,PFC,3875.0,Finance,Finance Term Lending,Large Cap,482.3,0.2,69650450.0,2.25,0.85,0.74,76328150.0,45419700.0,0.6,0.0,NewLong,"PFC,",35.34,2024-06-21,0.2139
Metropolis Healthcare Ltd.,METROPOLIS,400.0,Healthcare,Hospital & Healthcare Services,Small Cap,1940.0,-0.33,2653200.0,2.23,1.09,0.59,1282800.0,486400.0,0.38,-0.06,NewShort,"METROPOLIS,",22.52,2024-06-21,0.2412
Pidilite Industries Ltd.,PIDILITIND,250.0,Chemicals,Chemicals,Large Cap,3144.45,0.38,2267000.0,-2.09,0.96,1.05,1097750.0,512750.0,0.47,0.0,ShortCover,"PIDILITIND,",69.17,2024-06-21,0.0964
Cipla Ltd.,CIPLA,650.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1541.55,-0.21,9229350.0,-2.07,1.45,1.56,5970900.0,4969250.0,0.83,0.05,AggressiveLongCover,"CIPLA,",69.95,2024-06-21,0.08070000000000001
ICICI Lombard General Insurance Company Ltd.,ICICIGI,500.0,Finance,Insurance,Large Cap,1756.85,0.49,3912000.0,2.05,0.43,0.46,1655000.0,1123000.0,0.68,0.03,NewLong,"ICICIGI,",71.15,2024-06-21,0.0783
Zee Entertainment Enterprises Ltd.,ZEEL,3000.0,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,154.24,-0.87,117087000.0,-2.05,0.68,0.84,11232000.0,9369000.0,0.83,-0.01,LongCover,"ZEEL,",45.77,2024-06-21,0.0
Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,125.0,Healthcare,Hospital & Healthcare Services,Large Cap,6170.0,-0.09,2125875.0,-2.04,1.41,1.52,1116375.0,628750.0,0.56,0.01,AggressiveLongCover,"APOLLOHOSP,",66.34,2024-06-21,0.0733
Piramal Enterprises Ltd.,PEL,750.0,Finance,Finance - NBFC,Mid Cap,886.9,-2.31,14176500.0,-2.0,0.59,0.63,4008750.0,3286500.0,0.82,0.1,LongCover,"PEL,",-,2024-06-21,0.1718
Divi's Laboratories Ltd.,DIVISLAB,200.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,4522.15,0.4,2219400.0,-1.96,1.2,1.57,1487400.0,794600.0,0.53,0.03,AggressiveShortCover,"DIVISLAB,",64.44,2024-06-21,0.1002
Torrent Pharmaceuticals Ltd.,TORNTPHARM,250.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,2831.25,-0.94,1296500.0,-1.93,1.01,1.14,415750.0,202250.0,0.49,-0.02,AggressiveLongCover,"TORNTPHARM,",56.98,2024-06-21,0.0713
Tata Steel Ltd.,TATASTEEL,5500.0,Iron & Steel,Steel & Iron Products,Large Cap,179.94,-1.28,201635500.0,-1.91,1.97,2.17,134321000.0,100864500.0,0.75,-0.01,AggressiveLongCover,"TATASTEEL,",45.44,2024-06-21,0.16449999999999998
IDFC Ltd.,IDFC,5000.0,Finance,Finance - NBFC,Small Cap,122.96,-0.62,102775000.0,1.82,0.68,0.83,22020000.0,17855000.0,0.81,-0.02,NewShort,"IDFC,",51.51,2024-06-21,0.1843
Deepak Nitrite Ltd.,DEEPAKNTR,300.0,Chemicals,Chemicals,Mid Cap,2545.95,-2.28,2419800.0,1.79,0.62,0.57,2245200.0,1490700.0,0.66,-0.06,NewShort,"DEEPAKNTR,",29.69,2024-06-21,0.171
Bandhan Bank Ltd.,BANDHANBNK,2500.0,Banking,Bank - Private,Mid Cap,209.23,0.5,94686900.0,-1.73,1.39,1.6,31400300.0,27130700.0,0.86,-0.06,AggressiveShortCover,"BANDHANBNK,",43.03,2024-06-21,0.289
Siemens Ltd.,SIEMENS,150.0,Capital Goods,Electric Equipment,Large Cap,7436.3,-1.18,1860000.0,1.63,0.39,0.49,1548300.0,874950.0,0.57,0.01,NewShort,"SIEMENS,",39.47,2024-06-21,0.1558
TVS Motor Company Ltd.,TVSMOTOR,350.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,2435.4,0.31,6822900.0,-1.61,1.47,1.88,2552200.0,1860250.0,0.73,0.05,AggressiveShortCover,"TVSMOTOR,",70.64,2024-06-21,0.0837
Ambuja Cements Ltd.,AMBUJACEM,900.0,Construction Materials,Cement & Construction Materials,Large Cap,657.45,-0.26,36967500.0,1.59,0.58,0.77,17553600.0,12206700.0,0.7,-0.01,NewShort,"AMBUJACEM,",52.28,2024-06-21,0.1096
ICICI Prudential Life Insurance Company Ltd.,ICICIPRULI,1500.0,Finance,Insurance,Large Cap,604.4,-0.18,14181000.0,1.59,0.53,0.59,4387500.0,2344500.0,0.53,-0.01,NewShort,"ICICIPRULI,",58.76,2024-06-21,0.07769999999999999
Hindustan Copper Ltd.,HINDCOPPER,2650.0,Non - Ferrous Metals,Metal - Non Ferrous,Small Cap,331.1,-0.82,32936850.0,-1.58,0.82,0.88,13300350.0,9203450.0,0.69,0.03,LongCover,"HINDCOPPER,",44.2,2024-06-21,0.14730000000000001
