Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
Info Edge (India) Ltd.,NAUKRI,150.0,Information Technology,BPO/ITeS,Mid Cap,6747.95,1.49,1359750.0,-6.99,0.93,1.07,603300.0,562350.0,0.93,0.15,ShortCover,"NAUKRI,",49.85,2024-06-26,0.8825
Birlasoft Ltd.,BSOFT,1000.0,Information Technology,IT - Software,Small Cap,685.65,-1.45,15583000.0,6.77,1.0,0.89,7439000.0,4203000.0,0.56,0.02,NewShort,"BSOFT,",36.46,2024-06-26,0.7515000000000001
Shriram Finance Ltd.,SHRIRAMFIN,300.0,Finance,Finance - NBFC,Large Cap,2989.05,-0.03,4715700.0,-6.4,0.96,0.86,1947600.0,1974900.0,1.01,-0.05,LongCover,"SHRIRAMFIN,",50.97,2024-06-26,0.8358
NMDC Ltd.,NMDC,4500.0,Mining,Mining & Minerals,Mid Cap,249.25,-3.41,80959500.0,6.29,1.81,2.67,54567000.0,30055500.0,0.55,-0.04,AggressiveNewShort,"NMDC,",54.01,2024-06-26,0.7841
Shree Cement Ltd.,SHREECEM,25.0,Construction Materials,Cement & Construction Materials,Large Cap,27498.9,1.03,285525.0,5.9,1.47,1.03,69300.0,44575.0,0.64,0.11,AggressiveNewLong,"SHREECEM,",35.76,2024-06-26,0.8454999999999999
Laurus Labs Ltd.,LAURUSLABS,1700.0,Healthcare,Pharmaceuticals & Drugs,Small Cap,427.45,0.01,16945600.0,-5.88,1.59,2.58,5241100.0,2723400.0,0.52,0.04,AggressiveShortCover,"LAURUSLABS,",58.33,2024-06-26,0.737
JK Cement Ltd.,JKCEMENT,125.0,Construction Materials,Cement & Construction Materials,Mid Cap,4400.25,1.53,528250.0,5.81,2.11,1.1,219000.0,115875.0,0.53,0.13,AggressiveNewLong,"JKCEMENT,",31.22,2024-06-26,0.8812000000000001
Can Fin Homes Ltd.,CANFINHOME,975.0,Finance,Finance - Housing,Small Cap,901.25,0.18,5402475.0,-5.48,0.8,0.78,4416750.0,3298425.0,0.75,0.07,ShortCover,"CANFINHOME,",23.55,2024-06-26,0.7836
Tata Chemicals Ltd.,TATACHEM,550.0,Chemicals,Chemicals,Mid Cap,1092.45,-0.42,10366400.0,-5.44,0.47,0.55,7687900.0,5093000.0,0.66,0.03,LongCover,"TATACHEM,",42.98,2024-06-26,0.7787000000000001
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,2000.0,Finance,Finance - NBFC,Mid Cap,308.1,0.67,38888000.0,5.34,1.06,0.84,13848000.0,8938000.0,0.65,0.1,NewLong,"M&MFIN,",38.62,2024-06-26,0.8390000000000001
Navin Fluorine International Ltd.,NAVINFLUOR,150.0,Chemicals,Chemicals,Small Cap,3592.35,1.57,1453675.0,5.12,0.63,0.87,830375.0,469375.0,0.57,0.02,NewLong,"NAVINFLUOR,",41.17,2024-06-26,0.8582
Sun TV Network Ltd.,SUNTV,1500.0,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,762.85,1.65,7087500.0,-5.06,0.81,0.62,4485000.0,2556000.0,0.57,0.0,ShortCover,"SUNTV,",26.19,2024-06-26,0.6218
Hindustan Petroleum Corporation Ltd.,HINDPETRO,2025.0,Crude Oil,Refineries,Mid Cap,333.45,-0.36,48897675.0,-5.02,0.33,0.4,21710025.0,12968100.0,0.6,0.06,LongCover,"HINDPETRO,",42.03,2024-06-26,0.6884
ACC Ltd.,ACC,300.0,Construction Materials,Cement & Construction Materials,Mid Cap,2590.9,0.82,4997100.0,4.99,2.8,1.81,1994100.0,1097400.0,0.55,-0.04,AggressiveNewLong,"ACC,",36.47,2024-06-26,0.8864
Dixon Technologies (India) Ltd.,DIXON,100.0,Consumer Durables,Consumer Durables - Electronics,Mid Cap,11398.05,-2.45,1703300.0,-4.86,1.06,1.68,1540700.0,1284300.0,0.83,-0.07,AggressiveLongCover,"DIXON,",42.99,2024-06-26,0.9028
Punjab National Bank,PNB,8000.0,Banking,Bank - Public,Large Cap,124.36,0.19,322904000.0,-4.84,1.16,1.07,104456000.0,63776000.0,0.61,0.01,AggressiveShortCover,"PNB,",28.32,2024-06-26,0.42119999999999996
L&T Technology Services Ltd.,LTTS,100.0,Information Technology,IT - Software,Mid Cap,4845.7,0.22,1763900.0,4.81,0.89,1.2,807700.0,452400.0,0.56,-0.01,NewLong,"LTTS,",48.95,2024-06-26,0.7033
Havells India Ltd.,HAVELLS,500.0,Capital Goods,Electric Equipment,Large Cap,1918.3,0.08,7127000.0,-4.8,0.49,0.68,3361000.0,1912500.0,0.57,0.07,ShortCover,"HAVELLS,",61.49,2024-06-26,0.7585
Steel Authority Of India Ltd.,SAIL,4000.0,Iron & Steel,Steel & Iron Products,Mid Cap,143.97,-2.07,159404000.0,-4.77,0.86,1.11,51308000.0,29288000.0,0.57,0.03,LongCover,"SAIL,",45.17,2024-06-26,0.6512
AU Small Finance Bank Ltd.,AUBANK,1000.0,Banking,Bank - Private,Mid Cap,692.45,1.5,27250000.0,4.63,0.92,0.71,7515000.0,6229000.0,0.83,0.16,NewLong,"AUBANK,",44.46,2024-06-26,0.7334
Grasim Industries Ltd.,GRASIM,477.0,Construction Materials,Cement & Construction Materials,Large Cap,2552.25,1.4,16780801.0,4.62,1.14,0.82,3525710.0,2893902.0,0.82,0.1,NewLong,"GRASIM,",41.98,2024-06-26,0.515
The Federal Bank Ltd.,FEDERALBNK,5000.0,Banking,Bank - Private,Mid Cap,177.17,0.66,96560000.0,4.59,0.72,0.72,42805000.0,34690000.0,0.81,0.1,NewLong,"FEDERALBNK,",32.99,2024-06-26,0.6940999999999999
Eicher Motors Ltd.,EICHERMOT,175.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,4739.7,-0.74,4108825.0,4.53,1.13,1.12,1235150.0,649250.0,0.53,-0.09,AggressiveNewShort,"EICHERMOT,",63.1,2024-06-26,0.7495999999999999
Syngene International Ltd.,SYNGENE,1000.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,709.25,1.01,5063000.0,-4.42,0.66,0.78,1881000.0,1268000.0,0.67,0.09,ShortCover,"SYNGENE,",60.6,2024-06-26,0.8426
Biocon Ltd.,BIOCON,2500.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,352.15,3.8,50862500.0,4.33,1.2,1.42,12772500.0,10077500.0,0.79,0.12,AggressiveNewLong,"BIOCON,",42.91,2024-06-26,0.8465
Tata Steel Ltd.,TATASTEEL,5500.0,Iron & Steel,Steel & Iron Products,Large Cap,172.56,-1.78,213378000.0,4.32,1.05,1.27,137384500.0,91008500.0,0.66,-0.06,AggressiveNewShort,"TATASTEEL,",49.31,2024-06-26,0.7428
Mahanagar Gas Ltd.,MGL,400.0,Gas Transmission,Gas Transmission/Marketing,Small Cap,1499.85,0.27,1599600.0,-4.24,0.43,0.48,1671600.0,972400.0,0.58,0.09,ShortCover,"MGL,",46.36,2024-06-26,0.7572
The Indian Hotels Company Ltd.,INDHOTEL,1000.0,Hospitality,"Hotel, Resort & Restaurants",Mid Cap,649.95,-1.49,16540000.0,4.03,0.77,1.06,6026000.0,5592000.0,0.93,0.07,NewShort,"INDHOTEL,",69.13,2024-06-26,0.8528
City Union Bank Ltd.,CUB,5000.0,Banking,Bank - Private,Small Cap,167.55,-0.4,25565000.0,-4.02,0.43,0.45,18725000.0,13040000.0,0.7,0.06,LongCover,"CUB,",30.12,2024-06-26,0.7723
UPL Ltd.,UPL,1300.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,570.35,-0.13,37402300.0,-3.99,0.44,0.57,15341300.0,10886200.0,0.71,0.0,LongCover,"UPL,",45.97,2024-06-26,0.8112999999999999
Apollo Tyres Ltd.,APOLLOTYRE,1700.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,517.75,-0.29,16694000.0,-3.97,1.29,1.18,12445700.0,7068600.0,0.57,-0.09,AggressiveLongCover,"APOLLOTYRE,",39.89,2024-06-26,0.8226
Bharat Forge Ltd.,BHARATFORG,500.0,Automobile & Ancillaries,Forgings,Mid Cap,1679.5,-2.32,6526500.0,3.92,0.98,1.3,3214000.0,2345500.0,0.73,0.01,NewShort,"BHARATFORG,",66.28,2024-06-26,0.8412999999999999
Coforge Ltd.,COFORGE,150.0,Information Technology,IT - Software,Mid Cap,5325.35,-0.47,2377050.0,3.85,0.73,0.67,1895400.0,959550.0,0.51,0.03,NewShort,"COFORGE,",36.12,2024-06-26,0.8464
Dr. Lal Pathlabs Ltd.,LALPATHLAB,300.0,Healthcare,Hospital & Healthcare Services,Small Cap,2746.7,1.02,1382100.0,-3.84,0.57,0.52,581700.0,236400.0,0.41,0.12,ShortCover,"LALPATHLAB,",49.06,2024-06-26,0.6605
Coromandel International Ltd.,COROMANDEL,700.0,Chemicals,Fertilizers,Mid Cap,1559.95,2.27,5117700.0,-3.79,0.59,0.92,2404500.0,1409100.0,0.59,0.04,ShortCover,"COROMANDEL,",44.18,2024-06-26,0.7585999999999999
Wipro Ltd.,WIPRO,1500.0,Information Technology,IT - Software,Large Cap,495.2,-0.33,66346500.0,-3.75,0.43,0.45,31212000.0,23254500.0,0.75,0.03,LongCover,"WIPRO,",65.45,2024-06-26,0.813
Muthoot Finance Ltd.,MUTHOOTFIN,550.0,Finance,Finance - NBFC,Mid Cap,1775.4,-0.3,5316300.0,-3.71,1.07,0.9,1511400.0,1024100.0,0.68,0.0,LongCover,"MUTHOOTFIN,",44.65,2024-06-26,0.6815000000000001
Aditya Birla Fashion and Retail Ltd.,ABFRL,2600.0,Retailing,Retailing,Small Cap,320.65,0.74,40349400.0,3.68,0.64,0.75,17589000.0,10587200.0,0.6,0.04,NewLong,"ABFRL,",48.13,2024-06-26,0.7725
The Ramco Cements Ltd.,RAMCOCEM,850.0,Construction Materials,Cement & Construction Materials,Mid Cap,865.45,1.67,10528100.0,3.64,7.17,4.29,3957600.0,2219350.0,0.56,0.07,AggressiveNewLong,"RAMCOCEM,",24.31,2024-06-26,0.5455
HDFC Life Insurance Company Ltd.,HDFCLIFE,1100.0,Finance,Insurance,Large Cap,589.05,-0.32,40026800.0,-3.62,0.66,0.6,16603400.0,9666800.0,0.58,0.04,LongCover,"HDFCLIFE,",52.87,2024-06-26,0.7613
Maruti Suzuki India Ltd.,MARUTI,50.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,12198.25,0.67,3143850.0,-3.62,0.61,0.57,3581050.0,1032900.0,0.29,0.03,ShortCover,"MARUTI,",57.56,2024-06-26,0.8184
PI Industries Ltd.,PIIND,250.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,3775.95,-0.22,1686250.0,-3.59,0.64,0.98,817250.0,649500.0,0.79,-0.12,LongCover,"PIIND,",67.35,2024-06-26,0.8476
Gujarat Gas Ltd.,GUJGASLTD,1250.0,Gas Transmission,Gas Transmission/Marketing,Mid Cap,620.95,1.31,10455000.0,-3.56,0.93,1.28,5331250.0,4562500.0,0.86,0.11,ShortCover,"GUJGASLTD,",39.29,2024-06-26,0.8125
United Spirits Ltd.,UNITDSPR,700.0,Alcohol,Breweries & Distilleries,Large Cap,1276.8,-0.4,10731700.0,-3.54,0.4,0.36,2676100.0,1668800.0,0.62,0.0,LongCover,"UNITDSPR,",50.05,2024-06-26,0.8029000000000001
Bajaj Auto Ltd.,BAJAJ-AUTO,125.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,9474.65,-1.92,2130600.0,3.51,1.43,1.7,1138050.0,667475.0,0.59,-0.06,AggressiveNewShort,"BAJAJ-AUTO,",59.81,2024-06-26,0.0
Larsen & Toubro Ltd.,LT,150.0,Infrastructure,Engineering - Construction,Large Cap,3602.95,0.42,16883400.0,-3.49,0.85,1.12,8548650.0,4363650.0,0.51,0.04,ShortCover,"LT,",73.41,2024-06-26,0.8231
Power Finance Corporation Ltd.,PFC,3875.0,Finance,Finance Term Lending,Large Cap,480.05,-0.75,65696750.0,-3.4,0.69,1.03,57840375.0,38127700.0,0.66,0.04,LongCover,"PFC,",55.06,2024-06-26,0.6962
Tata Motors Ltd.,TATAMOTORS,1425.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Large Cap,951.85,-0.33,80984225.0,-3.35,0.8,0.95,64255600.0,32243950.0,0.5,0.02,LongCover,"TATAMOTORS,",49.15,2024-06-26,0.6602
Deepak Nitrite Ltd.,DEEPAKNTR,300.0,Chemicals,Chemicals,Mid Cap,2505.25,1.85,2223900.0,-3.28,0.88,1.93,1784100.0,1206600.0,0.68,0.02,ShortCover,"DEEPAKNTR,",51.81,2024-06-26,0.7023
Zydus Lifesciences Ltd.,ZYDUSLIFE,900.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1065.8,-0.56,11471400.0,3.26,1.36,1.48,2410200.0,1733400.0,0.72,0.12,AggressiveNewShort,"ZYDUSLIFE,",63.86,2024-06-26,0.8845000000000001
Tata Consultancy Services Ltd.,TCS,175.0,Information Technology,IT - Software,Large Cap,3855.85,0.45,18674075.0,-3.22,0.68,0.81,7901775.0,4812325.0,0.61,0.06,ShortCover,"TCS,",68.99,2024-06-26,0.7256
National Aluminium Company Ltd.,NATIONALUM,3750.0,Non - Ferrous Metals,Aluminium & Aluminium Products,Small Cap,186.9,-0.83,67125000.0,-3.2,0.74,1.12,33123750.0,21678750.0,0.65,0.06,LongCover,"NATIONALUM,",49.23,2024-06-26,0.7479
Bata India Ltd.,BATAINDIA,375.0,Retailing,Footwear,Small Cap,1445.2,-0.96,3698625.0,-3.15,0.91,1.25,1991250.0,1604250.0,0.81,-0.02,LongCover,"BATAINDIA,",67.62,2024-06-26,0.7669
Sun Pharmaceutical Industries Ltd.,SUNPHARMA,350.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1521.15,1.06,19443900.0,3.1,0.82,1.03,9373700.0,3700900.0,0.39,0.07,NewLong,"SUNPHARMA,",75.32,2024-06-26,0.6908
ICICI Prudential Life Insurance Company Ltd.,ICICIPRULI,1500.0,Finance,Insurance,Large Cap,596.5,-0.64,13584000.0,3.08,1.21,1.18,4129500.0,2422500.0,0.59,-0.01,AggressiveNewShort,"ICICIPRULI,",50.91,2024-06-26,0.7478
Hero MotoCorp Ltd.,HEROMOTOCO,150.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Mid Cap,5453.0,-1.03,3778200.0,3.04,0.54,0.56,2325600.0,1099200.0,0.47,0.03,NewShort,"HEROMOTOCO,",54.74,2024-06-26,0.804
Siemens Ltd.,SIEMENS,150.0,Capital Goods,Electric Equipment,Large Cap,7597.1,0.49,1783950.0,-3.04,0.64,0.67,1216650.0,757200.0,0.62,0.05,ShortCover,"SIEMENS,",39.79,2024-06-26,0.7974
TVS Motor Company Ltd.,TVSMOTOR,350.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,2376.75,-1.57,6800850.0,-3.04,1.56,1.46,2153900.0,1762600.0,0.82,-0.01,AggressiveLongCover,"TVSMOTOR,",54.93,2024-06-26,0.7409
Marico Ltd.,MARICO,1200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,613.15,-0.31,16882800.0,-2.98,1.68,2.42,6399600.0,3150000.0,0.49,0.06,AggressiveLongCover,"MARICO,",75.06,2024-06-26,0.7408
Britannia Industries Ltd.,BRITANNIA,200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,5421.7,1.3,2667200.0,2.93,0.85,0.85,1241600.0,497400.0,0.4,0.09,NewLong,"BRITANNIA,",61.3,2024-06-26,0.8390000000000001
Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,125.0,Healthcare,Hospital & Healthcare Services,Large Cap,6136.8,-2.52,2106125.0,-2.92,1.5,1.66,1100375.0,720750.0,0.66,0.05,AggressiveLongCover,"APOLLOHOSP,",66.48,2024-06-26,0.8443999999999999
Balkrishna Industries Ltd.,BALKRISIND,300.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,3175.5,-0.29,2123400.0,2.89,1.45,1.78,1268700.0,853200.0,0.67,-0.03,AggressiveNewShort,"BALKRISIND,",65.69,2024-06-26,0.7578
Jindal Steel & Power Ltd.,JINDALSTEL,625.0,Iron & Steel,Steel/Sponge Iron/Pig Iron,Large Cap,1047.1,-1.59,12235625.0,-2.86,0.39,0.36,7182500.0,4836875.0,0.67,-0.02,LongCover,"JINDALSTEL,",43.01,2024-06-26,0.799
Samvardhana Motherson International Ltd.,MOTHERSON,7100.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,193.75,0.45,128218900.0,-2.85,0.92,1.06,49053900.0,52540000.0,1.07,0.1,ShortCover,"MOTHERSON,",50.1,2024-06-26,0.7249
Bharat Heavy Electricals Ltd.,BHEL,2625.0,Capital Goods,Engineering - Industrial Equipments,Mid Cap,295.75,0.63,84047250.0,-2.84,0.62,0.79,51812250.0,31673250.0,0.61,0.06,ShortCover,"BHEL,",43.09,2024-06-26,0.715
GMR Airports Infrastructure Ltd.,GMRINFRA,11250.0,Aviation,Airport Management Services,Mid Cap,98.28,3.38,238905000.0,2.81,1.25,1.02,116516250.0,100912500.0,0.87,0.06,AggressiveNewLong,"GMRINFRA,",27.23,2024-06-26,0.8387
Mphasis Ltd.,MPHASIS,275.0,Information Technology,IT - Software,Mid Cap,2419.45,0.46,4924150.0,-2.81,0.63,0.62,2210175.0,1238875.0,0.56,0.05,ShortCover,"MPHASIS,",55.16,2024-06-26,0.7619
Bandhan Bank Ltd.,BANDHANBNK,2500.0,Banking,Bank - Private,Mid Cap,205.57,1.04,99351500.0,-2.78,0.9,1.04,31335900.0,28259900.0,0.9,-0.02,ShortCover,"BANDHANBNK,",41.45,2024-06-26,0.7428
ABB India Ltd.,ABB,125.0,Capital Goods,Electric Equipment,Large Cap,8390.85,-0.1,1511750.0,-2.77,0.84,0.95,1411500.0,603750.0,0.43,0.02,LongCover,"ABB,",43.15,2024-06-26,0.7833
Hindalco Industries Ltd.,HINDALCO,1400.0,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,674.7,-1.58,43446200.0,2.71,0.82,0.81,22325800.0,15428000.0,0.69,0.07,NewShort,"HINDALCO,",51.25,2024-06-26,0.7731
Bharat Petroleum Corporation Ltd.,BPCL,1800.0,Crude Oil,Refineries,Large Cap,298.4,0.71,73992600.0,-2.68,0.44,0.47,50409000.0,27486000.0,0.55,0.04,ShortCover,"BPCL,",42.51,2024-06-26,0.8001999999999999
Balrampur Chini Mills Ltd.,BALRAMCHIN,1600.0,Agriculture,Sugar,Small Cap,429.95,-2.44,10363200.0,2.55,1.03,1.28,4384000.0,4003200.0,0.91,0.11,AggressiveNewShort,"BALRAMCHIN,",43.25,2024-06-26,0.7637999999999999
HDFC Bank Ltd.,HDFCBANK,550.0,Banking,Bank - Private,Large Cap,1701.5,-0.58,167074050.0,-2.53,0.83,0.96,52037150.0,41022850.0,0.79,-0.07,LongCover,"HDFCBANK,",63.38,2024-06-26,0.7848
Container Corporation Of India Ltd.,CONCOR,1000.0,Logistics,Logistics,Mid Cap,1047.3,-0.39,12829000.0,2.45,0.64,0.73,8340000.0,5040000.0,0.6,0.07,NewShort,"CONCOR,",60.6,2024-06-26,0.7613
Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,400.0,Logistics,Port,Large Cap,1467.8,0.8,31886000.0,-2.43,0.39,0.3,20732400.0,14510000.0,0.7,0.02,ShortCover,"ADANIPORTS,",45.22,2024-06-26,0.8046
Abbott India Ltd.,ABBOTINDIA,20.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,27639.55,2.92,154540.0,-2.41,1.99,1.33,27740.0,11880.0,0.43,-0.11,AggressiveShortCover,"ABBOTINDIA,",38.77,2024-06-26,0.9148000000000001
State Bank Of India,SBIN,750.0,Banking,Bank - Public,Large Cap,845.35,0.37,87986250.0,2.36,0.82,0.87,62630250.0,37095000.0,0.59,0.04,NewLong,"SBIN,",36.29,2024-06-26,0.8266
Alkem Laboratories Ltd.,ALKEM,100.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,4973.6,-2.34,1434600.0,2.33,1.63,2.46,424400.0,170300.0,0.4,-0.04,AggressiveNewShort,"ALKEM,",52.6,2024-06-26,0.8158
Godrej Properties Ltd.,GODREJPROP,475.0,Realty,Construction - Real Estate,Mid Cap,3066.55,-0.35,3587100.0,2.31,0.82,1.4,2193650.0,1462875.0,0.67,-0.02,NewShort,"GODREJPROP,",58.31,2024-06-26,0.799
ICICI Bank Ltd.,ICICIBANK,700.0,Banking,Bank - Private,Large Cap,1218.0,1.67,87704400.0,2.3,0.8,0.72,29857100.0,27030500.0,0.91,0.03,NewLong,"ICICIBANK,",47.33,2024-06-26,0.8249
Godrej Consumer Products Ltd.,GODREJCP,500.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,1414.25,2.82,5757000.0,-2.27,2.14,1.77,1895000.0,1095000.0,0.58,0.09,AggressiveShortCover,"GODREJCP,",53.89,2024-06-26,0.8359000000000001
Axis Bank Ltd.,AXISBANK,625.0,Banking,Bank - Private,Large Cap,1285.4,1.1,45409375.0,2.18,0.87,0.92,16325000.0,15157500.0,0.93,0.02,NewLong,"AXISBANK,",61.13,2024-06-26,0.8138
Exide Industries Ltd.,EXIDEIND,1800.0,Automobile & Ancillaries,Batteries,Mid Cap,568.1,-1.99,24503400.0,2.18,0.85,0.95,25329600.0,13080600.0,0.52,-0.01,NewShort,"EXIDEIND,",27.66,2024-06-26,0.8554999999999999
