Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
Bata India Ltd.,BATAINDIA,375.0,Retailing,Footwear,Small Cap,1465.9,0.61,3633000.0,-1.5,0.5,0.52,2055750.0,2125125.0,1.03,0.02,ShortCover,"BATAINDIA,",40.68,2024-06-07,0.0725
Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,625.0,Finance,Finance - NBFC,Large Cap,1337.85,0.16,9785625.0,-1.48,0.46,0.39,1615000.0,1286875.0,0.8,0.1,ShortCover,"CHOLAFIN,",43.02,2024-06-07,0.008199999999999999
Adani Enterprises Ltd.,ADANIENT,300.0,Trading,Trading,Large Cap,3219.55,1.06,13575000.0,1.46,0.48,0.9,12545400.0,8169600.0,0.65,0.0,NewLong,"ADANIENT,",45.7,2024-06-07,0.0885
DLF Ltd.,DLF,825.0,Realty,Construction - Real Estate,Large Cap,843.45,1.72,41701275.0,-1.46,0.45,0.44,14827725.0,9089025.0,0.61,0.01,ShortCover,"DLF,",52.19,2024-06-07,0.0239
Dabur India Ltd.,DABUR,1250.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,613.1,2.66,22797500.0,1.43,0.45,0.48,8195000.0,7266250.0,0.89,0.13,NewLong,"DABUR,",58.13,2024-06-07,0.0116
United Breweries Ltd.,UBL,400.0,Alcohol,Breweries & Distilleries,Mid Cap,2071.1,1.74,1669600.0,1.41,0.58,0.52,594800.0,481200.0,0.81,0.0,NewLong,"UBL,",33.08,2024-06-07,0.0259
Mahindra & Mahindra Ltd.,M&M,350.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,2857.45,5.84,15180550.0,1.39,1.19,0.99,4331600.0,4490150.0,1.04,0.16,NewLong,"M&M,",50.31,2024-06-07,0.019299999999999998
Hindustan Unilever Ltd.,HINDUNILVR,300.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,2577.8,1.11,18537000.0,-1.36,0.67,0.61,9071100.0,5187300.0,0.57,0.01,ShortCover,"HINDUNILVR,",48.44,2024-06-07,0.016
Bajaj Auto Ltd.,BAJAJ-AUTO,125.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,9725.55,0.25,2169700.0,-1.35,0.44,0.41,812300.0,606550.0,0.75,-0.07,ShortCover,"BAJAJ-AUTO,",44.56,2024-06-07,0.0
Samvardhana Motherson International Ltd.,MOTHERSON,7100.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,156.7,2.79,111505500.0,1.35,0.7,0.56,41968100.0,30118200.0,0.72,0.09,NewLong,"MOTHERSON,",39.5,2024-06-07,0.0346
Deepak Nitrite Ltd.,DEEPAKNTR,300.0,Chemicals,Chemicals,Mid Cap,2282.05,0.16,2126100.0,1.34,0.29,0.27,1035600.0,694200.0,0.67,0.0,NewLong,"DEEPAKNTR,",42.66,2024-06-07,0.059800000000000006
Hindustan Petroleum Corporation Ltd.,HINDPETRO,1350.0,Crude Oil,Refineries,Mid Cap,523.85,1.61,31681800.0,1.28,0.65,0.6,18249300.0,9652500.0,0.53,-0.01,NewLong,"HINDPETRO,",32.61,2024-06-07,0.0286
Bharat Electronics Ltd.,BEL,2850.0,Capital Goods,Engineering - Industrial Equipments,Large Cap,283.2,3.49,135728400.0,-1.24,0.44,0.41,90923550.0,51502350.0,0.57,0.01,ShortCover,"BEL,",36.93,2024-06-07,0.10679999999999999
Ultratech Cement Ltd.,ULTRACEMCO,100.0,Construction Materials,Cement & Construction Materials,Large Cap,10463.15,4.06,1864800.0,-1.24,0.82,0.69,905000.0,503900.0,0.56,0.1,ShortCover,"ULTRACEMCO,",47.89,2024-06-07,0.032
Page Industries Ltd.,PAGEIND,15.0,Textile,Textile,Mid Cap,38349.45,-1.14,211740.0,-1.16,0.79,1.28,29280.0,23580.0,0.81,-0.04,LongCover,"PAGEIND,",60.84,2024-06-07,0.0258
TVS Motor Company Ltd.,TVSMOTOR,350.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,2407.65,0.39,7330750.0,1.15,0.45,0.46,1451100.0,1264900.0,0.87,0.06,NewLong,"TVSMOTOR,",52.7,2024-06-07,0.016399999999999998
Zee Entertainment Enterprises Ltd.,ZEEL,3000.0,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,156.25,1.76,131034000.0,-1.15,0.62,0.73,16611000.0,10911000.0,0.66,0.0,ShortCover,"ZEEL,",44.8,2024-06-07,0.0
Grasim Industries Ltd.,GRASIM,477.0,Construction Materials,Cement & Construction Materials,Large Cap,2379.85,1.93,7294802.0,-1.1,0.35,0.3,2088648.0,916593.0,0.44,0.0,ShortCover,"GRASIM,",47.6,2024-06-07,0.0044
Lupin Ltd.,LUPIN,425.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1629.55,1.39,6495275.0,1.08,0.44,0.35,3331575.0,1952450.0,0.59,-0.04,NewLong,"LUPIN,",47.13,2024-06-07,0.0366
City Union Bank Ltd.,CUB,5000.0,Banking,Bank - Private,Small Cap,147.1,1.1,24150000.0,1.05,0.39,0.4,11520000.0,7545000.0,0.65,0.0,NewLong,"CUB,",43.34,2024-06-07,0.0718
RBL Bank Ltd.,RBLBANK,2500.0,Banking,Bank - Private,Small Cap,251.25,3.1,53507500.0,-1.05,0.51,0.41,12977500.0,8865000.0,0.68,0.05,ShortCover,"RBLBANK,",34.26,2024-06-07,0.0182
Bank Of Baroda,BANKBARODA,2925.0,Banking,Bank - Public,Large Cap,270.8,0.71,151895250.0,1.04,0.35,0.42,43518150.0,28401750.0,0.65,-0.02,NewLong,"BANKBARODA,",49.21,2024-06-07,0.030299999999999997
Cummins India Ltd.,CUMMINSIND,300.0,Automobile & Ancillaries,Diesel Engines,Mid Cap,3606.55,2.89,4610400.0,1.04,0.34,0.28,1654500.0,840000.0,0.51,0.04,NewLong,"CUMMINSIND,",41.71,2024-06-07,0.021099999999999997
Zydus Lifesciences Ltd.,ZYDUSLIFE,900.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1055.8,1.03,11043000.0,1.03,0.47,0.5,2259000.0,1182600.0,0.52,-0.02,NewLong,"ZYDUSLIFE,",59.32,2024-06-07,0.0128
Godrej Consumer Products Ltd.,GODREJCP,500.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,1427.9,1.84,6363500.0,1.02,0.6,0.48,2085000.0,1282500.0,0.62,-0.24,NewLong,"GODREJCP,",47.61,2024-06-07,0.0109
Mahanagar Gas Ltd.,MGL,400.0,Gas Transmission,Gas Transmission/Marketing,Small Cap,1381.05,1.53,1981600.0,-1.02,0.52,0.56,1148800.0,642800.0,0.56,-0.03,ShortCover,"MGL,",46.15,2024-06-07,0.026000000000000002
Shriram Finance Ltd.,SHRIRAMFIN,300.0,Finance,Finance - NBFC,Large Cap,2497.95,0.94,6156000.0,-1.01,0.29,0.29,1213800.0,632400.0,0.52,-0.06,ShortCover,"SHRIRAMFIN,",50.87,2024-06-07,0.0104
Manappuram Finance Ltd.,MANAPPURAM,3000.0,Finance,Finance - NBFC,Small Cap,178.95,0.68,49872000.0,0.96,0.88,0.76,13818000.0,10968000.0,0.79,-0.01,NewLong,"MANAPPURAM,",39.01,2024-06-07,0.0325
Tata Communications Ltd.,TATACOMM,500.0,Telecom,Telecommunication - Service  Provider,Mid Cap,1812.75,1.21,5927000.0,-0.94,0.58,0.53,1255000.0,847500.0,0.68,0.04,ShortCover,"TATACOMM,",49.87,2024-06-07,0.0388
Divi's Laboratories Ltd.,DIVISLAB,200.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,4524.05,1.69,2584600.0,0.92,0.52,0.44,1266800.0,748400.0,0.59,0.07,NewLong,"DIVISLAB,",45.49,2024-06-07,0.025099999999999997
ICICI Prudential Life Insurance Company Ltd.,ICICIPRULI,1500.0,Finance,Insurance,Large Cap,571.4,1.38,12478500.0,-0.92,0.37,0.4,2844000.0,1873500.0,0.66,-0.09,ShortCover,"ICICIPRULI,",50.75,2024-06-07,0.0196
Siemens Ltd.,SIEMENS,150.0,Capital Goods,Electric Equipment,Large Cap,6875.1,1.19,1645950.0,0.92,0.33,0.27,692100.0,420450.0,0.61,-0.02,NewLong,"SIEMENS,",41.45,2024-06-07,0.030600000000000002
Ipca Laboratories Ltd.,IPCALAB,650.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1169.7,0.68,2507700.0,0.89,0.3,0.19,1502800.0,1010100.0,0.67,0.03,NewLong,"IPCALAB,",28.21,2024-06-07,0.032400000000000005
Power Finance Corporation Ltd.,PFC,3875.0,Finance,Finance Term Lending,Large Cap,483.55,2.38,67683500.0,0.88,0.58,0.68,66099475.0,41113850.0,0.62,0.07,NewLong,"PFC,",37.66,2024-06-07,0.056900000000000006
United Spirits Ltd.,UNITDSPR,700.0,Alcohol,Breweries & Distilleries,Large Cap,1307.55,0.16,8354500.0,0.88,0.54,0.76,1897000.0,1456700.0,0.77,0.06,NewLong,"UNITDSPR,",70.19,2024-06-07,0.0127
Oberoi Realty Ltd.,OBEROIRLTY,700.0,Realty,Construction - Real Estate,Mid Cap,1889.5,-0.77,5307400.0,0.84,0.63,0.75,1731800.0,1265600.0,0.73,-0.1,NewShort,"OBEROIRLTY,",52.72,2024-06-07,0.0103
Godrej Properties Ltd.,GODREJPROP,475.0,Realty,Construction - Real Estate,Mid Cap,2873.55,2.76,3425925.0,-0.83,0.37,0.35,1467800.0,933575.0,0.64,0.03,ShortCover,"GODREJPROP,",35.52,2024-06-07,0.023799999999999998
IndusInd Bank Ltd.,INDUSINDBK,500.0,Banking,Bank - Private,Large Cap,1492.1,0.74,22336500.0,-0.77,0.58,0.65,7070000.0,5669500.0,0.8,0.01,ShortCover,"INDUSINDBK,",55.8,2024-06-07,0.0454
AU Small Finance Bank Ltd.,AUBANK,1000.0,Banking,Bank - Private,Mid Cap,669.0,1.28,24946000.0,0.76,0.14,0.09,6205000.0,4227000.0,0.68,-0.01,NewLong,"AUBANK,",35.55,2024-06-07,0.0475
Dixon Technologies (India) Ltd.,DIXON,100.0,Consumer Durables,Consumer Durables - Electronics,Mid Cap,9985.1,2.29,1498300.0,0.75,1.1,0.71,910400.0,597400.0,0.66,-0.07,NewLong,"DIXON,",19.9,2024-06-07,0.0279
Escorts Kubota Ltd.,ESCORTS,275.0,Automobile & Ancillaries,Automobiles-Tractors,Mid Cap,3988.15,-0.57,1353000.0,-0.75,0.71,0.84,467500.0,336875.0,0.72,0.03,LongCover,"ESCORTS,",37.69,2024-06-07,0.021099999999999997
National Aluminium Company Ltd.,NATIONALUM,3750.0,Non - Ferrous Metals,Aluminium & Aluminium Products,Small Cap,185.3,2.6,75033750.0,-0.71,0.4,0.44,39472500.0,21168750.0,0.54,0.0,ShortCover,"NATIONALUM,",41.56,2024-06-07,0.0479
Canara Bank,CANBK,6750.0,Banking,Bank - Public,Large Cap,118.9,0.76,226921500.0,-0.69,0.27,0.26,128925000.0,69862500.0,0.54,-0.01,ShortCover,"CANBK,",50.41,2024-06-07,0.050499999999999996
Tata Motors Ltd.,TATAMOTORS,1425.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Large Cap,970.5,3.44,72378775.0,-0.62,0.99,0.97,53131600.0,27348625.0,0.51,0.01,ShortCover,"TATAMOTORS,",46.09,2024-06-07,0.045700000000000005
Polycab India Ltd.,POLYCAB,100.0,Electricals,Cable,Large Cap,6846.45,-0.18,1524325.0,-0.61,0.23,0.21,644375.0,377250.0,0.59,0.0,LongCover,"POLYCAB,",44.59,2024-06-07,0.042699999999999995
UPL Ltd.,UPL,1300.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,539.75,0.44,33953400.0,0.6,0.39,0.36,12240800.0,7911800.0,0.65,0.03,NewLong,"UPL,",47.47,2024-06-07,0.0438
Hindustan Aeronautics Ltd.,HAL,300.0,Other,Defence,Large Cap,4745.15,1.68,12713700.0,0.58,0.48,0.43,10393200.0,5710800.0,0.55,0.0,NewLong,"HAL,",29.54,2024-06-07,0.0779
Punjab National Bank,PNB,8000.0,Banking,Bank - Public,Large Cap,125.1,0.97,281272000.0,-0.58,0.28,0.24,127312000.0,66864000.0,0.53,0.0,ShortCover,"PNB,",32.38,2024-06-07,0.059000000000000004
HDFC Asset Management Company Ltd.,HDFCAMC,150.0,Finance,Finance - Asset Management,Mid Cap,3823.2,1.67,2726250.0,-0.55,0.31,0.32,937800.0,465300.0,0.5,0.0,ShortCover,"HDFCAMC,",49.07,2024-06-07,0.0349
Aarti Industries Ltd.,AARTIIND,1000.0,Chemicals,Chemicals,Small Cap,634.55,-0.56,10344000.0,-0.53,0.69,0.59,4826000.0,2877000.0,0.6,0.0,LongCover,"AARTIIND,",37.2,2024-06-07,0.0434
GMR Airports Infrastructure Ltd.,GMRINFRA,11250.0,Aviation,Airport Management Services,Mid Cap,86.7,2.85,229376250.0,0.52,0.34,0.29,95805000.0,64158750.0,0.67,0.0,NewLong,"GMRINFRA,",38.78,2024-06-07,0.053
The India Cements Ltd.,INDIACEM,2900.0,Construction Materials,Cement & Construction Materials,Small Cap,214.3,3.53,24580400.0,0.47,0.93,0.9,6719300.0,5214200.0,0.78,0.02,NewLong,"INDIACEM,",32.42,2024-06-07,0.0365
Muthoot Finance Ltd.,MUTHOOTFIN,550.0,Finance,Finance - NBFC,Mid Cap,1773.15,1.14,3763650.0,-0.47,0.42,0.51,1150050.0,726550.0,0.63,0.06,ShortCover,"MUTHOOTFIN,",49.15,2024-06-07,0.042800000000000005
IDFC Ltd.,IDFC,5000.0,Finance,Finance - NBFC,Small Cap,115.1,0.7,90065000.0,-0.43,0.41,0.49,17630000.0,13300000.0,0.75,-0.03,ShortCover,"IDFC,",49.64,2024-06-07,0.029300000000000003
Britannia Industries Ltd.,BRITANNIA,200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,5463.55,0.42,2242600.0,0.41,0.31,0.28,1020400.0,488600.0,0.48,-0.02,NewLong,"BRITANNIA,",45.44,2024-06-07,0.019
Tata Power Company Ltd.,TATAPOWER,3375.0,Power,Power Generation/Distribution,Large Cap,443.55,2.78,81654075.0,-0.35,0.54,0.5,44610075.0,26025300.0,0.58,0.03,ShortCover,"TATAPOWER,",38.16,2024-06-07,0.0412
Bosch Ltd.,BOSCHLTD,25.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,30596.6,-0.18,307475.0,0.32,0.09,0.05,43675.0,21650.0,0.5,0.05,NewShort,"BOSCHLTD,",43.49,2024-06-07,0.0137
Hero MotoCorp Ltd.,HEROMOTOCO,150.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Mid Cap,5581.85,0.86,3797100.0,-0.3,0.38,0.37,1455600.0,1127250.0,0.77,0.01,ShortCover,"HEROMOTOCO,",51.32,2024-06-07,0.0316
Astral Ltd.,ASTRAL,367.0,Plastic Products,Plastic Products,Mid Cap,2158.8,0.44,2419264.0,-0.29,0.46,0.48,1006681.0,462053.0,0.46,0.02,ShortCover,"ASTRAL,",57.32,2024-06-07,0.0149
Dr. Lal Pathlabs Ltd.,LALPATHLAB,300.0,Healthcare,Hospital & Healthcare Services,Small Cap,2798.3,1.58,1373400.0,0.28,0.81,0.91,347400.0,131700.0,0.38,0.02,NewLong,"LALPATHLAB,",57.49,2024-06-07,0.0151
Hindalco Industries Ltd.,HINDALCO,1400.0,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,680.35,0.42,42470400.0,0.25,0.44,0.48,21870800.0,14462000.0,0.66,-0.05,NewLong,"HINDALCO,",59.03,2024-06-07,0.0196
Abbott India Ltd.,ABBOTINDIA,20.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,27494.8,1.84,150500.0,0.24,1.0,1.23,16160.0,6900.0,0.43,-0.01,AggressiveNewLong,"ABBOTINDIA,",50.74,2024-06-07,0.0271
Birlasoft Ltd.,BSOFT,1000.0,Information Technology,IT - Software,Small Cap,678.15,4.86,12669000.0,-0.24,3.1,2.02,5181000.0,3446000.0,0.67,0.05,AggressiveShortCover,"BSOFT,",27.67,2024-06-07,0.0513
Multi Commodity Exchange Of India Ltd.,MCX,200.0,Finance,Finance - Stock Broking,Small Cap,3631.8,4.22,2652600.0,-0.22,0.53,0.31,1153000.0,734000.0,0.64,0.1,ShortCover,"MCX,",24.69,2024-06-07,0.0472
Tata Steel Ltd.,TATASTEEL,5500.0,Iron & Steel,Steel & Iron Products,Large Cap,178.9,3.98,206772500.0,-0.2,1.02,0.99,103785000.0,82989500.0,0.8,0.24,ShortCover,"TATASTEEL,",41.02,2024-06-07,0.0463
MRF Ltd.,MRF,5.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,127280.45,0.91,50190.0,-0.19,0.51,0.52,9890.0,5940.0,0.6,-0.03,ShortCover,"MRF,",46.25,2024-06-07,0.0241
Tech Mahindra Ltd.,TECHM,600.0,Information Technology,IT - Software,Large Cap,1377.6,4.57,16442400.0,0.17,2.05,1.57,5115600.0,4188600.0,0.82,0.09,AggressiveNewLong,"TECHM,",41.38,2024-06-07,0.018500000000000003
LIC Housing Finance Ltd.,LICHSGFIN,1000.0,Finance,Finance - Housing,Mid Cap,662.1,1.7,26316000.0,0.16,0.37,0.35,8650000.0,6427000.0,0.74,0.06,NewLong,"LICHSGFIN,",42.76,2024-06-07,0.0161
Havells India Ltd.,HAVELLS,500.0,Capital Goods,Electric Equipment,Large Cap,1855.35,0.85,5547500.0,-0.14,0.61,0.67,1882000.0,1251000.0,0.66,-0.03,ShortCover,"HAVELLS,",59.81,2024-06-07,0.022400000000000003
ACC Ltd.,ACC,300.0,Construction Materials,Cement & Construction Materials,Mid Cap,2499.1,1.86,4810800.0,0.12,0.39,0.51,1660200.0,1134600.0,0.68,0.01,NewLong,"ACC,",51.08,2024-06-07,0.018600000000000002
Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,400.0,Logistics,Port,Large Cap,1378.85,1.91,31606800.0,0.12,0.25,0.22,24700400.0,14315600.0,0.58,-0.01,NewLong,"ADANIPORTS,",29.18,2024-06-07,0.0653
Colgate-Palmolive (India) Ltd.,COLPAL,350.0,Fast Moving Consumer Goods,Household & Personal Products,Mid Cap,2963.5,0.39,2582650.0,0.12,0.76,0.84,651700.0,515550.0,0.79,-0.01,NewLong,"COLPAL,",53.64,2024-06-07,0.0356
Piramal Enterprises Ltd.,PEL,750.0,Finance,Finance - NBFC,Mid Cap,818.05,1.72,12463500.0,-0.12,0.6,0.66,3797250.0,3365250.0,0.89,0.01,ShortCover,"PEL,",48.51,2024-06-07,0.0622
Asian Paints Ltd.,ASIANPAINT,200.0,Chemicals,Paints,Large Cap,2927.7,0.79,12303200.0,-0.11,0.78,0.68,4178400.0,2271800.0,0.54,0.03,ShortCover,"ASIANPAINT,",45.21,2024-06-07,0.0236
Glenmark Pharmaceuticals Ltd.,GLENMARK,725.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1194.15,-1.3,9830275.0,0.02,0.7,0.55,1601525.0,1129550.0,0.71,-0.08,NewShort,"GLENMARK,",32.2,2024-06-07,0.013999999999999999
