Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
Astral Ltd.,ASTRAL,367.0,Plastic Products,Plastic Products,Mid Cap,2160.75,0.09,2581845.0,6.72,1.78,1.51,1117148.0,503157.0,0.45,-0.01,AggressiveNewLong,"ASTRAL,",39.05,2024-06-10,0.0161
Deepak Nitrite Ltd.,DEEPAKNTR,300.0,Chemicals,Chemicals,Mid Cap,2302.4,0.89,2267400.0,6.65,0.73,0.5,1195500.0,795300.0,0.67,0.0,NewLong,"DEEPAKNTR,",30.09,2024-06-10,0.0658
Bandhan Bank Ltd.,BANDHANBNK,2500.0,Banking,Bank - Private,Mid Cap,198.32,0.9,100213500.0,6.44,0.85,0.68,42324900.0,23202400.0,0.55,-0.13,NewLong,"BANDHANBNK,",33.25,2024-06-10,0.0634
UPL Ltd.,UPL,1300.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,551.5,2.18,36069800.0,6.23,1.56,1.18,15880800.0,9296300.0,0.59,-0.06,AggressiveNewLong,"UPL,",32.46,2024-06-10,0.049100000000000005
Bharat Forge Ltd.,BHARATFORG,500.0,Automobile & Ancillaries,Forgings,Mid Cap,1580.8,-0.15,5901000.0,-6.21,1.16,1.17,2229000.0,1835000.0,0.82,-0.02,AggressiveLongCover,"BHARATFORG,",45.94,2024-06-10,0.0254
Wipro Ltd.,WIPRO,1500.0,Information Technology,IT - Software,Large Cap,475.25,-1.92,57412500.0,6.17,0.72,0.74,33867000.0,21177000.0,0.63,-0.17,NewShort,"WIPRO,",37.17,2024-06-10,0.08710000000000001
ICICI Bank Ltd.,ICICIBANK,700.0,Banking,Bank - Private,Large Cap,1123.8,0.19,74547900.0,-5.81,0.37,0.6,28004200.0,12445300.0,0.44,-0.04,ShortCover,"ICICIBANK,",63.27,2024-06-10,0.0258
Container Corporation Of India Ltd.,CONCOR,1000.0,Logistics,Logistics,Mid Cap,1054.95,0.01,10666000.0,5.73,0.43,0.4,6868000.0,4176000.0,0.61,0.0,NewLong,"CONCOR,",40.31,2024-06-10,0.0672
Manappuram Finance Ltd.,MANAPPURAM,3000.0,Finance,Finance - NBFC,Small Cap,177.62,-0.74,47130000.0,-5.5,1.01,1.12,14991000.0,11220000.0,0.75,-0.04,AggressiveLongCover,"MANAPPURAM,",47.09,2024-06-10,0.0433
SRF Ltd.,SRF,375.0,Chemicals,Chemicals,Large Cap,2354.65,1.83,4412250.0,5.49,1.7,1.86,2272875.0,1175625.0,0.52,-0.09,AggressiveNewLong,"SRF,",50.59,2024-06-10,0.0365
Ambuja Cements Ltd.,AMBUJACEM,900.0,Construction Materials,Cement & Construction Materials,Large Cap,640.35,3.07,33687900.0,5.31,0.49,0.48,15276600.0,11251800.0,0.74,0.05,NewLong,"AMBUJACEM,",44.41,2024-06-10,0.016399999999999998
Divi's Laboratories Ltd.,DIVISLAB,200.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,4536.25,0.27,2450000.0,-5.21,0.63,0.74,1297200.0,809800.0,0.62,0.03,ShortCover,"DIVISLAB,",58.6,2024-06-10,0.027000000000000003
Godrej Consumer Products Ltd.,GODREJCP,500.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,1423.05,-0.34,6041500.0,-5.06,0.35,0.29,2117000.0,1254500.0,0.59,-0.03,LongCover,"GODREJCP,",47.84,2024-06-10,0.011000000000000001
Bharat Electronics Ltd.,BEL,2850.0,Capital Goods,Engineering - Industrial Equipments,Large Cap,283.4,0.07,142465800.0,4.96,0.31,0.3,98917800.0,53588550.0,0.54,-0.03,NewLong,"BEL,",38.79,2024-06-10,0.11230000000000001
Apollo Tyres Ltd.,APOLLOTYRE,1700.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,487.15,0.43,15429200.0,4.91,0.77,0.8,7859100.0,4124200.0,0.52,0.02,NewLong,"APOLLOTYRE,",48.21,2024-06-10,0.0652
Pidilite Industries Ltd.,PIDILITIND,250.0,Chemicals,Chemicals,Large Cap,3174.05,1.61,2028000.0,4.85,0.67,0.56,572000.0,373750.0,0.65,0.01,NewLong,"PIDILITIND,",48.56,2024-06-10,0.0227
Max Financial Services Ltd.,MFSL,800.0,Finance,Finance - Others,Mid Cap,954.0,1.83,5464800.0,-4.78,0.92,0.88,1008800.0,631200.0,0.63,0.01,ShortCover,"MFSL,",62.07,2024-06-10,0.013600000000000001
Balrampur Chini Mills Ltd.,BALRAMCHIN,1600.0,Agriculture,Sugar,Small Cap,396.8,-0.9,14147200.0,-4.75,0.66,0.64,6374400.0,4216000.0,0.66,0.02,LongCover,"BALRAMCHIN,",38.12,2024-06-10,0.11130000000000001
Lupin Ltd.,LUPIN,425.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1634.15,0.28,6803400.0,4.74,1.46,1.1,3558100.0,2229125.0,0.63,0.04,AggressiveNewLong,"LUPIN,",39.67,2024-06-10,0.041100000000000005
Dr. Lal Pathlabs Ltd.,LALPATHLAB,300.0,Healthcare,Hospital & Healthcare Services,Small Cap,2783.8,-0.52,1436100.0,4.57,1.41,1.02,608400.0,250500.0,0.41,0.03,AggressiveNewShort,"LALPATHLAB,",36.9,2024-06-10,0.0278
Eicher Motors Ltd.,EICHERMOT,175.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,4782.75,0.44,3665025.0,4.5,0.42,0.4,1011325.0,605150.0,0.6,-0.02,NewLong,"EICHERMOT,",48.54,2024-06-10,0.0101
Oracle Financial Services Software Ltd.,OFSS,100.0,Information Technology,IT - Software,Mid Cap,8406.25,0.0,724800.0,4.48,0.79,0.74,417000.0,273400.0,0.66,0.0,NewShort,"OFSS,",36.61,2024-06-10,0.0304
Dalmia Bharat Ltd.,DALBHARAT,250.0,Construction Materials,Cement & Construction Materials,Mid Cap,1875.5,3.62,3049800.0,4.36,0.94,0.81,1260350.0,774350.0,0.61,0.03,NewLong,"DALBHARAT,",47.45,2024-06-10,0.029900000000000003
Page Industries Ltd.,PAGEIND,15.0,Textile,Textile,Mid Cap,38652.75,0.79,202890.0,-4.18,1.62,1.32,31650.0,23820.0,0.75,-0.06,AggressiveShortCover,"PAGEIND,",32.88,2024-06-10,0.0282
Balkrishna Industries Ltd.,BALKRISIND,300.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,3250.55,1.52,1851900.0,-4.13,0.84,0.71,1200000.0,693000.0,0.58,0.0,ShortCover,"BALKRISIND,",43.15,2024-06-10,0.019
REC Ltd.,RECLTD,2000.0,Finance,Finance Term Lending,Large Cap,511.2,2.9,61484000.0,-3.95,0.51,0.45,58402000.0,29580000.0,0.51,0.02,ShortCover,"RECLTD,",27.05,2024-06-10,0.08289999999999999
Indian Energy Exchange Ltd.,IEX,3750.0,Power,Power Generation/Distribution,Small Cap,165.43,1.18,64533750.0,3.82,0.69,0.77,38178750.0,22912500.0,0.6,0.0,NewLong,"IEX,",40.47,2024-06-10,0.0676
JK Cement Ltd.,JKCEMENT,125.0,Construction Materials,Cement & Construction Materials,Mid Cap,4229.65,1.02,466250.0,3.76,0.7,0.51,146875.0,106625.0,0.73,-0.08,NewLong,"JKCEMENT,",43.09,2024-06-10,0.025699999999999997
The Federal Bank Ltd.,FEDERALBNK,5000.0,Banking,Bank - Private,Mid Cap,164.85,-0.12,73015000.0,-3.74,0.95,0.66,40970000.0,22795000.0,0.56,-0.01,LongCover,"FEDERALBNK,",27.25,2024-06-10,0.0533
Titan Company Ltd.,TITAN,175.0,Diamond & Jewellery,Diamond  &  Jewellery,Large Cap,3422.2,-0.63,7877275.0,-3.74,0.86,1.05,2073050.0,1619975.0,0.78,-0.06,LongCover,"TITAN,",64.77,2024-06-10,0.035
PVR Inox Ltd.,PVRINOX,407.0,Media & Entertainment,"Film Production, Distribution & Entertainment",Small Cap,1346.3,0.59,4692303.0,3.69,1.3,1.52,2690270.0,1131867.0,0.42,-0.07,AggressiveNewLong,"PVRINOX,",48.45,2024-06-10,0.0766
Kotak Mahindra Bank Ltd.,KOTAKBANK,400.0,Banking,Bank - Private,Large Cap,1745.65,-0.46,39708000.0,-3.6,0.48,0.61,9297600.0,6149600.0,0.66,0.03,LongCover,"KOTAKBANK,",68.06,2024-06-10,0.025099999999999997
Jindal Steel & Power Ltd.,JINDALSTEL,625.0,Iron & Steel,Steel/Sponge Iron/Pig Iron,Large Cap,1012.15,-1.44,11136250.0,3.45,0.75,0.84,7542500.0,4175000.0,0.55,-0.01,NewShort,"JINDALSTEL,",54.78,2024-06-10,0.0222
Reliance Industries Ltd.,RELIANCE,250.0,Crude Oil,Refineries,Large Cap,2942.8,0.1,38539500.0,-3.28,0.41,0.4,23118500.0,10695250.0,0.46,-0.01,ShortCover,"RELIANCE,",50.47,2024-06-10,0.0362
Interglobe Aviation Ltd.,INDIGO,300.0,Aviation,Airlines,Large Cap,4566.6,4.42,5456400.0,3.24,1.32,0.84,2316600.0,1833300.0,0.79,0.13,NewLong,"INDIGO,",36.53,2024-06-10,0.0351
Infosys Ltd.,INFY,400.0,Information Technology,IT - Software,Large Cap,1499.75,-2.21,43495200.0,-3.19,0.48,0.47,21451600.0,10532000.0,0.49,-0.17,LongCover,"INFY,",62.77,2024-06-10,0.0424
City Union Bank Ltd.,CUB,5000.0,Banking,Bank - Private,Small Cap,147.66,0.38,23385000.0,-3.17,0.53,0.56,11690000.0,7540000.0,0.64,-0.01,ShortCover,"CUB,",47.85,2024-06-10,0.0753
Info Edge (India) Ltd.,NAUKRI,150.0,Information Technology,BPO/ITeS,Mid Cap,6226.95,-0.05,1346700.0,-3.13,0.68,0.73,457200.0,326250.0,0.71,0.03,LongCover,"NAUKRI,",63.52,2024-06-10,0.0158
State Bank Of India,SBIN,750.0,Banking,Bank - Public,Large Cap,831.8,0.22,91725750.0,-3.11,0.26,0.25,83121000.0,41976750.0,0.51,0.01,ShortCover,"SBIN,",38.42,2024-06-10,0.061399999999999996
Torrent Pharmaceuticals Ltd.,TORNTPHARM,250.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,2863.95,0.67,1399750.0,-2.86,0.64,0.68,288250.0,175500.0,0.61,0.0,ShortCover,"TORNTPHARM,",52.66,2024-06-10,0.0134
Voltas Ltd.,VOLTAS,600.0,Consumer Durables,Air Conditioners,Mid Cap,1461.2,0.67,6854400.0,2.85,1.78,1.9,2983800.0,1822200.0,0.61,-0.05,AggressiveNewLong,"VOLTAS,",39.67,2024-06-10,0.0245
NMDC Ltd.,NMDC,4500.0,Mining,Mining & Minerals,Mid Cap,254.7,-1.47,75222000.0,2.8,0.31,0.28,46516500.0,26154000.0,0.56,-0.01,NewShort,"NMDC,",35.48,2024-06-10,0.046799999999999994
Gujarat Gas Ltd.,GUJGASLTD,1250.0,Gas Transmission,Gas Transmission/Marketing,Mid Cap,590.0,0.22,7901250.0,2.75,0.68,0.79,4956250.0,3193750.0,0.64,0.06,NewLong,"GUJGASLTD,",32.19,2024-06-10,0.0698
Persistent Systems Ltd.,PERSISTENT,200.0,Information Technology,IT - Software,Mid Cap,3745.5,-2.72,2381600.0,-2.72,1.84,1.94,1032400.0,653600.0,0.63,0.0,AggressiveLongCover,"PERSISTENT,",49.93,2024-06-10,0.05
Zee Entertainment Enterprises Ltd.,ZEEL,3000.0,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,164.41,5.22,127503000.0,-2.69,1.46,1.71,14928000.0,9867000.0,0.66,0.0,AggressiveShortCover,"ZEEL,",46.07,2024-06-10,0.0
Maruti Suzuki India Ltd.,MARUTI,50.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,12717.55,-0.73,2264950.0,2.64,0.54,0.55,2078400.0,640400.0,0.31,-0.06,NewShort,"MARUTI,",53.95,2024-06-10,0.017
Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,400.0,Logistics,Port,Large Cap,1384.05,0.38,32438400.0,2.63,0.21,0.2,27074800.0,15110800.0,0.56,-0.02,NewLong,"ADANIPORTS,",31.3,2024-06-10,0.0676
Steel Authority Of India Ltd.,SAIL,4000.0,Iron & Steel,Steel & Iron Products,Mid Cap,150.6,-1.41,180676000.0,-2.62,0.38,0.44,59712000.0,35300000.0,0.59,0.02,LongCover,"SAIL,",34.06,2024-06-10,0.0676
ABB India Ltd.,ABB,125.0,Capital Goods,Electric Equipment,Large Cap,8061.95,-0.14,1120750.0,-2.6,0.36,0.37,633250.0,335125.0,0.53,0.02,LongCover,"ABB,",42.49,2024-06-10,0.0451
Nestle India Ltd.,NESTLEIND,200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,2548.2,1.83,5715600.0,-2.59,0.6,0.66,1297400.0,695400.0,0.54,0.05,ShortCover,"NESTLEIND,",56.81,2024-06-10,0.0178
Polycab India Ltd.,POLYCAB,100.0,Electricals,Cable,Large Cap,6798.9,-0.69,1563650.0,2.58,1.06,1.31,693200.0,420850.0,0.61,0.02,AggressiveNewShort,"POLYCAB,",47.97,2024-06-10,0.0564
Havells India Ltd.,HAVELLS,500.0,Capital Goods,Electric Equipment,Large Cap,1856.85,0.08,5690000.0,2.57,0.49,0.47,2264500.0,1302000.0,0.57,-0.09,NewLong,"HAVELLS,",54.59,2024-06-10,0.0236
Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,125.0,Healthcare,Hospital & Healthcare Services,Large Cap,6056.7,0.7,2307375.0,2.55,0.78,0.79,1425375.0,623125.0,0.44,-0.05,NewLong,"APOLLOHOSP,",57.3,2024-06-10,0.0166
Alkem Laboratories Ltd.,ALKEM,100.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,5031.15,1.51,947200.0,2.5,0.25,0.19,329800.0,107200.0,0.33,-0.04,NewLong,"ALKEM,",47.13,2024-06-10,0.010700000000000001
Britannia Industries Ltd.,BRITANNIA,200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,5488.4,0.45,2187000.0,-2.48,0.47,0.5,1256800.0,534400.0,0.43,-0.05,ShortCover,"BRITANNIA,",48.39,2024-06-10,0.019
Aurobindo Pharma Ltd.,AUROPHARMA,550.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1249.2,-1.26,12536150.0,-2.47,1.58,1.42,3325850.0,1718750.0,0.52,-0.05,AggressiveLongCover,"AUROPHARMA,",38.56,2024-06-10,0.018600000000000002
Metropolis Healthcare Ltd.,METROPOLIS,400.0,Healthcare,Hospital & Healthcare Services,Small Cap,2007.2,0.25,1678000.0,2.47,0.5,0.42,961600.0,388400.0,0.4,0.03,NewLong,"METROPOLIS,",39.76,2024-06-10,0.058600000000000006
Tech Mahindra Ltd.,TECHM,600.0,Information Technology,IT - Software,Large Cap,1340.35,-2.7,16848600.0,2.47,0.83,0.76,6142800.0,4364400.0,0.71,-0.11,NewShort,"TECHM,",41.9,2024-06-10,0.026000000000000002
The Indian Hotels Company Ltd.,INDHOTEL,1000.0,Hospitality,"Hotel, Resort & Restaurants",Mid Cap,582.3,-0.48,18169000.0,-2.44,1.28,1.1,6040000.0,3892000.0,0.64,-0.07,AggressiveLongCover,"INDHOTEL,",45.36,2024-06-10,0.0316
Atul Ltd.,ATUL,75.0,Chemicals,Chemicals,Small Cap,5974.15,2.15,517900.0,-2.43,0.89,0.76,88200.0,42150.0,0.48,-0.36,ShortCover,"ATUL,",41.23,2024-06-10,0.0958
Jubilant FoodWorks Ltd.,JUBLFOOD,1250.0,Fast Moving Consumer Goods,Consumer Food,Mid Cap,523.0,0.87,22110000.0,-2.41,0.78,0.56,8382500.0,6432500.0,0.77,0.01,ShortCover,"JUBLFOOD,",29.4,2024-06-10,0.06709999999999999
Grasim Industries Ltd.,GRASIM,477.0,Construction Materials,Cement & Construction Materials,Large Cap,2446.8,2.81,7469982.0,2.4,0.87,0.53,2513270.0,1375490.0,0.55,0.11,NewLong,"GRASIM,",31.34,2024-06-10,0.006
LTIMindtree Ltd.,LTIM,150.0,Information Technology,IT - Software,Large Cap,4903.45,-1.48,3780900.0,2.4,0.67,0.71,1554900.0,845100.0,0.54,-0.02,NewShort,"LTIM,",51.59,2024-06-10,0.0526
Samvardhana Motherson International Ltd.,MOTHERSON,7100.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,164.58,5.03,108878500.0,-2.36,1.38,1.06,39965900.0,33235100.0,0.83,0.11,AggressiveShortCover,"MOTHERSON,",35.36,2024-06-10,0.0361
Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,625.0,Finance,Finance - NBFC,Large Cap,1359.95,1.65,10012500.0,2.32,0.51,0.5,1903750.0,1348750.0,0.71,-0.09,NewLong,"CHOLAFIN,",45.12,2024-06-10,0.009899999999999999
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,GNFC,1300.0,Chemicals,Fertilizers,Small Cap,667.05,3.2,7286500.0,2.26,1.13,0.66,3603600.0,2559700.0,0.71,0.05,NewLong,"GNFC,",27.24,2024-06-10,0.050300000000000004
GMR Airports Infrastructure Ltd.,GMRINFRA,11250.0,Aviation,Airport Management Services,Mid Cap,86.93,0.27,234371250.0,2.18,0.4,0.36,106706250.0,68512500.0,0.64,-0.03,NewLong,"GMRINFRA,",40.17,2024-06-10,0.056299999999999996
Oberoi Realty Ltd.,OBEROIRLTY,700.0,Realty,Construction - Real Estate,Mid Cap,1899.3,0.52,5421500.0,2.15,1.33,0.95,1743000.0,1522500.0,0.87,0.14,NewLong,"OBEROIRLTY,",32.34,2024-06-10,0.0098
TVS Motor Company Ltd.,TVSMOTOR,350.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,2436.85,1.21,7172900.0,-2.15,1.19,1.76,1644650.0,1418200.0,0.86,-0.01,AggressiveShortCover,"TVSMOTOR,",69.44,2024-06-10,0.0172
Bank Of Baroda,BANKBARODA,2925.0,Banking,Bank - Public,Large Cap,276.4,2.07,148642650.0,-2.14,0.39,0.46,42792750.0,28919475.0,0.68,0.03,ShortCover,"BANKBARODA,",49.17,2024-06-10,0.0308
Ashok Leyland Ltd.,ASHOKLEY,5000.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Mid Cap,231.42,-0.01,82725000.0,-2.1,0.66,0.56,49160000.0,32735000.0,0.67,-0.06,LongCover,"ASHOKLEY,",34.43,2024-06-10,0.044199999999999996
Muthoot Finance Ltd.,MUTHOOTFIN,550.0,Finance,Finance - NBFC,Mid Cap,1759.4,-0.78,3839550.0,2.02,0.92,1.55,1322200.0,796950.0,0.6,-0.03,NewShort,"MUTHOOTFIN,",66.4,2024-06-10,0.0464
JSW Steel Ltd.,JSWSTEEL,675.0,Iron & Steel,Steel & Iron Products,Large Cap,915.9,0.41,14324850.0,-1.93,0.58,0.55,5156325.0,3923100.0,0.76,-0.13,ShortCover,"JSWSTEEL,",41.84,2024-06-10,0.018799999999999997
Granules India Ltd.,GRANULES,2000.0,Healthcare,Pharmaceuticals & Drugs,Small Cap,473.35,-1.14,8538000.0,1.86,0.69,1.01,5256000.0,4312000.0,0.82,-0.05,NewShort,"GRANULES,",51.31,2024-06-10,0.0377
United Spirits Ltd.,UNITDSPR,700.0,Alcohol,Breweries & Distilleries,Large Cap,1315.1,0.58,8507100.0,1.83,0.34,0.45,1960000.0,1568700.0,0.8,0.03,NewLong,"UNITDSPR,",66.58,2024-06-10,0.013500000000000002
Oil & Natural Gas Corporation Ltd.,ONGC,1925.0,Crude Oil,Oil Exploration,Large Cap,259.15,-0.48,77997150.0,-1.81,0.37,0.41,92107400.0,21671650.0,0.24,0.01,LongCover,"ONGC,",50.41,2024-06-10,0.0492
Punjab National Bank,PNB,8000.0,Banking,Bank - Public,Large Cap,125.34,0.19,286248000.0,1.77,0.39,0.38,135216000.0,68968000.0,0.51,-0.02,NewLong,"PNB,",33.07,2024-06-10,0.0623
Can Fin Homes Ltd.,CANFINHOME,975.0,Finance,Finance - Housing,Small Cap,773.35,-0.12,3649425.0,-1.68,0.48,0.48,2010450.0,1389375.0,0.69,0.01,LongCover,"CANFINHOME,",46.46,2024-06-10,0.0684
Aditya Birla Fashion and Retail Ltd.,ABFRL,2600.0,Retailing,Retailing,Small Cap,323.95,-0.08,34886800.0,1.66,0.68,0.75,13577200.0,10628800.0,0.78,-0.05,NewShort,"ABFRL,",34.86,2024-06-10,0.09230000000000001
Bharti Airtel Ltd.,BHARTIARTL,475.0,Telecom,Telecommunication - Service  Provider,Large Cap,1426.05,0.06,40940725.0,-1.66,0.44,0.5,18207700.0,9045425.0,0.5,-0.01,ShortCover,"BHARTIARTL,",69.21,2024-06-10,0.013500000000000002
Aditya Birla Capital Ltd.,ABCAPITAL,5400.0,Finance,Finance - NBFC,Mid Cap,232.93,0.44,66085200.0,1.61,0.55,0.52,25725600.0,19364400.0,0.75,0.03,NewLong,"ABCAPITAL,",37.79,2024-06-10,0.0393
Hindustan Petroleum Corporation Ltd.,HINDPETRO,1350.0,Crude Oil,Refineries,Mid Cap,521.95,-0.36,32181300.0,1.58,0.59,0.56,19245600.0,9965700.0,0.52,-0.01,NewShort,"HINDPETRO,",31.4,2024-06-10,0.0347
Bajaj Auto Ltd.,BAJAJ-AUTO,125.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,9733.05,0.08,2137850.0,-1.47,0.41,0.33,953800.0,710250.0,0.74,-0.01,ShortCover,"BAJAJ-AUTO,",36.36,2024-06-10,0.0
Exide Industries Ltd.,EXIDEIND,1800.0,Automobile & Ancillaries,Batteries,Mid Cap,525.8,-0.24,22089600.0,-1.47,0.73,1.07,16248600.0,10346400.0,0.64,0.01,LongCover,"EXIDEIND,",40.53,2024-06-10,0.0535
Tata Steel Ltd.,TATASTEEL,5500.0,Iron & Steel,Steel & Iron Products,Large Cap,180.29,0.78,203769500.0,-1.45,0.9,0.84,112871000.0,96283000.0,0.85,0.05,ShortCover,"TATASTEEL,",39.24,2024-06-10,0.053899999999999997
Tata Motors Ltd.,TATAMOTORS,1425.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Large Cap,975.15,0.48,73417775.0,1.44,0.58,0.56,58526300.0,30604475.0,0.52,0.01,NewLong,"TATAMOTORS,",44.1,2024-06-10,0.048799999999999996
Sun Pharmaceutical Industries Ltd.,SUNPHARMA,350.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1513.1,0.41,16702350.0,-1.42,0.45,0.42,8219050.0,2756600.0,0.34,-0.01,ShortCover,"SUNPHARMA,",50.84,2024-06-10,0.0104
Zydus Lifesciences Ltd.,ZYDUSLIFE,900.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1086.05,2.87,11199600.0,1.42,0.92,0.82,2858400.0,1410300.0,0.49,-0.03,NewLong,"ZYDUSLIFE,",49.48,2024-06-10,0.015
HDFC Asset Management Company Ltd.,HDFCAMC,150.0,Finance,Finance - Asset Management,Mid Cap,3790.8,-0.85,2764650.0,1.41,0.98,0.81,1173000.0,504300.0,0.43,-0.07,NewShort,"HDFCAMC,",38.32,2024-06-10,0.044199999999999996
Biocon Ltd.,BIOCON,2500.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,339.9,1.16,46730000.0,1.4,0.57,0.52,13507500.0,9037500.0,0.67,-0.02,NewLong,"BIOCON,",34.6,2024-06-10,0.0824
Power Finance Corporation Ltd.,PFC,3875.0,Finance,Finance Term Lending,Large Cap,485.8,0.47,66746200.0,-1.38,0.36,0.33,68178550.0,42515025.0,0.62,0.0,ShortCover,"PFC,",28.78,2024-06-10,0.0588
