Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
Tata Communications Ltd.,TATACOMM,500.0,Telecom,Telecommunication - Service  Provider,Mid Cap,1878.75,1.06,6531500.0,2.54,0.83,0.75,1773500.0,974500.0,0.55,-0.01,NewLong,"TATACOMM,",40.76,2024-06-11,0.0487
Indus Towers Ltd.,INDUSTOWER,3400.0,Telecom,Telecommunication - Service  Provider,Mid Cap,347.95,-0.06,73331200.0,2.53,0.51,0.27,21525400.0,14677800.0,0.68,0.04,NewShort,"INDUSTOWER,",21.78,2024-06-11,0.0235
Marico Ltd.,MARICO,1200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,647.3,-0.67,13262400.0,2.53,0.25,0.36,5720400.0,3786000.0,0.66,-0.04,NewShort,"MARICO,",58.56,2024-06-11,0.0253
Torrent Pharmaceuticals Ltd.,TORNTPHARM,250.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,2851.0,-0.45,1365750.0,-2.43,0.82,0.95,288000.0,192250.0,0.67,0.06,LongCover,"TORNTPHARM,",55.49,2024-06-11,0.0128
United Breweries Ltd.,UBL,400.0,Alcohol,Breweries & Distilleries,Mid Cap,2139.95,-0.3,1846400.0,-2.37,0.34,0.33,722000.0,580800.0,0.8,-0.04,LongCover,"UBL,",32.28,2024-06-11,0.0366
JK Cement Ltd.,JKCEMENT,125.0,Construction Materials,Cement & Construction Materials,Mid Cap,4205.05,-0.58,477000.0,2.31,0.4,0.35,131125.0,107500.0,0.82,0.09,NewShort,"JKCEMENT,",50.0,2024-06-11,0.0296
Britannia Industries Ltd.,BRITANNIA,200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,5517.75,0.53,2136600.0,-2.3,0.71,0.85,1384200.0,548400.0,0.4,-0.03,ShortCover,"BRITANNIA,",55.16,2024-06-11,0.021
Coforge Ltd.,COFORGE,150.0,Information Technology,IT - Software,Mid Cap,5175.85,-0.85,2278650.0,2.28,0.52,0.62,1857750.0,920550.0,0.5,0.01,NewShort,"COFORGE,",46.39,2024-06-11,0.0791
DLF Ltd.,DLF,825.0,Realty,Construction - Real Estate,Large Cap,856.0,0.99,40608975.0,-2.23,0.56,0.6,15729450.0,9772125.0,0.62,0.01,ShortCover,"DLF,",48.19,2024-06-11,0.0281
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,2000.0,Finance,Finance - NBFC,Mid Cap,290.7,2.34,30586000.0,2.21,0.68,0.69,9322000.0,6434000.0,0.69,-0.05,NewLong,"M&MFIN,",46.57,2024-06-11,0.0666
Aarti Industries Ltd.,AARTIIND,1000.0,Chemicals,Chemicals,Small Cap,658.1,-0.9,11833000.0,2.13,1.26,1.5,6173000.0,3463000.0,0.56,0.02,AggressiveNewShort,"AARTIIND,",42.87,2024-06-11,0.0525
Astral Ltd.,ASTRAL,367.0,Plastic Products,Plastic Products,Mid Cap,2194.85,1.58,2636528.0,2.12,0.95,0.95,1218073.0,558574.0,0.46,0.01,NewLong,"ASTRAL,",46.39,2024-06-11,0.0155
Jindal Steel & Power Ltd.,JINDALSTEL,625.0,Iron & Steel,Steel/Sponge Iron/Pig Iron,Large Cap,1008.9,-0.32,11371875.0,2.12,0.37,0.3,8062500.0,4058125.0,0.5,-0.05,NewShort,"JINDALSTEL,",39.71,2024-06-11,0.024300000000000002
Multi Commodity Exchange Of India Ltd.,MCX,200.0,Finance,Finance - Stock Broking,Small Cap,3698.95,1.47,2695800.0,2.1,0.45,0.38,1251800.0,832200.0,0.66,0.04,NewLong,"MCX,",32.11,2024-06-11,0.047
Coromandel International Ltd.,COROMANDEL,700.0,Chemicals,Fertilizers,Mid Cap,1466.35,1.87,2917600.0,2.08,0.89,0.79,1039500.0,1223600.0,1.18,0.32,NewLong,"COROMANDEL,",36.8,2024-06-11,0.0698
Divi's Laboratories Ltd.,DIVISLAB,200.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,4475.45,-1.34,2399200.0,-2.07,0.37,0.37,1379200.0,792000.0,0.57,-0.05,LongCover,"DIVISLAB,",50.25,2024-06-11,0.0285
Hindustan Aeronautics Ltd.,HAL,300.0,Other,Defence,Large Cap,4856.6,0.91,12884700.0,2.07,0.3,0.34,10986900.0,5988900.0,0.55,0.0,NewLong,"HAL,",35.99,2024-06-11,0.0882
Canara Bank,CANBK,6750.0,Banking,Bank - Public,Large Cap,121.23,0.17,220914000.0,-2.04,0.42,0.44,132644250.0,79083000.0,0.6,0.02,ShortCover,"CANBK,",43.69,2024-06-11,0.054299999999999994
Wipro Ltd.,WIPRO,1500.0,Information Technology,IT - Software,Large Cap,476.05,0.17,58564500.0,2.01,0.34,0.44,34023000.0,21231000.0,0.62,-0.01,NewLong,"WIPRO,",44.8,2024-06-11,0.0924
Godrej Consumer Products Ltd.,GODREJCP,500.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,1429.2,0.43,5920500.0,-2.0,0.28,0.32,2100000.0,1289000.0,0.61,0.02,ShortCover,"GODREJCP,",64.13,2024-06-11,0.0124
Kotak Mahindra Bank Ltd.,KOTAKBANK,400.0,Banking,Bank - Private,Large Cap,1720.0,-1.47,40502800.0,2.0,0.45,0.47,11570000.0,6514800.0,0.56,-0.1,NewShort,"KOTAKBANK,",57.23,2024-06-11,0.0297
Indian Railway Catering And Tourism Corporation Ltd.,IRCTC,875.0,Hospitality,Travel Services,Mid Cap,1020.05,4.31,17380125.0,1.99,1.43,1.06,16934750.0,9197125.0,0.54,0.02,AggressiveNewLong,"IRCTC,",23.15,2024-06-11,0.0653
MRF Ltd.,MRF,5.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,126258.9,-0.55,51600.0,1.96,0.37,0.37,13250.0,7765.0,0.59,0.04,NewShort,"MRF,",36.63,2024-06-11,0.0484
Power Finance Corporation Ltd.,PFC,3875.0,Finance,Finance Term Lending,Large Cap,486.45,0.13,65440025.0,-1.96,0.38,0.49,72264925.0,44644650.0,0.62,0.0,ShortCover,"PFC,",39.67,2024-06-11,0.06849999999999999
Zee Entertainment Enterprises Ltd.,ZEEL,3000.0,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,165.23,0.5,125040000.0,-1.93,0.96,1.21,14511000.0,9687000.0,0.67,0.01,ShortCover,"ZEEL,",51.8,2024-06-11,0.0
Cipla Ltd.,CIPLA,650.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1530.25,-0.26,11449750.0,-1.9,0.86,1.09,6967350.0,5117450.0,0.73,0.01,LongCover,"CIPLA,",52.35,2024-06-11,0.0202
Birlasoft Ltd.,BSOFT,1000.0,Information Technology,IT - Software,Small Cap,672.9,-1.04,12826000.0,1.83,0.5,0.83,5951000.0,3903000.0,0.66,0.0,NewShort,"BSOFT,",55.02,2024-06-11,0.07629999999999999
Aditya Birla Capital Ltd.,ABCAPITAL,5400.0,Finance,Finance - NBFC,Mid Cap,234.11,0.51,67246200.0,1.76,0.64,0.63,27496800.0,21200400.0,0.77,0.02,NewLong,"ABCAPITAL,",38.95,2024-06-11,0.04019999999999999
Indian Oil Corporation Ltd.,IOC,4875.0,Crude Oil,Refineries,Large Cap,167.68,1.5,151510125.0,1.76,0.66,0.63,90148500.0,50436750.0,0.56,0.0,NewLong,"IOC,",36.76,2024-06-11,0.0721
Info Edge (India) Ltd.,NAUKRI,150.0,Information Technology,BPO/ITeS,Mid Cap,6221.15,-0.09,1323300.0,-1.74,0.57,0.6,473550.0,330900.0,0.7,-0.01,LongCover,"NAUKRI,",61.39,2024-06-11,0.0161
Titan Company Ltd.,TITAN,175.0,Diamond & Jewellery,Diamond  &  Jewellery,Large Cap,3410.7,-0.34,8013075.0,1.72,0.55,0.7,2418325.0,1656900.0,0.69,-0.09,NewShort,"TITAN,",68.73,2024-06-11,0.0385
Dr. Lal Pathlabs Ltd.,LALPATHLAB,300.0,Healthcare,Hospital & Healthcare Services,Small Cap,2802.05,0.66,1460400.0,1.69,0.49,0.5,591600.0,233400.0,0.39,-0.02,NewLong,"LALPATHLAB,",49.65,2024-06-11,0.031200000000000002
LIC Housing Finance Ltd.,LICHSGFIN,1000.0,Finance,Finance - Housing,Mid Cap,680.1,0.85,26750000.0,1.68,0.98,0.93,8872000.0,7789000.0,0.88,0.03,NewLong,"LICHSGFIN,",40.74,2024-06-11,0.023
Aditya Birla Fashion and Retail Ltd.,ABFRL,2600.0,Retailing,Retailing,Small Cap,323.45,-0.15,35469200.0,1.67,0.28,0.26,13748800.0,10706800.0,0.78,0.0,NewShort,"ABFRL,",30.28,2024-06-11,0.1016
Berger Paints India Ltd.,BERGEPAINT,1320.0,Chemicals,Paints,Large Cap,493.1,0.23,25926120.0,-1.67,0.68,0.75,7487040.0,4011480.0,0.54,-0.01,ShortCover,"BERGEPAINT,",64.28,2024-06-11,0.061399999999999996
Infosys Ltd.,INFY,400.0,Information Technology,IT - Software,Large Cap,1495.75,-0.27,44210800.0,1.65,0.36,0.4,22790800.0,10874800.0,0.48,-0.01,NewShort,"INFY,",68.19,2024-06-11,0.0461
JSW Steel Ltd.,JSWSTEEL,675.0,Iron & Steel,Steel & Iron Products,Large Cap,910.1,-0.63,14561100.0,1.65,0.69,0.94,5187375.0,3907575.0,0.75,-0.01,NewShort,"JSWSTEEL,",57.87,2024-06-11,0.021099999999999997
Ultratech Cement Ltd.,ULTRACEMCO,100.0,Construction Materials,Cement & Construction Materials,Large Cap,10933.55,0.99,2031000.0,-1.52,1.06,1.32,1378100.0,1004600.0,0.73,0.02,AggressiveShortCover,"ULTRACEMCO,",62.53,2024-06-11,0.0356
Crompton Greaves Consumer Electricals Ltd.,CROMPTON,1800.0,Consumer Durables,Consumer Durables - Domestic Appliances,Small Cap,411.2,-0.15,17348400.0,1.51,0.54,0.4,6316200.0,4138200.0,0.66,0.12,NewShort,"CROMPTON,",35.16,2024-06-11,0.0351
Steel Authority Of India Ltd.,SAIL,4000.0,Iron & Steel,Steel & Iron Products,Mid Cap,151.01,0.27,177940000.0,-1.51,0.34,0.49,56604000.0,34240000.0,0.6,0.01,ShortCover,"SAIL,",40.58,2024-06-11,0.0677
Adani Enterprises Ltd.,ADANIENT,300.0,Trading,Trading,Large Cap,3221.25,0.04,13915800.0,1.5,0.47,0.84,12982800.0,7857900.0,0.61,-0.03,NewLong,"ADANIENT,",51.98,2024-06-11,0.0975
Ambuja Cements Ltd.,AMBUJACEM,900.0,Construction Materials,Cement & Construction Materials,Large Cap,639.75,-0.09,33183000.0,-1.5,0.36,0.39,14816700.0,11635200.0,0.79,0.05,LongCover,"AMBUJACEM,",46.14,2024-06-11,0.0168
IndusInd Bank Ltd.,INDUSINDBK,500.0,Banking,Bank - Private,Large Cap,1481.05,-0.32,22569000.0,1.49,0.3,0.34,8205500.0,5887500.0,0.72,-0.02,NewShort,"INDUSINDBK,",55.0,2024-06-11,0.061200000000000004
Biocon Ltd.,BIOCON,2500.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,344.45,1.34,47405000.0,1.44,0.54,0.45,13122500.0,9935000.0,0.76,0.09,NewLong,"BIOCON,",31.36,2024-06-11,0.0902
Voltas Ltd.,VOLTAS,600.0,Consumer Durables,Air Conditioners,Mid Cap,1460.75,-0.03,6953400.0,1.44,0.76,0.83,3228600.0,2047200.0,0.63,0.02,NewShort,"VOLTAS,",43.06,2024-06-11,0.028399999999999998
ICICI Lombard General Insurance Company Ltd.,ICICIGI,500.0,Finance,Insurance,Large Cap,1645.35,-2.07,3566500.0,-1.42,0.75,0.83,902000.0,555500.0,0.62,-0.04,LongCover,"ICICIGI,",55.9,2024-06-11,0.016399999999999998
L&T Finance Ltd.,LTF,4462.0,Finance,Finance - NBFC,Mid Cap,164.9,-0.27,55641140.0,1.42,0.75,0.86,27816108.0,12176798.0,0.44,0.03,NewShort,"LTF,",59.89,2024-06-11,0.048
Hindustan Unilever Ltd.,HINDUNILVR,300.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,2556.35,-0.35,18978900.0,1.38,0.25,0.32,9937200.0,5275200.0,0.53,-0.03,NewShort,"HINDUNILVR,",70.31,2024-06-11,0.0187
Zydus Lifesciences Ltd.,ZYDUSLIFE,900.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1084.85,-0.11,11045700.0,-1.37,0.74,0.93,3233700.0,1780200.0,0.55,0.06,LongCover,"ZYDUSLIFE,",69.59,2024-06-11,0.0166
Piramal Enterprises Ltd.,PEL,750.0,Finance,Finance - NBFC,Mid Cap,840.4,2.31,12744000.0,1.33,1.41,1.31,3907500.0,3381750.0,0.87,0.0,AggressiveNewLong,"PEL,",40.63,2024-06-11,0.0687
Balkrishna Industries Ltd.,BALKRISIND,300.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,3213.35,-1.14,1876200.0,1.31,0.64,0.59,1190400.0,702000.0,0.59,0.01,NewShort,"BALKRISIND,",43.68,2024-06-11,0.027000000000000003
Exide Industries Ltd.,EXIDEIND,1800.0,Automobile & Ancillaries,Batteries,Mid Cap,528.85,0.58,21799800.0,-1.31,0.56,0.65,16606800.0,10719000.0,0.65,0.01,ShortCover,"EXIDEIND,",33.66,2024-06-11,0.0587
Indiamart Intermesh Ltd.,INDIAMART,300.0,Information Technology,e-Commerce,Small Cap,2554.45,-0.34,1091100.0,-1.3,0.32,0.23,578700.0,328800.0,0.57,-0.01,LongCover,"INDIAMART,",35.54,2024-06-11,0.0935
Tata Consultancy Services Ltd.,TCS,175.0,Information Technology,IT - Software,Large Cap,3852.1,-0.17,18450250.0,1.3,0.42,0.51,7624575.0,4197900.0,0.55,0.0,NewShort,"TCS,",68.18,2024-06-11,0.0334
Hindustan Petroleum Corporation Ltd.,HINDPETRO,1350.0,Crude Oil,Refineries,Mid Cap,524.05,0.4,32595750.0,1.29,0.64,0.63,18160200.0,10435500.0,0.57,0.05,NewLong,"HINDPETRO,",32.45,2024-06-11,0.0403
Tech Mahindra Ltd.,TECHM,600.0,Information Technology,IT - Software,Large Cap,1349.45,0.68,16638600.0,-1.25,0.44,0.41,5999400.0,4255200.0,0.71,0.0,ShortCover,"TECHM,",41.5,2024-06-11,0.025
Colgate-Palmolive (India) Ltd.,COLPAL,350.0,Fast Moving Consumer Goods,Household & Personal Products,Mid Cap,2951.45,0.25,2624300.0,1.24,0.47,0.42,764050.0,607250.0,0.79,0.0,NewLong,"COLPAL,",39.02,2024-06-11,0.0471
