Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
Bata India Ltd.,BATAINDIA,375.0,Retailing,Footwear,Small Cap,1337.2,-2.28,3724500.0,-9.25,0.79,1.1,2823000.0,2154375.0,0.76,0.05,LongCover,"BATAINDIA,",38.35,2024-06-04,0.077
Interglobe Aviation Ltd.,INDIGO,300.0,Aviation,Airlines,Large Cap,4073.2,-5.23,5276100.0,-9.22,1.37,1.28,1870800.0,1154100.0,0.62,0.0,AggressiveLongCover,"INDIGO,",46.06,2024-06-04,0.0332
Balkrishna Industries Ltd.,BALKRISIND,300.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,2897.55,-5.0,1822200.0,8.99,2.45,2.62,972300.0,589200.0,0.61,0.1,AggressiveNewShort,"BALKRISIND,",60.85,2024-06-04,0.015600000000000001
United Spirits Ltd.,MCDOWELL-N,700.0,Alcohol,Breweries & Distilleries,Large Cap,1204.0,1.94,7126000.0,-8.77,1.49,1.21,1303400.0,772100.0,0.59,0.06,AggressiveShortCover,"MCDOWELL-N,",50.34,2024-06-04,0.0
Bharat Forge Ltd.,BHARATFORG,500.0,Automobile & Ancillaries,Forgings,Mid Cap,1446.25,-10.07,5934000.0,8.61,2.4,2.57,1462000.0,1505000.0,1.03,0.13,AggressiveNewShort,"BHARATFORG,",52.58,2024-06-04,0.0223
Bank Of Baroda,BANKBARODA,2925.0,Banking,Bank - Public,Large Cap,248.25,-16.4,159523650.0,-8.53,3.27,3.12,37788075.0,22598550.0,0.6,-0.29,AggressiveLongCover,"BANKBARODA,",40.66,2024-06-04,0.025699999999999997
Alkem Laboratories Ltd.,ALKEM,100.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,4708.45,-2.36,956000.0,-8.51,0.61,0.51,299600.0,119300.0,0.4,0.04,LongCover,"ALKEM,",45.0,2024-06-04,0.0116
Nestle India Ltd.,NESTLEIND,200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,2427.75,3.09,6091000.0,-8.43,1.24,0.9,1124600.0,683400.0,0.61,0.06,ShortCover,"NESTLEIND,",45.62,2024-06-04,0.0147
Exide Industries Ltd.,EXIDEIND,1800.0,Automobile & Ancillaries,Batteries,Mid Cap,455.45,-9.79,18675000.0,-8.3,0.93,1.32,10429200.0,6467400.0,0.62,-0.02,LongCover,"EXIDEIND,",29.46,2024-06-04,0.0393
Tata Consumer Products Ltd.,TATACONSUM,450.0,Agriculture,Tea/Coffee,Large Cap,1087.0,1.67,11178000.0,-8.26,1.42,1.17,3301650.0,2379150.0,0.72,-0.03,AggressiveShortCover,"TATACONSUM,",52.49,2024-06-04,0.0098
ABB India Ltd.,ABB,125.0,Capital Goods,Electric Equipment,Large Cap,7666.75,-12.16,1183500.0,8.19,3.49,3.17,422000.0,223625.0,0.53,-0.31,AggressiveNewShort,"ABB,",40.25,2024-06-04,0.0184
Hindalco Industries Ltd.,HINDALCO,1400.0,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,649.05,-6.74,49781200.0,-8.0,1.82,2.25,16511600.0,9538200.0,0.58,-0.1,AggressiveLongCover,"HINDALCO,",52.85,2024-06-04,0.012
State Bank Of India,SBIN,750.0,Banking,Bank - Public,Large Cap,775.2,-14.4,88464750.0,7.84,4.61,4.26,57486750.0,30145500.0,0.52,-0.3,AggressiveNewShort,"SBIN,",41.6,2024-06-04,0.0447
Hindustan Copper Ltd.,HINDCOPPER,2650.0,Non - Ferrous Metals,Metal - Non Ferrous,Small Cap,298.6,-19.41,32330000.0,-7.69,2.69,2.28,10279350.0,6802550.0,0.66,-0.04,AggressiveLongCover,"HINDCOPPER,",36.63,2024-06-04,0.0757
PI Industries Ltd.,PIIND,250.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,3594.25,-1.41,1447000.0,7.46,1.59,1.63,207750.0,169250.0,0.81,0.05,AggressiveNewShort,"PIIND,",59.12,2024-06-04,0.015700000000000002
Oracle Financial Services Software Ltd.,OFSS,100.0,Information Technology,IT - Software,Mid Cap,7290.75,-3.6,615600.0,-7.19,2.15,1.91,88100.0,73500.0,0.83,0.04,AggressiveLongCover,"OFSS,",53.72,2024-06-04,0.0158
ICICI Prudential Life Insurance Company Ltd.,ICICIPRULI,1500.0,Finance,Insurance,Large Cap,542.9,-1.66,12672000.0,-7.12,1.09,0.46,2056500.0,1560000.0,0.76,0.08,LongCover,"ICICIPRULI,",26.12,2024-06-04,0.018799999999999997
Havells India Ltd.,HAVELLS,500.0,Capital Goods,Electric Equipment,Large Cap,1773.0,-5.66,5335500.0,-6.98,1.29,1.18,1532500.0,1172500.0,0.77,0.07,AggressiveLongCover,"HAVELLS,",50.47,2024-06-04,0.0179
Granules India Ltd.,GRANULES,2000.0,Healthcare,Pharmaceuticals & Drugs,Small Cap,412.0,-6.6,8116000.0,-6.93,1.42,1.09,3612000.0,2762000.0,0.76,-0.08,AggressiveLongCover,"GRANULES,",35.62,2024-06-04,0.0274
Cummins India Ltd.,CUMMINSIND,300.0,Automobile & Ancillaries,Diesel Engines,Mid Cap,3245.9,-12.56,4823100.0,-6.88,1.05,1.26,1599900.0,766500.0,0.48,-0.08,AggressiveLongCover,"CUMMINSIND,",48.04,2024-06-04,0.0197
Larsen & Toubro Ltd.,LT,150.0,Infrastructure,Engineering - Construction,Large Cap,3403.2,-12.67,13744950.0,6.85,2.78,2.56,5617350.0,2509500.0,0.45,-0.09,AggressiveNewShort,"LT,",56.6,2024-06-04,0.024
Zydus Lifesciences Ltd.,ZYDUSLIFE,900.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1003.6,-2.78,10854900.0,-6.69,1.99,1.72,2018700.0,1029600.0,0.51,-0.06,AggressiveLongCover,"ZYDUSLIFE,",48.76,2024-06-04,0.010700000000000001
L&T Finance Ltd.,LTF,4462.0,Finance,Finance - NBFC,Mid Cap,149.35,-6.48,45436546.0,-6.66,2.7,2.59,15295736.0,9343428.0,0.61,0.02,AggressiveLongCover,"LTF,",58.22,2024-06-04,0.0363
NMDC Ltd.,NMDC,4500.0,Mining,Mining & Minerals,Mid Cap,237.3,-11.42,71716500.0,-6.42,2.02,1.91,36927000.0,22549500.0,0.61,0.02,AggressiveLongCover,"NMDC,",42.3,2024-06-04,0.0369
Glenmark Pharmaceuticals Ltd.,GLENMARK,725.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1122.35,-4.58,9671500.0,-6.35,1.11,1.49,1349950.0,789525.0,0.58,-0.11,AggressiveLongCover,"GLENMARK,",39.73,2024-06-04,0.009300000000000001
Mahindra & Mahindra Ltd.,M&M,350.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,2572.9,-2.32,13326950.0,6.35,1.67,1.49,2958200.0,2371250.0,0.8,0.03,AggressiveNewShort,"M&M,",57.15,2024-06-04,0.0089
Apollo Tyres Ltd.,APOLLOTYRE,1700.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,451.4,-5.3,13467400.0,-6.32,1.25,1.05,4469300.0,2808400.0,0.63,-0.08,AggressiveLongCover,"APOLLOTYRE,",45.13,2024-06-04,0.0635
Indiamart Intermesh Ltd.,INDIAMART,300.0,Information Technology,e-Commerce,Small Cap,2370.75,-3.04,1372200.0,-6.21,1.69,1.4,682200.0,352500.0,0.52,-0.07,AggressiveLongCover,"INDIAMART,",47.23,2024-06-04,0.0785
Syngene International Ltd.,SYNGENE,1000.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,662.1,-0.57,4906000.0,-6.16,1.23,1.02,1390000.0,1053000.0,0.76,0.07,AggressiveLongCover,"SYNGENE,",47.69,2024-06-04,0.0236
Power Finance Corporation Ltd.,PFC,3875.0,Finance,Finance Term Lending,Large Cap,426.75,-23.08,67943025.0,-6.09,4.17,3.77,47804650.0,30045300.0,0.63,-0.36,AggressiveLongCover,"PFC,",31.66,2024-06-04,0.0387
City Union Bank Ltd.,CUB,5000.0,Banking,Bank - Private,Small Cap,135.55,-7.91,26200000.0,-6.08,2.71,2.7,10785000.0,8025000.0,0.74,0.14,AggressiveLongCover,"CUB,",46.02,2024-06-04,0.060700000000000004
Godrej Consumer Products Ltd.,GODREJCP,500.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,1348.45,3.21,6366000.0,6.02,2.65,2.37,823500.0,414500.0,0.5,0.05,AggressiveNewLong,"GODREJCP,",50.95,2024-06-04,0.006500000000000001
Indus Towers Ltd.,INDUSTOWER,3400.0,Telecom,Telecommunication - Service  Provider,Mid Cap,307.95,-15.4,63042800.0,-5.92,0.86,0.52,19567000.0,12148200.0,0.62,-0.15,LongCover,"INDUSTOWER,",38.52,2024-06-04,0.0183
Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,625.0,Finance,Finance - NBFC,Large Cap,1231.4,-4.44,9288750.0,5.49,2.64,1.79,1338750.0,921875.0,0.69,0.02,AggressiveNewShort,"CHOLAFIN,",40.03,2024-06-04,0.0054
Balrampur Chini Mills Ltd.,BALRAMCHIN,1600.0,Agriculture,Sugar,Small Cap,364.1,-6.9,10419200.0,-5.47,1.83,1.68,3361600.0,2048000.0,0.61,-0.2,AggressiveLongCover,"BALRAMCHIN,",39.24,2024-06-04,0.0218
Shriram Finance Ltd.,SHRIRAMFIN,300.0,Finance,Finance - NBFC,Large Cap,2260.7,-9.9,5939700.0,5.46,2.05,1.25,1220400.0,719700.0,0.59,-0.08,AggressiveNewShort,"SHRIRAMFIN,",36.8,2024-06-04,0.0116
The Ramco Cements Ltd.,RAMCOCEM,850.0,Construction Materials,Cement & Construction Materials,Mid Cap,730.9,-5.49,8458350.0,-5.43,2.1,1.78,2005150.0,845750.0,0.42,-0.02,AggressiveLongCover,"RAMCOCEM,",50.26,2024-06-04,0.04190000000000001
Bajaj Auto Ltd.,BAJAJ-AUTO,125.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,9246.75,-0.95,2056350.0,-5.39,1.94,1.88,738250.0,379100.0,0.51,-0.01,AggressiveLongCover,"BAJAJ-AUTO,",49.42,2024-06-04,0.0
Deepak Nitrite Ltd.,DEEPAKNTR,300.0,Chemicals,Chemicals,Mid Cap,2142.65,-4.54,2150700.0,-5.37,1.14,0.97,816900.0,654000.0,0.8,0.01,LongCover,"DEEPAKNTR,",42.26,2024-06-04,0.054400000000000004
GMR Airports Infrastructure Ltd.,GMRINFRA,11250.0,Aviation,Airport Management Services,Mid Cap,76.6,-13.25,211275000.0,-5.33,1.8,1.61,93746250.0,53696250.0,0.57,-0.04,AggressiveLongCover,"GMRINFRA,",44.69,2024-06-04,0.0478
L&T Technology Services Ltd.,LTTS,100.0,Information Technology,IT - Software,Mid Cap,4417.9,-1.41,1594900.0,-5.27,1.71,1.48,740300.0,445000.0,0.6,0.01,AggressiveLongCover,"LTTS,",38.07,2024-06-04,0.0751
Hero MotoCorp Ltd.,HEROMOTOCO,150.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Mid Cap,5310.7,2.91,3646350.0,5.16,2.18,2.1,963750.0,662100.0,0.69,0.26,AggressiveNewLong,"HEROMOTOCO,",50.92,2024-06-04,0.023799999999999998
RBL Bank Ltd.,RBLBANK,2500.0,Banking,Bank - Private,Small Cap,224.2,-14.18,50622500.0,-5.13,2.49,2.45,13560000.0,7797500.0,0.58,-0.05,AggressiveLongCover,"RBLBANK,",37.07,2024-06-04,0.0171
Indian Energy Exchange Ltd.,IEX,3750.0,Power,Power Generation/Distribution,Small Cap,145.15,-8.02,55927500.0,-5.11,2.76,2.88,28455000.0,16965000.0,0.6,-0.12,AggressiveLongCover,"IEX,",37.09,2024-06-04,0.0697
Coforge Ltd.,COFORGE,150.0,Information Technology,IT - Software,Mid Cap,4966.95,-0.99,1903200.0,-5.06,0.98,0.66,782550.0,495750.0,0.63,0.01,LongCover,"COFORGE,",39.46,2024-06-04,0.044800000000000006
Sun Pharmaceutical Industries Ltd.,SUNPHARMA,350.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1429.85,-1.6,16528750.0,-5.05,1.58,1.42,6342700.0,1544900.0,0.24,-0.14,AggressiveLongCover,"SUNPHARMA,",54.19,2024-06-04,0.0062
Atul Ltd.,ATUL,75.0,Chemicals,Chemicals,Small Cap,5475.55,-4.77,515875.0,-4.97,1.8,1.39,43200.0,37425.0,0.87,0.01,AggressiveLongCover,"ATUL,",31.8,2024-06-04,0.0647
Can Fin Homes Ltd.,CANFINHOME,975.0,Finance,Finance - Housing,Small Cap,698.95,-7.07,4121325.0,-4.97,1.74,1.54,2152800.0,1243125.0,0.58,-0.2,AggressiveLongCover,"CANFINHOME,",40.07,2024-06-04,0.0466
Aarti Industries Ltd.,AARTIIND,1000.0,Chemicals,Chemicals,Small Cap,598.6,-4.26,10369000.0,-4.96,1.32,0.92,4340000.0,2752000.0,0.63,0.05,LongCover,"AARTIIND,",33.94,2024-06-04,0.04
Zee Entertainment Enterprises Ltd.,ZEEL,3000.0,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,138.85,-11.16,137538000.0,-4.85,1.57,1.32,18291000.0,11739000.0,0.64,0.07,AggressiveLongCover,"ZEEL,",34.37,2024-06-04,0.0
Adani Enterprises Ltd.,ADANIENT,300.0,Trading,Trading,Large Cap,2941.25,-19.31,13156800.0,-4.77,4.97,4.66,9935400.0,8208600.0,0.83,-0.09,AggressiveLongCover,"ADANIENT,",23.64,2024-06-04,0.076
Axis Bank Ltd.,AXISBANK,625.0,Banking,Bank - Private,Large Cap,1131.25,-7.57,45755625.0,-4.73,2.28,1.82,13211875.0,6198125.0,0.47,-0.15,AggressiveLongCover,"AXISBANK,",40.23,2024-06-04,0.0121
Chambal Fertilisers and Chemicals Ltd.,CHAMBLFERT,1900.0,Chemicals,Fertilizers,Small Cap,351.95,-13.55,10512700.0,-4.72,2.25,1.66,4546700.0,2270500.0,0.5,0.0,AggressiveLongCover,"CHAMBLFERT,",31.67,2024-06-04,0.019
ICICI Lombard General Insurance Company Ltd.,ICICIGI,500.0,Finance,Insurance,Large Cap,1536.25,-4.02,3853000.0,4.45,2.05,1.15,506500.0,303000.0,0.6,-0.18,AggressiveNewShort,"ICICIGI,",37.8,2024-06-04,0.0121
IDFC First Bank Ltd.,IDFCFIRSTB,7500.0,Banking,Bank - Private,Mid Cap,72.55,-7.11,382297500.0,4.36,2.28,2.91,133777500.0,70732500.0,0.53,-0.04,AggressiveNewShort,"IDFCFIRSTB,",45.04,2024-06-04,0.0776
Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,125.0,Healthcare,Hospital & Healthcare Services,Large Cap,5845.7,-0.09,2178750.0,-4.34,0.92,0.9,988000.0,483875.0,0.49,-0.01,LongCover,"APOLLOHOSP,",50.67,2024-06-04,0.0124
Petronet LNG Ltd.,PETRONET,3000.0,Industrials Gases & Fuels,Industrial  Gases & Fuels,Mid Cap,277.9,-12.27,41784000.0,-4.29,2.29,1.75,16461000.0,9600000.0,0.58,0.01,AggressiveLongCover,"PETRONET,",40.31,2024-06-04,0.0304
DLF Ltd.,DLF,825.0,Realty,Construction - Real Estate,Large Cap,763.0,-12.21,42791100.0,-4.24,1.82,1.31,14770800.0,8139450.0,0.55,-0.03,AggressiveLongCover,"DLF,",43.92,2024-06-04,0.020099999999999996
GAIL (India) Ltd.,GAIL,4575.0,Industrials Gases & Fuels,Industrial  Gases & Fuels,Large Cap,190.3,-17.55,124330200.0,-4.18,3.77,3.03,51706650.0,27276150.0,0.53,-0.25,AggressiveLongCover,"GAIL,",39.22,2024-06-04,0.0487
The Indian Hotels Company Ltd.,INDHOTEL,1000.0,Hospitality,"Hotel, Resort & Restaurants",Mid Cap,530.3,-8.01,18095000.0,-4.0,1.55,1.19,5336000.0,3040000.0,0.57,-0.09,AggressiveLongCover,"INDHOTEL,",48.3,2024-06-04,0.0199
Grasim Industries Ltd.,GRASIM,477.0,Construction Materials,Cement & Construction Materials,Large Cap,2256.4,-4.75,7286529.0,-3.93,1.47,1.22,1562175.0,814423.0,0.52,0.04,AggressiveLongCover,"GRASIM,",46.48,2024-06-04,0.0032
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,2000.0,Finance,Finance - NBFC,Mid Cap,259.5,-5.05,29510000.0,3.92,2.76,2.05,9104000.0,6292000.0,0.69,-0.02,AggressiveNewShort,"M&MFIN,",35.78,2024-06-04,0.0414
Canara Bank,CANBK,6750.0,Banking,Bank - Public,Large Cap,109.85,-14.35,220353750.0,-3.91,2.07,1.42,92461500.0,58617000.0,0.63,-0.14,AggressiveLongCover,"CANBK,",42.6,2024-06-04,0.0438
Ashok Leyland Ltd.,ASHOKLEY,5000.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Mid Cap,207.75,-12.16,90310000.0,3.67,2.07,2.11,37480000.0,22765000.0,0.61,-0.29,AggressiveNewShort,"ASHOKLEY,",42.43,2024-06-04,0.0391
Tech Mahindra Ltd.,TECHM,600.0,Information Technology,IT - Software,Large Cap,1239.3,-0.49,16468800.0,-3.64,1.09,0.87,3694800.0,2760600.0,0.75,0.07,LongCover,"TECHM,",49.29,2024-06-04,0.015300000000000001
Wipro Ltd.,WIPRO,1500.0,Information Technology,IT - Software,Large Cap,438.15,-1.34,62865000.0,-3.62,1.16,0.82,21846000.0,13699500.0,0.63,0.03,LongCover,"WIPRO,",40.18,2024-06-04,0.057800000000000004
Coal India Ltd.,COALINDIA,2100.0,Mining,Mining & Minerals,Large Cap,441.9,-13.75,53115300.0,3.59,4.03,3.91,36237600.0,19347300.0,0.53,-0.01,AggressiveNewShort,"COALINDIA,",45.16,2024-06-04,0.0339
Aurobindo Pharma Ltd.,AUROPHARMA,550.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1197.35,-2.45,12041700.0,-3.54,0.81,0.61,2204950.0,1172050.0,0.53,0.07,LongCover,"AUROPHARMA,",35.28,2024-06-04,0.0069
Punjab National Bank,PNB,8000.0,Banking,Bank - Public,Large Cap,115.35,-15.8,280848000.0,3.51,2.94,2.58,102480000.0,54496000.0,0.53,-0.15,AggressiveNewShort,"PNB,",35.5,2024-06-04,0.051100000000000007
ACC Ltd.,ACC,300.0,Construction Materials,Cement & Construction Materials,Mid Cap,2282.05,-14.94,4704900.0,-3.44,2.87,2.13,1628100.0,1140000.0,0.7,-0.02,AggressiveLongCover,"ACC,",33.82,2024-06-04,0.0165
Polycab India Ltd.,POLYCAB,100.0,Electricals,Cable,Large Cap,6456.2,-6.83,1578825.0,-3.37,2.69,2.04,595400.0,313850.0,0.53,0.06,AggressiveLongCover,"POLYCAB,",40.25,2024-06-04,0.0321
Bosch Ltd.,BOSCHLTD,25.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,29548.25,-1.47,315950.0,3.36,0.33,0.14,42525.0,20100.0,0.47,-0.03,NewShort,"BOSCHLTD,",32.71,2024-06-04,0.0163
HDFC Life Insurance Company Ltd.,HDFCLIFE,1100.0,Finance,Insurance,Large Cap,534.45,-2.84,46602600.0,-3.36,1.31,0.78,15416500.0,7355700.0,0.48,0.02,LongCover,"HDFCLIFE,",36.78,2024-06-04,0.031
The India Cements Ltd.,INDIACEM,2900.0,Construction Materials,Cement & Construction Materials,Small Cap,184.7,-14.35,24014900.0,-3.32,2.35,2.51,6438000.0,4448600.0,0.69,0.0,AggressiveLongCover,"INDIACEM,",36.23,2024-06-04,0.0286
Bajaj Finserv Ltd.,BAJAJFINSV,500.0,Finance,Finance - Investment,Large Cap,1477.3,-6.25,10816500.0,-3.29,2.22,1.45,3401500.0,2117500.0,0.62,0.0,AggressiveLongCover,"BAJAJFINSV,",39.6,2024-06-04,0.019799999999999998
National Aluminium Company Ltd.,NATIONALUM,3750.0,Non - Ferrous Metals,Aluminium & Aluminium Products,Small Cap,158.55,-19.19,80152500.0,-3.29,1.9,2.45,33783750.0,16800000.0,0.5,-0.09,AggressiveLongCover,"NATIONALUM,",38.96,2024-06-04,0.0455
Oberoi Realty Ltd.,OBEROIRLTY,700.0,Realty,Construction - Real Estate,Mid Cap,1745.25,-7.36,4788700.0,-3.29,1.2,0.75,1214500.0,854000.0,0.7,-0.01,LongCover,"OBEROIRLTY,",30.3,2024-06-04,0.0083
Birlasoft Ltd.,BSOFT,1000.0,Information Technology,IT - Software,Small Cap,598.6,-2.41,12568000.0,3.28,1.32,0.95,3059000.0,2204000.0,0.72,-0.03,NewShort,"BSOFT,",36.5,2024-06-04,0.0473
Crompton Greaves Consumer Electricals Ltd.,CROMPTON,1800.0,Consumer Durables,Consumer Durables - Domestic Appliances,Small Cap,376.8,-4.76,12976200.0,-3.26,1.81,1.65,2100600.0,1782000.0,0.85,0.03,AggressiveLongCover,"CROMPTON,",35.11,2024-06-04,0.0169
Reliance Industries Ltd.,RELIANCE,250.0,Crude Oil,Refineries,Large Cap,2794.55,-7.49,38888000.0,-3.25,2.27,2.02,20583500.0,9378500.0,0.46,-0.11,AggressiveLongCover,"RELIANCE,",54.39,2024-06-04,0.0208
Manappuram Finance Ltd.,MANAPPURAM,3000.0,Finance,Finance - NBFC,Small Cap,159.9,-7.81,47751000.0,-3.23,1.85,1.52,13470000.0,9405000.0,0.7,-0.03,AggressiveLongCover,"MANAPPURAM,",41.83,2024-06-04,0.0313
