Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
Bosch Ltd.,BOSCHLTD,25.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,30651.7,-0.7,306500.0,-0.33,0.09,0.04,45200.0,20525.0,0.45,-0.04,LongCover,"BOSCHLTD,",29.69,2024-06-06,0.014499999999999999
Tata Motors Ltd.,TATAMOTORS,1425.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Large Cap,938.25,0.89,72829125.0,0.33,0.76,0.7,53662625.0,26735125.0,0.5,0.01,NewLong,"TATAMOTORS,",43.9,2024-06-06,0.0426
Tata Consumer Products Ltd.,TATACONSUM,450.0,Agriculture,Tea/Coffee,Large Cap,1139.9,-0.22,10074150.0,0.3,0.73,0.55,3703500.0,2994300.0,0.81,-0.1,NewShort,"TATACONSUM,",45.39,2024-06-06,0.013999999999999999
Tata Power Company Ltd.,TATAPOWER,3375.0,Power,Power Generation/Distribution,Large Cap,431.55,2.07,81940275.0,0.3,0.51,0.41,46881450.0,25561575.0,0.55,0.0,NewLong,"TATAPOWER,",33.98,2024-06-06,0.0391
Torrent Pharmaceuticals Ltd.,TORNTPHARM,250.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,2782.0,0.06,1414250.0,0.3,0.6,0.42,283000.0,140000.0,0.49,-0.02,NewLong,"TORNTPHARM,",41.21,2024-06-06,0.0092
Vedanta Ltd.,VEDL,2300.0,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,449.9,2.09,82153700.0,-0.3,0.62,0.61,33600700.0,22949400.0,0.68,0.01,ShortCover,"VEDL,",42.98,2024-06-06,0.0254
State Bank Of India,SBIN,750.0,Banking,Bank - Public,Large Cap,816.95,3.44,98931750.0,0.29,0.67,0.53,80404500.0,37633500.0,0.47,0.0,NewLong,"SBIN,",32.99,2024-06-06,0.054299999999999994
Indraprastha Gas Ltd.,IGL,1375.0,Gas Transmission,Gas Transmission/Marketing,Mid Cap,460.6,3.12,17450125.0,-0.28,0.47,0.34,6747125.0,4460500.0,0.66,-0.03,ShortCover,"IGL,",44.83,2024-06-06,0.0726
Adani Enterprises Ltd.,ADANIENT,300.0,Trading,Trading,Large Cap,3185.65,2.26,13379400.0,0.27,0.64,0.98,12166200.0,7906500.0,0.65,-0.03,NewLong,"ADANIENT,",35.51,2024-06-06,0.08839999999999999
NTPC Ltd.,NTPC,1500.0,Power,Power Generation/Distribution,Large Cap,349.75,2.57,100698000.0,-0.24,0.77,0.59,78031500.0,14560500.0,0.19,-0.01,ShortCover,"NTPC,",42.16,2024-06-06,0.0275
ICICI Lombard General Insurance Company Ltd.,ICICIGI,500.0,Finance,Insurance,Large Cap,1644.8,0.88,3690500.0,-0.18,0.56,0.59,574000.0,427000.0,0.74,-0.01,ShortCover,"ICICIGI,",62.22,2024-06-06,0.0091
Hindalco Industries Ltd.,HINDALCO,1400.0,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,677.5,-2.55,42362600.0,-0.16,0.64,0.45,19450200.0,13777400.0,0.71,-0.06,LongCover,"HINDALCO,",39.21,2024-06-06,0.0176
Axis Bank Ltd.,AXISBANK,625.0,Banking,Bank - Private,Large Cap,1170.95,-1.14,44536250.0,-0.15,0.71,0.79,14931875.0,6383750.0,0.43,-0.05,LongCover,"AXISBANK,",50.58,2024-06-06,0.0168
HDFC Bank Ltd.,HDFCBANK,550.0,Banking,Bank - Private,Large Cap,1559.7,0.51,184595400.0,0.09,0.66,0.71,40707150.0,20765800.0,0.51,-0.01,NewLong,"HDFCBANK,",53.97,2024-06-06,0.0226
HDFC Asset Management Company Ltd.,HDFCAMC,150.0,Finance,Finance - Asset Management,Mid Cap,3760.5,1.49,2741400.0,0.04,0.43,0.47,949800.0,474150.0,0.5,-0.04,NewLong,"HDFCAMC,",52.42,2024-06-06,0.0296
Dixon Technologies (India) Ltd.,DIXON,100.0,Consumer Durables,Consumer Durables - Electronics,Mid Cap,9762.0,3.08,1487200.0,-0.01,0.71,0.53,700800.0,514600.0,0.73,0.02,ShortCover,"DIXON,",24.29,2024-06-06,0.0196
