Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
Bharti Airtel Ltd.,BHARTIARTL,475.0,Telecom,Telecommunication - Service  Provider,Large Cap,1392.35,-2.52,42134400.0,7.26,1.44,1.62,20633525.0,8757100.0,0.42,-0.09,AggressiveNewShort,"BHARTIARTL,",79.02,2024-06-19,0.0441
GMR Airports Infrastructure Ltd.,GMRINFRA,11250.0,Aviation,Airport Management Services,Mid Cap,97.88,0.04,220815000.0,7.16,1.35,1.17,109451250.0,78997500.0,0.72,0.0,AggressiveNewLong,"GMRINFRA,",32.55,2024-06-19,0.2091
Voltas Ltd.,VOLTAS,600.0,Consumer Durables,Air Conditioners,Mid Cap,1477.75,-3.8,7971000.0,7.15,1.18,1.08,5439600.0,2946000.0,0.54,-0.17,AggressiveNewShort,"VOLTAS,",41.26,2024-06-19,0.08460000000000001
Bank Of Baroda,BANKBARODA,2925.0,Banking,Bank - Public,Large Cap,283.95,-1.17,161995275.0,6.87,2.05,1.62,42000075.0,30183075.0,0.72,0.0,AggressiveNewShort,"BANKBARODA,",33.27,2024-06-19,0.0673
Sun TV Network Ltd.,SUNTV,1500.0,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,766.85,1.29,7036500.0,-6.7,0.47,0.51,5379000.0,3330000.0,0.62,0.03,ShortCover,"SUNTV,",31.01,2024-06-19,0.1493
Kotak Mahindra Bank Ltd.,KOTAKBANK,400.0,Banking,Bank - Private,Large Cap,1746.7,1.59,43832800.0,6.66,2.0,1.45,11773600.0,7364400.0,0.63,0.06,AggressiveNewLong,"KOTAKBANK,",48.93,2024-06-19,0.0759
Persistent Systems Ltd.,PERSISTENT,200.0,Information Technology,IT - Software,Mid Cap,3842.55,-0.13,2859400.0,6.41,0.73,0.55,1324600.0,686600.0,0.52,0.0,NewShort,"PERSISTENT,",39.48,2024-06-19,0.0975
Punjab National Bank,PNB,8000.0,Banking,Bank - Public,Large Cap,128.29,-0.26,326792000.0,6.16,2.26,1.39,147592000.0,78864000.0,0.53,0.01,AggressiveNewShort,"PNB,",23.34,2024-06-19,0.1744
IDFC First Bank Ltd.,IDFCFIRSTB,7500.0,Banking,Bank - Private,Mid Cap,82.17,0.87,413542500.0,6.15,3.32,2.65,179647500.0,106590000.0,0.59,-0.01,AggressiveNewLong,"IDFCFIRSTB,",33.42,2024-06-19,0.2366
Maruti Suzuki India Ltd.,MARUTI,50.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,12242.1,-2.54,2711450.0,6.11,1.74,1.8,4416300.0,1100950.0,0.25,-0.04,AggressiveNewShort,"MARUTI,",60.77,2024-06-19,0.1097
Navin Fluorine International Ltd.,NAVINFLUOR,150.0,Chemicals,Chemicals,Small Cap,3637.85,1.06,1371350.0,6.0,1.39,1.19,591850.0,391350.0,0.66,0.11,AggressiveNewLong,"NAVINFLUOR,",39.06,2024-06-19,0.19469999999999998
Cipla Ltd.,CIPLA,650.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1559.8,-0.95,9652500.0,-5.52,1.08,1.25,6262100.0,5413200.0,0.86,0.0,AggressiveLongCover,"CIPLA,",71.74,2024-06-19,0.0388
Jubilant FoodWorks Ltd.,JUBLFOOD,1250.0,Fast Moving Consumer Goods,Consumer Food,Mid Cap,544.4,-1.17,25337500.0,5.41,1.18,1.69,10123750.0,7543750.0,0.75,0.05,AggressiveNewShort,"JUBLFOOD,",51.87,2024-06-19,0.1997
Larsen & Toubro Ltd.,LT,150.0,Infrastructure,Engineering - Construction,Large Cap,3589.95,-2.69,15353100.0,5.33,1.28,1.52,11527650.0,4730850.0,0.41,-0.04,AggressiveNewShort,"LT,",63.06,2024-06-19,0.10490000000000001
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,2000.0,Finance,Finance - NBFC,Mid Cap,306.45,-0.41,37522000.0,4.9,0.54,0.5,16124000.0,8258000.0,0.51,-0.01,NewShort,"M&MFIN,",46.22,2024-06-19,0.1937
Exide Industries Ltd.,EXIDEIND,1800.0,Automobile & Ancillaries,Batteries,Mid Cap,560.35,-0.74,20457000.0,-4.54,0.76,0.65,13309200.0,10373400.0,0.78,0.0,LongCover,"EXIDEIND,",31.69,2024-06-19,0.1388
Dixon Technologies (India) Ltd.,DIXON,100.0,Consumer Durables,Consumer Durables - Electronics,Mid Cap,11336.35,-1.82,1704600.0,-4.45,0.64,0.74,1965100.0,1698500.0,0.86,-0.13,LongCover,"DIXON,",29.54,2024-06-19,0.0966
Biocon Ltd.,BIOCON,2500.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,332.25,1.19,53072500.0,4.38,1.41,1.0,17627500.0,10667500.0,0.61,-0.04,NewLong,"BIOCON,",28.12,2024-06-19,0.2161
The Indian Hotels Company Ltd.,INDHOTEL,1000.0,Hospitality,"Hotel, Resort & Restaurants",Mid Cap,617.05,-0.71,16572000.0,-4.22,0.63,0.59,7487000.0,5350000.0,0.71,0.03,LongCover,"INDHOTEL,",51.11,2024-06-19,0.09480000000000001
JK Cement Ltd.,JKCEMENT,125.0,Construction Materials,Cement & Construction Materials,Mid Cap,4304.15,-2.36,465875.0,-4.21,0.65,0.55,187000.0,116000.0,0.62,-0.1,LongCover,"JKCEMENT,",43.18,2024-06-19,0.1094
Bandhan Bank Ltd.,BANDHANBNK,2500.0,Banking,Bank - Private,Mid Cap,198.83,0.4,104575300.0,4.14,2.98,2.39,33104900.0,23833400.0,0.72,0.0,AggressiveNewLong,"BANDHANBNK,",28.12,2024-06-19,0.2057
Petronet LNG Ltd.,PETRONET,3000.0,Industrials Gases & Fuels,Industrial  Gases & Fuels,Mid Cap,310.7,-1.82,43098000.0,4.12,0.55,0.7,20106000.0,13557000.0,0.67,-0.07,NewShort,"PETRONET,",50.57,2024-06-19,0.1284
Hindalco Industries Ltd.,HINDALCO,1400.0,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,662.4,-2.41,43213800.0,4.02,0.63,0.48,28243600.0,15423800.0,0.55,-0.02,NewShort,"HINDALCO,",47.92,2024-06-19,0.0833
MRF Ltd.,MRF,5.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,124948.75,-0.71,57245.0,3.95,0.9,1.04,19265.0,9060.0,0.47,0.0,NewShort,"MRF,",38.61,2024-06-19,0.1217
Wipro Ltd.,WIPRO,1500.0,Information Technology,IT - Software,Large Cap,495.75,0.79,67173000.0,3.94,1.31,1.58,39829500.0,26794500.0,0.67,0.04,AggressiveNewLong,"WIPRO,",48.41,2024-06-19,0.1884
Bharat Forge Ltd.,BHARATFORG,500.0,Automobile & Ancillaries,Forgings,Mid Cap,1703.4,0.39,5513500.0,-3.93,2.22,3.16,4254500.0,2627000.0,0.62,-0.06,AggressiveShortCover,"BHARATFORG,",61.16,2024-06-19,0.15710000000000002
Lupin Ltd.,LUPIN,425.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1572.3,-0.58,8263275.0,3.85,0.69,0.67,5242375.0,2399975.0,0.46,0.0,NewShort,"LUPIN,",54.88,2024-06-19,0.132
Dr. Reddy's Laboratories Ltd.,DRREDDY,125.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,5956.2,-0.59,3159125.0,3.75,1.3,1.44,1913125.0,980125.0,0.51,0.01,AggressiveNewShort,"DRREDDY,",68.73,2024-06-19,0.1974
Tata Chemicals Ltd.,TATACHEM,550.0,Chemicals,Chemicals,Mid Cap,1106.85,-1.27,8609150.0,3.63,0.77,0.64,7693950.0,4756950.0,0.62,-0.04,NewShort,"TATACHEM,",25.4,2024-06-19,0.2182
Piramal Enterprises Ltd.,PEL,750.0,Finance,Finance - NBFC,Mid Cap,898.75,-0.23,14917500.0,-3.6,0.72,0.77,5307000.0,3654000.0,0.69,0.04,LongCover,"PEL,",-,2024-06-19,0.16870000000000002
PVR Inox Ltd.,PVRINOX,407.0,Media & Entertainment,"Film Production, Distribution & Entertainment",Small Cap,1390.45,-0.91,4996739.0,3.52,0.65,0.66,2883595.0,1287341.0,0.45,-0.03,NewShort,"PVRINOX,",47.88,2024-06-19,0.1704
RBL Bank Ltd.,RBLBANK,2500.0,Banking,Bank - Private,Small Cap,266.11,2.42,63740000.0,3.52,2.48,2.26,18045000.0,10597500.0,0.59,-0.01,AggressiveNewLong,"RBLBANK,",31.38,2024-06-19,0.0894
Coforge Ltd.,COFORGE,150.0,Information Technology,IT - Software,Mid Cap,5395.15,2.31,2263950.0,-3.32,2.17,2.44,2258400.0,1077900.0,0.48,0.02,AggressiveShortCover,"COFORGE,",51.68,2024-06-19,0.1585
The India Cements Ltd.,INDIACEM,2900.0,Construction Materials,Cement & Construction Materials,Small Cap,218.6,-0.91,25105300.0,-3.31,0.98,1.05,7484900.0,5141700.0,0.69,0.02,LongCover,"INDIACEM,",37.87,2024-06-19,0.09570000000000001
Indraprastha Gas Ltd.,IGL,1375.0,Gas Transmission,Gas Transmission/Marketing,Mid Cap,470.4,-2.48,17725125.0,3.3,0.61,0.66,11792000.0,6274125.0,0.53,-0.03,NewShort,"IGL,",55.36,2024-06-19,0.17559999999999998
TVS Motor Company Ltd.,TVSMOTOR,350.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,2437.75,-1.35,7155400.0,-3.28,0.76,0.79,2568650.0,1972600.0,0.77,0.03,LongCover,"TVSMOTOR,",58.34,2024-06-19,0.06309999999999999
ICICI Lombard General Insurance Company Ltd.,ICICIGI,500.0,Finance,Insurance,Large Cap,1759.75,0.83,3820000.0,-3.24,1.45,1.8,1786000.0,1190500.0,0.67,0.1,AggressiveShortCover,"ICICIGI,",76.2,2024-06-19,0.0626
Apollo Tyres Ltd.,APOLLOTYRE,1700.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,484.65,-0.03,18224000.0,-3.22,1.48,1.66,12926800.0,6393700.0,0.49,-0.02,AggressiveLongCover,"APOLLOTYRE,",56.19,2024-06-19,0.1691
Deepak Nitrite Ltd.,DEEPAKNTR,300.0,Chemicals,Chemicals,Mid Cap,2485.9,2.62,2222400.0,3.15,2.32,1.14,1687800.0,1026600.0,0.61,-0.09,AggressiveNewLong,"DEEPAKNTR,",25.44,2024-06-19,0.1261
Ultratech Cement Ltd.,ULTRACEMCO,100.0,Construction Materials,Cement & Construction Materials,Large Cap,10995.55,-1.11,2023400.0,-3.06,1.42,1.74,1347200.0,952000.0,0.71,-0.08,AggressiveLongCover,"ULTRACEMCO,",74.51,2024-06-19,0.0859
Hero MotoCorp Ltd.,HEROMOTOCO,150.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Mid Cap,5647.7,-1.86,3655650.0,-3.04,0.67,0.66,2496450.0,1404900.0,0.56,-0.11,LongCover,"HEROMOTOCO,",50.93,2024-06-19,0.0875
Jindal Steel & Power Ltd.,JINDALSTEL,625.0,Iron & Steel,Steel/Sponge Iron/Pig Iron,Large Cap,1046.95,1.23,11582500.0,-3.03,0.96,0.88,10071250.0,4374375.0,0.43,0.02,ShortCover,"JINDALSTEL,",49.6,2024-06-19,0.2686
UPL Ltd.,UPL,1300.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,557.3,0.21,39474500.0,2.93,2.24,2.15,22354800.0,10861500.0,0.49,-0.01,AggressiveNewLong,"UPL,",35.3,2024-06-19,0.1437
Marico Ltd.,MARICO,1200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,622.45,-0.17,16694400.0,-2.89,0.49,0.42,9772800.0,4254000.0,0.44,-0.02,LongCover,"MARICO,",47.76,2024-06-19,0.0623
Polycab India Ltd.,POLYCAB,100.0,Electricals,Cable,Large Cap,7002.7,-1.51,1652675.0,-2.89,0.93,1.17,999975.0,527025.0,0.53,-0.04,LongCover,"POLYCAB,",48.36,2024-06-19,0.1162
Trent Ltd.,TRENT,200.0,Retailing,Retailing,Large Cap,5356.8,-0.01,3109800.0,-2.81,0.7,0.88,1570400.0,1240200.0,0.79,0.03,LongCover,"TRENT,",49.4,2024-06-19,0.1563
Bharat Heavy Electricals Ltd.,BHEL,2625.0,Capital Goods,Engineering - Industrial Equipments,Mid Cap,297.05,-2.8,79645125.0,2.8,0.96,0.96,64441125.0,35949375.0,0.56,-0.04,NewShort,"BHEL,",30.96,2024-06-19,0.1751
Tata Consumer Products Ltd.,TATACONSUM,450.0,Agriculture,Tea/Coffee,Large Cap,1105.6,-1.89,11556000.0,2.78,1.1,1.26,6552900.0,3479400.0,0.53,0.0,AggressiveNewShort,"TATACONSUM,",57.97,2024-06-19,0.0821
Tata Steel Ltd.,TATASTEEL,5500.0,Iron & Steel,Steel & Iron Products,Large Cap,180.02,-0.61,206844000.0,-2.7,0.73,0.62,139645000.0,102740000.0,0.74,-0.06,LongCover,"TATASTEEL,",34.83,2024-06-19,0.0986
Tata Consultancy Services Ltd.,TCS,175.0,Information Technology,IT - Software,Large Cap,3801.7,-0.35,19947550.0,2.69,0.82,0.83,10272150.0,5260325.0,0.51,0.0,NewShort,"TCS,",65.05,2024-06-19,0.10679999999999999
Hindustan Aeronautics Ltd.,HAL,300.0,Other,Defence,Large Cap,5311.95,-4.0,13944000.0,2.67,1.45,1.4,14565900.0,8093100.0,0.56,-0.08,AggressiveNewShort,"HAL,",27.22,2024-06-19,0.2958
Bata India Ltd.,BATAINDIA,375.0,Retailing,Footwear,Small Cap,1449.4,-0.44,3859500.0,2.65,0.96,0.96,2213625.0,1880625.0,0.85,-0.02,NewShort,"BATAINDIA,",51.36,2024-06-19,0.18309999999999998
United Breweries Ltd.,UBL,400.0,Alcohol,Breweries & Distilleries,Mid Cap,2095.95,0.14,2105600.0,2.63,0.7,0.46,808800.0,699600.0,0.86,-0.33,NewLong,"UBL,",36.56,2024-06-19,0.0755
LIC Housing Finance Ltd.,LICHSGFIN,1000.0,Finance,Finance - Housing,Mid Cap,736.4,-1.66,28984000.0,2.59,0.53,0.74,10391000.0,10799000.0,1.04,-0.1,NewShort,"LICHSGFIN,",51.75,2024-06-19,0.0643
Mahindra & Mahindra Ltd.,M&M,350.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,2933.85,-0.95,15398600.0,-2.51,1.11,1.37,7965650.0,6531350.0,0.82,-0.04,AggressiveLongCover,"M&M,",68.91,2024-06-19,0.1528
Bharat Electronics Ltd.,BEL,2850.0,Capital Goods,Engineering - Industrial Equipments,Large Cap,309.3,-2.81,139544550.0,2.49,1.18,1.12,103839750.0,68816100.0,0.66,-0.05,AggressiveNewShort,"BEL,",36.75,2024-06-19,0.23829999999999998
ITC Ltd.,ITC,1600.0,Fast Moving Consumer Goods,Cigarettes/Tobacco,Large Cap,423.65,-1.19,109926400.0,2.49,0.98,1.03,95860800.0,31204800.0,0.33,-0.01,NewShort,"ITC,",69.11,2024-06-19,0.1777
Mphasis Ltd.,MPHASIS,275.0,Information Technology,IT - Software,Mid Cap,2411.4,-0.25,5194750.0,2.42,0.34,0.29,2840750.0,1702525.0,0.6,0.02,NewShort,"MPHASIS,",49.85,2024-06-19,0.1426
PI Industries Ltd.,PIIND,250.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,3650.6,-0.28,1809000.0,2.39,0.85,0.51,1009250.0,603000.0,0.6,0.0,NewShort,"PIIND,",38.87,2024-06-19,0.13449999999999998
Ashok Leyland Ltd.,ASHOKLEY,5000.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Mid Cap,234.01,-2.19,85855000.0,2.38,0.94,0.69,66540000.0,36925000.0,0.55,-0.11,NewShort,"ASHOKLEY,",28.78,2024-06-19,0.1603
LTIMindtree Ltd.,LTIM,150.0,Information Technology,IT - Software,Large Cap,5019.85,-1.37,4107600.0,2.35,0.65,0.55,1764750.0,848100.0,0.48,-0.01,NewShort,"LTIM,",44.61,2024-06-19,0.1117
Oracle Financial Services Software Ltd.,OFSS,100.0,Information Technology,IT - Software,Mid Cap,9833.35,1.99,1147800.0,-2.33,0.67,0.47,1487800.0,1006800.0,0.68,0.1,ShortCover,"OFSS,",11.63,2024-06-19,0.1142
Oberoi Realty Ltd.,OBEROIRLTY,700.0,Realty,Construction - Real Estate,Mid Cap,1863.85,-2.57,6351100.0,2.22,0.7,0.58,2375100.0,1528800.0,0.64,-0.03,NewShort,"OBEROIRLTY,",49.84,2024-06-19,0.0723
DLF Ltd.,DLF,825.0,Realty,Construction - Real Estate,Large Cap,859.8,-2.16,41000850.0,2.16,1.35,1.39,15887850.0,9770475.0,0.61,-0.05,AggressiveNewShort,"DLF,",52.02,2024-06-19,0.0664
Muthoot Finance Ltd.,MUTHOOTFIN,550.0,Finance,Finance - NBFC,Mid Cap,1740.45,-0.47,4613950.0,2.13,0.4,0.33,1911250.0,987800.0,0.52,0.03,NewShort,"MUTHOOTFIN,",46.73,2024-06-19,0.0683
Alkem Laboratories Ltd.,ALKEM,100.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,5184.85,-0.64,1338000.0,-2.11,0.82,0.58,467100.0,172300.0,0.37,-0.01,LongCover,"ALKEM,",33.66,2024-06-19,0.0319
Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,400.0,Logistics,Port,Large Cap,1448.4,0.24,34426400.0,1.95,1.04,1.3,24799200.0,15330000.0,0.62,0.04,AggressiveNewLong,"ADANIPORTS,",49.59,2024-06-19,0.109
Reliance Industries Ltd.,RELIANCE,250.0,Crude Oil,Refineries,Large Cap,2917.3,-1.51,40621250.0,1.95,0.94,0.89,29951500.0,12514250.0,0.42,-0.03,NewShort,"RELIANCE,",54.9,2024-06-19,0.1116
Syngene International Ltd.,SYNGENE,1000.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,711.0,0.48,5215000.0,-1.94,2.82,2.82,2753000.0,1846000.0,0.67,-0.07,AggressiveShortCover,"SYNGENE,",54.77,2024-06-19,0.10060000000000001
JSW Steel Ltd.,JSWSTEEL,675.0,Iron & Steel,Steel & Iron Products,Large Cap,914.95,-1.12,14661000.0,1.88,0.85,0.44,10477350.0,4868775.0,0.46,-0.13,NewShort,"JSWSTEEL,",26.98,2024-06-19,0.0717
ABB India Ltd.,ABB,125.0,Capital Goods,Electric Equipment,Large Cap,8544.0,-3.64,1447875.0,1.86,1.0,1.18,1873125.0,775375.0,0.41,-0.11,NewShort,"ABB,",36.97,2024-06-19,0.1753
Zee Entertainment Enterprises Ltd.,ZEEL,3000.0,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,154.34,-4.09,121437000.0,-1.82,0.82,0.77,12030000.0,9651000.0,0.8,0.02,LongCover,"ZEEL,",39.67,2024-06-19,0.0
Crompton Greaves Consumer Electricals Ltd.,CROMPTON,1800.0,Consumer Durables,Consumer Durables - Domestic Appliances,Small Cap,424.5,-0.97,18549000.0,-1.81,0.98,0.75,4505400.0,3832200.0,0.85,0.03,LongCover,"CROMPTON,",39.23,2024-06-19,0.0688
Indian Railway Catering And Tourism Corporation Ltd.,IRCTC,875.0,Hospitality,Travel Services,Mid Cap,1014.65,-1.72,18298875.0,1.81,0.67,0.62,21308000.0,9327500.0,0.44,-0.02,NewShort,"IRCTC,",31.98,2024-06-19,0.127
Tata Motors Ltd.,TATAMOTORS,1425.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Large Cap,977.35,-0.87,84310250.0,1.8,0.58,0.43,86611025.0,42872725.0,0.5,-0.02,NewShort,"TATAMOTORS,",36.45,2024-06-19,0.1454
Hindustan Copper Ltd.,HINDCOPPER,2650.0,Non - Ferrous Metals,Metal - Non Ferrous,Small Cap,326.8,-1.85,34373150.0,-1.74,0.91,0.92,14808200.0,9778500.0,0.66,0.02,LongCover,"HINDCOPPER,",40.39,2024-06-19,0.1449
Tech Mahindra Ltd.,TECHM,600.0,Information Technology,IT - Software,Large Cap,1381.15,0.71,16501800.0,1.72,0.74,0.71,6742200.0,4465800.0,0.66,-0.02,NewLong,"TECHM,",44.67,2024-06-19,0.07519999999999999
Eicher Motors Ltd.,EICHERMOT,175.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,4880.75,-1.12,3856825.0,-1.71,0.97,1.1,1350825.0,832650.0,0.62,-0.04,LongCover,"EICHERMOT,",63.88,2024-06-19,0.0425
Abbott India Ltd.,ABBOTINDIA,20.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,26909.8,-1.06,156200.0,1.69,0.84,0.86,24620.0,13860.0,0.56,0.05,NewShort,"ABBOTINDIA,",41.19,2024-06-19,0.1148
Info Edge (India) Ltd.,NAUKRI,150.0,Information Technology,BPO/ITeS,Mid Cap,6241.75,0.89,1436250.0,1.66,0.89,0.83,730650.0,367050.0,0.5,-0.03,NewLong,"NAUKRI,",55.91,2024-06-19,0.0446
Power Finance Corporation Ltd.,PFC,3875.0,Finance,Finance Term Lending,Large Cap,499.25,-1.67,60638875.0,1.66,0.49,0.36,74045825.0,42342500.0,0.57,-0.03,NewShort,"PFC,",32.74,2024-06-19,0.1761
Torrent Pharmaceuticals Ltd.,TORNTPHARM,250.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,2885.55,-0.05,1322000.0,-1.66,2.95,2.5,474750.0,224500.0,0.47,-0.24,AggressiveLongCover,"TORNTPHARM,",45.12,2024-06-19,0.0274
Hindustan Petroleum Corporation Ltd.,HINDPETRO,1350.0,Crude Oil,Refineries,Mid Cap,515.5,-2.76,35414550.0,1.65,1.01,1.07,22428900.0,12945150.0,0.58,0.04,AggressiveNewShort,"HINDPETRO,",45.24,2024-06-19,0.1517
Steel Authority Of India Ltd.,SAIL,4000.0,Iron & Steel,Steel & Iron Products,Mid Cap,149.95,-2.26,162540000.0,-1.63,0.89,0.92,43792000.0,30432000.0,0.69,0.02,LongCover,"SAIL,",42.37,2024-06-19,0.06709999999999999
Bajaj Auto Ltd.,BAJAJ-AUTO,125.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,9685.8,-2.34,2061725.0,-1.56,0.91,0.87,1212825.0,893525.0,0.74,-0.18,LongCover,"BAJAJ-AUTO,",50.02,2024-06-19,0.0
Aarti Industries Ltd.,AARTIIND,1000.0,Chemicals,Chemicals,Small Cap,685.3,-0.75,11201000.0,-1.55,0.61,0.47,5976000.0,3195000.0,0.53,0.01,LongCover,"AARTIIND,",33.75,2024-06-19,0.1348
Aditya Birla Fashion and Retail Ltd.,ABFRL,2600.0,Retailing,Retailing,Small Cap,320.95,-2.89,38435800.0,1.55,1.46,2.0,17222400.0,10049000.0,0.58,-0.09,AggressiveNewShort,"ABFRL,",47.62,2024-06-19,0.18469999999999998
