Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
PVR Inox Ltd.,PVRINOX,407.0,Media & Entertainment,"Film Production, Distribution & Entertainment",Small Cap,1427.35,-2.85,4916560.0,8.38,0.94,1.09,2675211.0,1566950.0,0.59,0.13,NewShort,"PVRINOX,",38.97,2024-06-28,0.04769999999999999
Coromandel International Ltd.,COROMANDEL,700.0,Chemicals,Fertilizers,Mid Cap,1600.85,2.5,4034100.0,8.35,0.71,0.68,1036700.0,352800.0,0.34,-0.3,NewLong,"COROMANDEL,",40.99,2024-06-28,0.0338
Tata Motors Ltd.,TATAMOTORS,550.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Large Cap,989.75,1.82,67372250.0,-6.92,2.11,2.47,30069600.0,20893950.0,0.69,-0.05,AggressiveShortCover,"TATAMOTORS,",60.21,2024-06-28,0.0373
Granules India Ltd.,GRANULES,2000.0,Healthcare,Pharmaceuticals & Drugs,Small Cap,492.8,-1.17,9684000.0,6.84,0.44,0.52,5176000.0,2574000.0,0.5,0.11,NewShort,"GRANULES,",32.65,2024-06-28,0.0202
Mahanagar Gas Ltd.,MGL,400.0,Gas Transmission,Gas Transmission/Marketing,Small Cap,1596.9,6.22,1554800.0,6.82,7.05,2.7,1384000.0,715600.0,0.52,0.0,AggressiveNewLong,"MGL,",15.76,2024-06-28,0.035
Exide Industries Ltd.,EXIDEIND,1800.0,Automobile & Ancillaries,Batteries,Mid Cap,564.5,-0.31,24712200.0,6.68,0.64,0.91,14146200.0,7106400.0,0.5,0.02,NewShort,"EXIDEIND,",35.74,2024-06-28,0.0302
Maruti Suzuki India Ltd.,MARUTI,50.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,12033.85,-1.19,3270950.0,6.37,1.54,1.97,1771100.0,844800.0,0.48,-0.02,AggressiveNewShort,"MARUTI,",76.56,2024-06-28,0.0278
Ultratech Cement Ltd.,ULTRACEMCO,100.0,Construction Materials,Cement & Construction Materials,Large Cap,11667.9,-0.42,2315000.0,5.88,0.75,0.84,1221600.0,694300.0,0.57,0.04,NewShort,"ULTRACEMCO,",43.72,2024-06-28,0.1108
Aditya Birla Fashion and Retail Ltd.,ABFRL,2600.0,Retailing,Retailing,Small Cap,312.15,-1.98,37900200.0,5.68,1.04,1.37,9843600.0,5174000.0,0.53,-0.04,AggressiveNewShort,"ABFRL,",56.37,2024-06-28,0.0226
Balkrishna Industries Ltd.,BALKRISIND,300.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,3229.0,0.91,1910100.0,5.45,0.85,0.59,415800.0,243600.0,0.59,-0.24,NewLong,"BALKRISIND,",40.2,2024-06-28,0.0091
Zydus Lifesciences Ltd.,ZYDUSLIFE,900.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1073.95,1.6,12546000.0,5.45,1.83,1.85,1341000.0,901800.0,0.67,-0.52,AggressiveNewLong,"ZYDUSLIFE,",62.81,2024-06-28,0.0079
Shriram Finance Ltd.,SHRIRAMFIN,300.0,Finance,Finance - NBFC,Large Cap,2911.5,-1.34,4619700.0,5.41,0.58,0.69,664200.0,480900.0,0.72,0.0,NewShort,"SHRIRAMFIN,",66.46,2024-06-28,0.0096
Indian Railway Catering And Tourism Corporation Ltd.,IRCTC,875.0,Hospitality,Travel Services,Mid Cap,989.25,-0.2,20603625.0,5.36,1.02,1.61,7926625.0,5050500.0,0.64,-0.07,AggressiveNewShort,"IRCTC,",59.91,2024-06-28,0.0416
IndusInd Bank Ltd.,INDUSINDBK,500.0,Banking,Bank - Private,Large Cap,1464.5,-2.55,26913000.0,5.33,1.34,1.69,7872000.0,6395000.0,0.81,-0.12,AggressiveNewShort,"INDUSINDBK,",66.5,2024-06-28,0.0143
Havells India Ltd.,HAVELLS,500.0,Capital Goods,Electric Equipment,Large Cap,1822.4,-1.64,7519000.0,5.24,0.81,1.06,1756000.0,1346500.0,0.77,0.19,NewShort,"HAVELLS,",59.6,2024-06-28,0.0146
Hindustan Copper Ltd.,HINDCOPPER,2650.0,Non - Ferrous Metals,Metal - Non Ferrous,Small Cap,318.7,-0.3,36249350.0,5.22,0.86,1.02,8617800.0,5268200.0,0.61,-0.02,NewShort,"HINDCOPPER,",44.1,2024-06-28,0.0492
Dixon Technologies (India) Ltd.,DIXON,100.0,Consumer Durables,Consumer Durables - Electronics,Mid Cap,11971.3,1.79,1691300.0,4.87,1.29,1.0,586200.0,404400.0,0.69,0.03,NewLong,"DIXON,",31.68,2024-06-28,0.027000000000000003
Mphasis Ltd.,MPHASIS,275.0,Information Technology,IT - Software,Mid Cap,2456.55,0.59,4768500.0,4.65,0.49,0.52,809050.0,616825.0,0.76,-0.02,NewLong,"MPHASIS,",58.36,2024-06-28,0.016
Hero MotoCorp Ltd.,HEROMOTOCO,150.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Mid Cap,5579.6,1.72,3867000.0,4.64,0.77,0.75,870450.0,454200.0,0.52,0.07,NewLong,"HEROMOTOCO,",51.87,2024-06-28,0.0187
Jindal Steel & Power Ltd.,JINDALSTEL,625.0,Iron & Steel,Steel/Sponge Iron/Pig Iron,Large Cap,1044.4,-0.28,12225000.0,4.64,0.98,1.36,3500000.0,2396250.0,0.68,0.03,NewShort,"JINDALSTEL,",65.5,2024-06-28,0.008
Grasim Industries Ltd.,GRASIM,250.0,Construction Materials,Cement & Construction Materials,Large Cap,2670.45,1.25,8088500.0,-4.6,0.7,0.77,1998250.0,1459250.0,0.73,-0.05,ShortCover,"GRASIM,",57.62,2024-06-28,0.16649999999999998
Indiamart Intermesh Ltd.,INDIAMART,300.0,Information Technology,e-Commerce,Small Cap,2680.85,-0.26,984900.0,-4.45,0.48,0.46,299100.0,270000.0,0.9,0.05,LongCover,"INDIAMART,",36.98,2024-06-28,0.0384
Reliance Industries Ltd.,RELIANCE,250.0,Crude Oil,Refineries,Large Cap,3130.8,2.28,36480750.0,-4.41,1.49,1.29,16760250.0,14567500.0,0.87,0.18,AggressiveShortCover,"RELIANCE,",45.51,2024-06-28,0.1679
Divi's Laboratories Ltd.,DIVISLAB,200.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,4596.45,1.64,2158600.0,4.39,1.05,0.74,655000.0,343800.0,0.52,0.06,NewLong,"DIVISLAB,",39.17,2024-06-28,0.0203
IDFC First Bank Ltd.,IDFCFIRSTB,7500.0,Banking,Bank - Private,Mid Cap,82.16,-0.05,365692500.0,4.38,0.64,0.69,135082500.0,69600000.0,0.52,0.03,NewShort,"IDFCFIRSTB,",41.47,2024-06-28,0.0516
GMR Airports Infrastructure Ltd.,GMRINFRA,11250.0,Aviation,Airport Management Services,Mid Cap,96.57,-2.69,219228750.0,4.34,0.86,0.98,84206250.0,59433750.0,0.71,0.07,NewShort,"GMRINFRA,",37.09,2024-06-28,0.0245
Eicher Motors Ltd.,EICHERMOT,175.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,4672.95,-0.87,3274775.0,4.31,1.53,1.67,592200.0,596225.0,1.01,0.37,AggressiveNewShort,"EICHERMOT,",67.34,2024-06-28,0.0105
Escorts Kubota Ltd.,ESCORTS,275.0,Automobile & Ancillaries,Automobiles-Tractors,Mid Cap,4146.5,0.01,1307625.0,4.28,0.57,0.55,379225.0,205700.0,0.54,-0.12,NewLong,"ESCORTS,",36.38,2024-06-28,0.0208
Lupin Ltd.,LUPIN,425.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1621.35,2.4,7299800.0,4.28,0.75,0.69,1552100.0,1076100.0,0.69,-0.01,NewLong,"LUPIN,",50.72,2024-06-28,0.0687
The Federal Bank Ltd.,FEDERALBNK,5000.0,Banking,Bank - Private,Mid Cap,177.25,0.13,90500000.0,4.16,0.5,0.63,25715000.0,16350000.0,0.64,0.09,NewLong,"FEDERALBNK,",46.92,2024-06-28,0.018600000000000002
Tech Mahindra Ltd.,TECHM,600.0,Information Technology,IT - Software,Large Cap,1430.35,-0.13,16075800.0,4.05,0.69,0.63,4313400.0,2397600.0,0.56,0.03,NewShort,"TECHM,",45.94,2024-06-28,0.0171
Aarti Industries Ltd.,AARTIIND,1000.0,Chemicals,Chemicals,Small Cap,686.25,-0.14,12203000.0,4.01,0.68,0.74,2429000.0,1879000.0,0.77,-0.1,NewShort,"AARTIIND,",54.97,2024-06-28,0.0203
Bharat Forge Ltd.,BHARATFORG,500.0,Automobile & Ancillaries,Forgings,Mid Cap,1670.35,-0.61,6710500.0,4.0,0.79,0.99,1054000.0,625000.0,0.59,0.0,NewShort,"BHARATFORG,",66.04,2024-06-28,0.013000000000000001
Trent Ltd.,TRENT,200.0,Retailing,Retailing,Large Cap,5479.85,2.83,3256800.0,3.99,1.51,1.13,800800.0,473200.0,0.59,-0.12,AggressiveNewLong,"TRENT,",44.23,2024-06-28,0.0179
Vodafone Idea Ltd.,IDEA,40000.0,Telecom,Telecommunication - Service  Provider,Mid Cap,17.89,-3.4,3948680000.0,-3.97,1.57,1.6,1035440000.0,646600000.0,0.62,0.01,AggressiveLongCover,"IDEA,",33.43,2024-06-28,0.045599999999999995
Cipla Ltd.,CIPLA,650.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1480.8,-0.01,10216050.0,3.89,1.06,1.33,2944500.0,1344850.0,0.46,0.03,AggressiveNewShort,"CIPLA,",74.51,2024-06-28,0.012199999999999999
The Ramco Cements Ltd.,RAMCOCEM,850.0,Construction Materials,Cement & Construction Materials,Mid Cap,836.45,-0.18,7527600.0,-3.66,0.72,1.26,4288250.0,2480300.0,0.58,0.2,LongCover,"RAMCOCEM,",54.63,2024-06-28,0.027200000000000002
Navin Fluorine International Ltd.,NAVINFLUOR,175.0,Chemicals,Chemicals,Small Cap,3574.25,-1.09,1474550.0,3.58,0.63,0.95,359625.0,148050.0,0.41,-0.01,NewShort,"NAVINFLUOR,",59.31,2024-06-28,0.0218
State Bank Of India,SBIN,750.0,Banking,Bank - Public,Large Cap,848.95,0.59,90237000.0,3.46,1.32,1.68,31543500.0,19041750.0,0.6,-0.07,AggressiveNewLong,"SBIN,",46.17,2024-06-28,0.0196
Dabur India Ltd.,DABUR,1250.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,600.7,0.23,17458750.0,3.44,0.71,0.59,5926250.0,2520000.0,0.43,-0.1,NewLong,"DABUR,",48.8,2024-06-28,0.011399999999999999
Petronet LNG Ltd.,PETRONET,3000.0,Industrials Gases & Fuels,Industrial  Gases & Fuels,Mid Cap,330.25,3.2,35007000.0,-3.39,1.2,0.94,11475000.0,8115000.0,0.71,0.0,ShortCover,"PETRONET,",37.68,2024-06-28,0.0416
SBI Cards And Payment Services Ltd.,SBICARD,800.0,Finance,Finance - NBFC,Large Cap,724.6,-0.79,17155200.0,3.22,1.15,1.37,5832800.0,4391200.0,0.75,0.0,AggressiveNewShort,"SBICARD,",62.87,2024-06-28,0.0443
Indian Energy Exchange Ltd.,IEX,3750.0,Power,Power Generation/Distribution,Small Cap,180.54,0.39,74617500.0,3.2,0.95,0.85,33168750.0,15787500.0,0.48,0.01,NewLong,"IEX,",27.45,2024-06-28,0.0269
Ipca Laboratories Ltd.,IPCALAB,650.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1129.7,3.82,3088150.0,-3.2,1.28,0.65,874900.0,648050.0,0.74,-0.11,ShortCover,"IPCALAB,",29.06,2024-06-28,0.0337
Larsen & Toubro Ltd.,LT,150.0,Infrastructure,Engineering - Construction,Large Cap,3548.45,-0.45,16712850.0,3.13,0.92,1.03,3114000.0,2073600.0,0.67,-0.03,NewShort,"LT,",67.44,2024-06-28,0.0169
Siemens Ltd.,SIEMENS,150.0,Capital Goods,Electric Equipment,Large Cap,7704.5,-1.63,1842000.0,3.07,0.9,0.89,490500.0,282450.0,0.58,0.14,NewShort,"SIEMENS,",51.24,2024-06-28,0.023
Hindustan Aeronautics Ltd.,HAL,300.0,Other,Defence,Large Cap,5264.25,-0.33,12762300.0,3.03,0.48,0.46,5256900.0,3449700.0,0.66,-0.02,NewShort,"HAL,",34.26,2024-06-28,0.0334
Alkem Laboratories Ltd.,ALKEM,100.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,4991.35,1.38,1462400.0,3.0,0.66,0.83,158800.0,102100.0,0.64,-0.05,NewLong,"ALKEM,",68.97,2024-06-28,0.005600000000000001
Tata Chemicals Ltd.,TATACHEM,550.0,Chemicals,Chemicals,Mid Cap,1103.1,1.05,9460550.0,2.91,0.7,0.77,6050550.0,3618450.0,0.6,-0.07,NewLong,"TATACHEM,",43.11,2024-06-28,0.0444
Bharat Petroleum Corporation Ltd.,BPCL,1800.0,Crude Oil,Refineries,Large Cap,303.95,-0.3,65419200.0,-2.85,0.62,0.59,20075400.0,14275800.0,0.71,0.03,LongCover,"BPCL,",47.5,2024-06-28,0.027200000000000002
Birlasoft Ltd.,BSOFT,1000.0,Information Technology,IT - Software,Small Cap,690.3,0.49,14613000.0,2.85,0.74,0.91,5144000.0,2827000.0,0.55,0.03,NewLong,"BSOFT,",49.01,2024-06-28,0.025
Indian Oil Corporation Ltd.,IOC,4875.0,Crude Oil,Refineries,Large Cap,165.63,1.25,147985500.0,-2.81,0.93,0.78,44328375.0,27972750.0,0.63,0.0,ShortCover,"IOC,",43.36,2024-06-28,0.0417
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,2000.0,Finance,Finance - NBFC,Mid Cap,300.6,-0.02,35112000.0,2.74,0.68,0.73,7872000.0,4642000.0,0.59,-0.01,NewShort,"M&MFIN,",47.94,2024-06-28,0.027999999999999997
Bajaj Auto Ltd.,BAJAJ-AUTO,75.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,9501.65,0.89,2063175.0,2.63,0.6,0.54,577125.0,398250.0,0.69,0.03,NewLong,"BAJAJ-AUTO,",51.15,2024-06-28,0.0
Laurus Labs Ltd.,LAURUSLABS,1700.0,Healthcare,Pharmaceuticals & Drugs,Small Cap,424.55,0.25,15946000.0,2.63,0.91,1.03,3359200.0,1548700.0,0.46,-0.02,NewLong,"LAURUSLABS,",50.64,2024-06-28,0.0252
Ambuja Cements Ltd.,AMBUJACEM,900.0,Construction Materials,Cement & Construction Materials,Large Cap,670.25,1.45,36703800.0,-2.61,1.01,1.43,6327000.0,6386400.0,1.01,0.03,AggressiveShortCover,"AMBUJACEM,",52.52,2024-06-28,0.0078000000000000005
Piramal Enterprises Ltd.,PEL,750.0,Finance,Finance - NBFC,Mid Cap,927.0,1.22,13919250.0,2.6,0.63,0.63,3265500.0,1658250.0,0.51,0.05,NewLong,"PEL,",36.08,2024-06-28,0.015300000000000001
Sun Pharmaceutical Industries Ltd.,SUNPHARMA,350.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1520.85,0.3,17147900.0,-2.51,0.8,0.68,3318350.0,1330000.0,0.4,-0.13,ShortCover,"SUNPHARMA,",52.41,2024-06-28,0.0063
Bharat Electronics Ltd.,BEL,2850.0,Capital Goods,Engineering - Industrial Equipments,Large Cap,305.9,0.46,150169350.0,2.49,0.71,0.71,54064500.0,34145850.0,0.63,-0.02,NewLong,"BEL,",46.24,2024-06-28,0.0527
Balrampur Chini Mills Ltd.,BALRAMCHIN,1600.0,Agriculture,Sugar,Small Cap,429.7,0.19,9684800.0,2.47,0.54,0.49,3225600.0,2862400.0,0.89,-0.03,NewLong,"BALRAMCHIN,",31.72,2024-06-28,0.0297
Deepak Nitrite Ltd.,DEEPAKNTR,300.0,Chemicals,Chemicals,Mid Cap,2501.95,-0.45,1829700.0,2.45,0.44,0.46,658500.0,394800.0,0.6,0.03,NewShort,"DEEPAKNTR,",39.99,2024-06-28,0.0349
REC Ltd.,RECLTD,2000.0,Finance,Finance Term Lending,Large Cap,525.4,0.1,55340000.0,-2.4,0.7,0.86,24544000.0,13024000.0,0.53,0.0,ShortCover,"RECLTD,",47.61,2024-06-28,0.028900000000000002
Tata Consumer Products Ltd.,TATACONSUM,450.0,Agriculture,Tea/Coffee,Large Cap,1097.45,1.09,11869650.0,-2.39,0.84,0.85,3628800.0,2407050.0,0.66,-0.07,ShortCover,"TATACONSUM,",58.39,2024-06-28,0.0184
Bata India Ltd.,BATAINDIA,375.0,Retailing,Footwear,Small Cap,1513.75,5.04,3345750.0,-2.35,6.02,6.66,1441875.0,747750.0,0.52,-0.13,AggressiveShortCover,"BATAINDIA,",58.13,2024-06-28,0.0643
Samvardhana Motherson International Ltd.,MOTHERSON,7100.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,190.31,-4.15,116759500.0,2.35,0.72,0.57,30189200.0,29372700.0,0.97,0.1,NewShort,"MOTHERSON,",38.04,2024-06-28,0.0374
L&T Finance Ltd.,LTF,4462.0,Finance,Finance - NBFC,Mid Cap,181.17,1.07,70477290.0,2.33,0.62,0.66,22385854.0,12944262.0,0.58,0.01,NewLong,"LTF,",55.48,2024-06-28,0.028999999999999998
Bandhan Bank Ltd.,BANDHANBNK,2800.0,Banking,Bank - Private,Mid Cap,203.78,1.74,98686000.0,2.32,0.48,0.4,28310800.0,19969600.0,0.71,-0.1,NewLong,"BANDHANBNK,",31.21,2024-06-28,0.056900000000000006
NMDC Ltd.,NMDC,4500.0,Mining,Mining & Minerals,Mid Cap,246.05,0.22,88051500.0,2.28,0.99,1.22,35136000.0,23026500.0,0.66,-0.01,NewLong,"NMDC,",59.83,2024-06-28,0.037000000000000005
Muthoot Finance Ltd.,MUTHOOTFIN,550.0,Finance,Finance - NBFC,Mid Cap,1795.85,-1.83,4069450.0,-2.27,0.75,0.57,1087350.0,662750.0,0.61,0.06,LongCover,"MUTHOOTFIN,",33.5,2024-06-28,0.0109
AU Small Finance Bank Ltd.,AUBANK,1000.0,Banking,Bank - Private,Mid Cap,672.05,0.89,22893000.0,2.23,0.36,0.4,4711000.0,3078000.0,0.65,0.03,NewLong,"AUBANK,",48.73,2024-06-28,0.0335
Persistent Systems Ltd.,PERSISTENT,200.0,Information Technology,IT - Software,Mid Cap,4241.45,5.21,2301000.0,-2.22,2.09,2.9,662600.0,507200.0,0.77,0.05,AggressiveShortCover,"PERSISTENT,",51.19,2024-06-28,0.013000000000000001
Colgate-Palmolive (India) Ltd.,COLPAL,350.0,Fast Moving Consumer Goods,Household & Personal Products,Mid Cap,2843.15,0.08,2839900.0,-2.12,0.45,0.4,445550.0,234850.0,0.53,0.03,ShortCover,"COLPAL,",56.72,2024-06-28,0.0048
Hindalco Industries Ltd.,HINDALCO,1400.0,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,693.55,1.21,39748800.0,-2.12,0.78,0.81,11282600.0,7099400.0,0.63,-0.08,ShortCover,"HINDALCO,",56.94,2024-06-28,0.0096
HDFC Asset Management Company Ltd.,HDFCAMC,150.0,Finance,Finance - Asset Management,Mid Cap,3993.3,-1.25,2591700.0,-2.11,0.45,0.72,569100.0,326700.0,0.57,0.08,LongCover,"HDFCAMC,",49.39,2024-06-28,0.0123
Info Edge (India) Ltd.,NAUKRI,150.0,Information Technology,BPO/ITeS,Mid Cap,6785.85,0.78,1270350.0,2.1,0.9,1.31,271350.0,134100.0,0.49,0.01,NewLong,"NAUKRI,",60.82,2024-06-28,0.0063
LIC Housing Finance Ltd.,LICHSGFIN,1000.0,Finance,Finance - Housing,Mid Cap,796.8,1.17,29710000.0,2.03,0.77,0.79,5160000.0,3133000.0,0.61,0.11,NewLong,"LICHSGFIN,",43.77,2024-06-28,0.0111
HCL Technologies Ltd.,HCLTECH,350.0,Information Technology,IT - Software,Large Cap,1459.6,0.32,19276950.0,2.02,1.29,1.34,4656750.0,2769200.0,0.59,-0.02,AggressiveNewLong,"HCLTECH,",-,2024-06-28,0.013300000000000001
Abbott India Ltd.,ABBOTINDIA,20.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,27624.1,0.9,158440.0,2.01,0.5,0.38,14540.0,6180.0,0.43,0.09,NewLong,"ABBOTINDIA,",41.97,2024-06-28,0.0054
Bosch Ltd.,BOSCHLTD,25.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,34084.4,-1.91,302825.0,2.0,1.08,1.0,33450.0,12675.0,0.38,0.03,NewShort,"BOSCHLTD,",37.58,2024-06-28,0.0171
Manappuram Finance Ltd.,MANAPPURAM,3000.0,Finance,Finance - NBFC,Small Cap,207.9,-1.46,48324000.0,-2.0,0.55,0.6,10992000.0,7224000.0,0.66,0.05,LongCover,"MANAPPURAM,",31.53,2024-06-28,0.0174
Canara Bank,CANBK,6750.0,Banking,Bank - Public,Large Cap,119.47,1.15,248960250.0,1.96,1.34,1.68,67675500.0,46244250.0,0.68,-0.05,AggressiveNewLong,"CANBK,",52.15,2024-06-28,0.024900000000000002
Dr. Lal Pathlabs Ltd.,LALPATHLAB,300.0,Healthcare,Hospital & Healthcare Services,Small Cap,2780.7,1.19,1051200.0,1.89,1.67,1.24,353700.0,116400.0,0.33,-0.15,AggressiveNewLong,"LALPATHLAB,",37.72,2024-06-28,0.013999999999999999
Ashok Leyland Ltd.,ASHOKLEY,5000.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Mid Cap,241.89,-0.11,73100000.0,1.87,0.58,0.71,27345000.0,16300000.0,0.6,-0.03,NewShort,"ASHOKLEY,",41.29,2024-06-28,0.0183
Marico Ltd.,MARICO,1200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,613.0,0.22,15440400.0,1.84,0.78,0.75,1956000.0,976800.0,0.5,0.01,NewLong,"MARICO,",59.35,2024-06-28,0.0092
Sun TV Network Ltd.,SUNTV,1500.0,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,752.2,-0.34,5487000.0,1.84,0.38,0.28,1269000.0,537000.0,0.42,-0.01,NewShort,"SUNTV,",37.8,2024-06-28,0.0426
Pidilite Industries Ltd.,PIDILITIND,250.0,Chemicals,Chemicals,Large Cap,3158.95,0.48,2163250.0,1.82,0.84,0.93,348750.0,147250.0,0.42,0.04,NewLong,"PIDILITIND,",66.55,2024-06-28,0.1892
SRF Ltd.,SRF,375.0,Chemicals,Chemicals,Large Cap,2436.05,-0.93,4131750.0,1.81,0.98,1.06,1176750.0,693000.0,0.59,0.15,NewShort,"SRF,",58.64,2024-06-28,0.0177
Berger Paints India Ltd.,BERGEPAINT,1320.0,Chemicals,Paints,Large Cap,504.2,0.48,20148480.0,1.79,0.8,0.81,4053720.0,1978680.0,0.49,-0.24,NewLong,"BERGEPAINT,",59.43,2024-06-28,0.0381
Multi Commodity Exchange Of India Ltd.,MCX,200.0,Finance,Finance - Stock Broking,Small Cap,3923.9,1.59,2671600.0,1.79,2.18,1.43,1106000.0,613600.0,0.55,-0.1,AggressiveNewLong,"MCX,",22.85,2024-06-28,0.0138
Tata Communications Ltd.,TATACOMM,500.0,Telecom,Telecommunication - Service  Provider,Mid Cap,1854.45,-0.21,7116000.0,1.7,1.1,1.03,1460000.0,956500.0,0.66,-0.02,AggressiveNewShort,"TATACOMM,",43.41,2024-06-28,0.0151
GAIL (India) Ltd.,GAIL,4575.0,Industrials Gases & Fuels,Industrial  Gases & Fuels,Large Cap,219.55,0.73,127711125.0,-1.67,1.32,1.22,29824425.0,16579800.0,0.56,0.03,AggressiveShortCover,"GAIL,",46.79,2024-06-28,0.0232
Oberoi Realty Ltd.,OBEROIRLTY,700.0,Realty,Construction - Real Estate,Mid Cap,1765.75,0.37,7676900.0,1.66,0.52,0.43,841400.0,589400.0,0.7,0.17,NewLong,"OBEROIRLTY,",51.69,2024-06-28,0.0105
